id,name,author,translator,publisher
12082,هفته‌نامه کرگدن ـ شماره ۱۰ ـ ۸ تیر ۹۵,,,هفته‌نامه کرگدن
120823,خاطرات مردم شناسان ایران,ژیلا مشیری,,نشر افکار
120826,در باب آنارشیسم,نوآم چامسکی,رضا اسکندری,نشر افکار
12083,آموزش گام به گام توابع و فرمول‌نویسی در اکسل,آرمان ری‌بد,,انتشارات طاهریان
120832,زمستان در ماه جولای,دوریس لسینگ,علیرضا جباری,نشر افکار
120834,زندگی ما,سبا مقدم,,نشر افکار
120837,شاعران زمان عسرت,,مهدی زمانیان,نشر افکار
12084,هفته‌نامه کرگدن ـ شماره ۱۱ ـ ۱۵ تیر ۹۵,,,هفته‌نامه کرگدن
120841,عاشقی بود که صبحگاه دیر به مسافرخانه آمده بود,احمدرضا احمدی,,نشر افکار
120842,انسانم آرزوست,محمدعلی یزدانی گزی,,انتشارات کنکاش
120843,گلچینی از سخنان بزرگان,محمدعلی یزدانی,,انتشارات کنکاش
120844,خدای هفده ساله,محدثه دلنواز,,نشر ایهام
120845,تعریف و راهنمای هوش هیجانی,گروه آموزشی ام‌تی‌دی,طوبی مردانی,انتشارات کنکاش
12085,نظریه‌ی بی‌کرانگی,سیامک وکیلی,,انتشارات آگاه
120850,دایره المعارف تعریف واژه و اصطلاح فلسفه و منطق از دیدگاه فلاسفه و اندیشمندان,مسعودرضا یوحنائی,,نشر عطران
120852,واژه نامه فشرده علوم اقتصادی,بهاره ملکی,,انتشارات کنکاش
120854,مجله نسیم بیداری ـ شماره ۹۴ ـ نوروز ۱۳۹۹,,,مجله سیاسی-تاریخی نسیم بیداری
120857,مجله نسیم بیداری ـ شماره ۹۶ ـ تیر و مرداد ۱۳۹۹,,,مجله سیاسی-تاریخی نسیم بیداری
12086,هفته‌نامه کرگدن ـ شماره ۱۲ ـ ۲۲ تیر ۹۵,,,هفته‌نامه کرگدن
120862,الگوی سیاست گذاری نمادهای اسلامی - ایرانی,حسین هنرور صدیقیان,,انتشارات رویش قلم
120863,مجله نسیم بیداری ـ شماره ۹۳ ـ مهر ۱۳۹۸,,,مجله سیاسی-تاریخی نسیم بیداری
120864,مرده ای به کشتن ما می آید,رسول یونان,احمد پوری,نشر افکار
120865,مرگ آن را تلخ می نوشد,وجدی الکومی,کریم پورزبید,نشر افکار
120869,ملاقات با انریکه لین,ماریو  بارگاس یوسا $ جان آپدایک $ روبرتو بولانیو $ یی یون لی,علیرضا کیوانی‌نژاد,نشر افکار
12087,هفته‌نامه کرگدن ـ شماره ۱۳ ـ ۲۹ تیر ۹۵,,,هفته‌نامه کرگدن
120872,نورپردازی سینما و ویدیو,بلین براون,رضا نبوی,نشر افکار
120876,آشوب؛ نقاط عطف بحران برای ملت های بحران زده,اسز پرینت,هادی جلالی,انتشارات زی
120877,بالاخره یه روزی قشنگ حرف می‌زنم,دیوید سداریس,پیمان خاکسار,رادیو گوشه
120878,شناخت و تقویت مهارت های حرکتی در کودکان,لیزا آی کورتز,امیر قمرانی $ علیرضا حافظی $ محمد رضایی,انتشارات یار مانا
120879,روش های سنجش بالینی انواع چاقی,زهره شانظری,,انتشارات یار مانا
12088,هفته‌نامه کرگدن ـ شماره ۱۴ ـ ۵ مرداد ۹۵,,,هفته‌نامه کرگدن
120880,خودشناسی,,,انتشارات یار مانا
120881,رابطه عاطفی,محمد بی‌باک,,انتشارات یار مانا
120883,روزنامه سراسری خوزی‌ها ـ شماره ۳۳۰ ـ یک‌شنبه ۲۸ فروردین‌ ماه ۱۴۰۱,,,روزنامه خوزی ها
120884,در رهگذر جوانی مرا دریاب,سهیلا جعفری,,انتشارات آذرفر
120885,جشن تکلیف ماریا کوچولو,زهرا شاهی الکران,,انتشارات آذرفر
120886,وایو در سرزمین کیهانه (جلد اول),سمانه پناهی,,انتشارات نگار تابان
120887,ایران - ۲۸ فروردین ۱۴۰۱,,,روزنامه ایران
120888,خراسان - ۱۴۰۱ يکشنبه ۲۸ فروردين,,,روزنامه خراسان
120889,جوان - يکشنبه ۲۸ فروردين ۱۴۰۱,,,روزنامه جوان
12089,هفته‌نامه کرگدن ـ شماره ۱۵ ـ ۱۲ مرداد ۹۵,,,هفته‌نامه کرگدن
120890,ابتکار - ۲۸ فروردین ۱۴۰۱,,,روزنامه ابتکار
120891,وطن امروز - ۱۴۰۱ يکشنبه ۲۸ فروردين,,,روزنامه وطن امروز
120892,ایران ورزشی - ۱۴۰۱ يکشنبه ۲۸ فروردين,,,روزنامه ایران ورزشی
120893,نازنین,نصرت کارگر (غفاری),,انتشارات نظری
120894,ردپا,زهره عرب سالاری,,انتشارات نظری
120895,مجله نسیم بیداری ـ شماره ۹۲ ـ تیر ۱۳۹۸,,,مجله سیاسی-تاریخی نسیم بیداری
120896,شک دارم این آیینه ها روراست باشند!,سیده‌شهره حقدوست‌اسکویی,,انتشارات نظری
120897,مجله نسیم بیداری ـ شماره ۹۱ ـ اردیبهشت ۱۳۹۸,,,مجله سیاسی-تاریخی نسیم بیداری
1209,ایران ورزشی - ۱۳۹۴ شنبه ۱۹ ارديبهشت,,,روزنامه ایران ورزشی
12090,شهروند - ۱۳۹۵ چهارشنبه ۳ شهريور,,,روزنامه شهروند
120901,۲۰+۵ شاعر، ۵+۲۰ نقد (دفتر دوم),محمدتقی قشقایی,,انتشارات نظری
120902,مرگ عشق نزدیک است,نازیلا فرهیخته,,انتشارات نظری
120904,دختران آسمان,مریم اسدی,,انتشارات نظری
120905,آموزش اخلاق، رفتار اجتماعی و قانون پذیری به کودکان (راهنمای عملی),مسعود جان بزرگی $ ناهید نوری $ مژگان آگاه هریس,,انتشارات ارجمند
120906,چی چی، قاشق و قیچی,علی خدایی,,کانون پرورش فکری کودکان و نوجوانان
120908,دوماهنامه تخصصی فرهنگ دیپلماسی ـ شماره اول ـ شهریور و مهر ۱۳۹۸,,,دو ماهنامه فرهنگ دیپلماسی
120909,دانه و هندوانه,اسد اسحاقی,,کانون پرورش فکری کودکان و نوجوانان
120910,جبرخطی عددی و کاربردها,بیسوا نات داتا,مریم شمس سولاری,انتشارات دانشگاه پیام نور
120911,مبانی عرفان نظری,سعید رحیمیان,,انتشارات سمت
120912,تاریخ ادبیات ۲,مریم حیدری $ ابراهیم واشقانی فراهانی $ فرشته محجوب عشرت‌آبادی,,انتشارات دانشگاه پیام نور
120914,راهنمای عملی رواقی زیستن,ویلیام اروین,شادی نیک‌رفعت,نشر گمان
120915,دوماهنامه تخصصی فرهنگ دیپلماسی ـ شماره دوم ـ آبان و آذر ۱۳۹۹,,,دو ماهنامه فرهنگ دیپلماسی
120916,دایره المعارف گیاهان دارویی,جواد کرمعلی,,انتشارات الهام نور
120917,طب سنتی,جواد کرمعلی,,انتشارات الهام نور
120918,شیوه های نوین روانشناسی کودک و نوجوان (۳ تا ۱۸ سال),ج‍ان‌ گ‍ری‌,طیبه احمدی جاوید,انتشارات الهام نور
120919,خورد و خوراک دیکتاتورها,ویتولد شابوفسکی,مسعود یوسف حصیرچین,نشر گمان
120920,واقع گرایی سرمایه دارانه,م‍ارک‌ ف‍ی‍ش‍ر,ريحانه عبدي,نشر گمان
120924,دوماهنامه تخصصی فرهنگ دیپلماسی ـ شماره سوم ـ اسفند ۱۳۹۹ و فروردین ۱۴۰۰,,,دو ماهنامه فرهنگ دیپلماسی
120925,مبادی سواد بصری,دنیس ای. داندیس,محمدحامد مسیح تهرانی,انتشارات سروش دانش
120926,ایلیا، تولد یک قهرمان؛ ۱۱,امین توکلی,,نشر رویاپردازان نسل آینده
120927,اتوبوس انرژی,جان گوردون,فریبا جعفری,انتشارات ماه آوا
120928,آفرینش سلامتی,لوئیز هی,مهدی قراچه‌داغی,انتشارات ماه آوا
120929,خونسرد باش,آقاضیاء احمدی شهربابک,,انتشارات جامعه پژوهی
12093,پشت این آسمان پر از نشانی‌هاست,کیوان اصلاح‌پذیر,,انتشارات آوند اندیشه
120930,بازیگری به زبان ساده,سونیا فرهادآبادی,,انتشارات جامعه پژوهی
120932,تخم شر,بقلیس سلیمانی,,انتشارات ماه آوا
120933,چطور از خودم راضی باشم,آندریا اون,مینا محمودی,انتشارات ماه آوا
120934,ایلیا، تولد یک قهرمان؛ ۱۲,امین توکلی,,نشر رویاپردازان نسل آینده
120935,دوماهنامه تخصصی فرهنگ دیپلماسی ـ شماره چهارم ـ مهر و آبان ۱۴۰۰,,,دو ماهنامه فرهنگ دیپلماسی
120936,جامعه شناسی تربیت بدنی و ورزش,مهربان پارسامهر,,انتشارات جامعه پژوهی
120937,جامعه شناسی قشرها و نابرابری های اجتماعی,مهربان پارسامهر,,انتشارات جامعه پژوهی
120938,هم سفر آتش و برف,فرهاد خضری,,انتشارات روایت فتح
120939,مکالمه زبان انگلیسی + گرامر در ۶۰ روز (دوره متوسطه تا فوق پیشرفته),بهنام محقق,,انتشارات جاودانه
12094,هفته‌نامه تماشاگران امروز ـ شماره ۱۱۶ـ ۶  شهریور,,,تماشاگران امروز
120940,مادری که کم داشتم,جاسمین لی کوری,فهیمه سادات کمالی,انتشارات ترجمان علوم انسانی
120941,آموزش زبان انگلیسی ویژه بزرگسالان سطح پایه در ۶۰ روز,بهنام محقق,,انتشارات جاودانه
120943,آشنایی با اصول و مبانی برند و مدیریت برند,مهسا محمودی مشائی $ محمدرضا همایی $ محمد افشاری $ زینب رضایی,,نشر عطران
120944,ورزش و کرونا (ورزش مدارس در شرایط کرونا),فرحناز قاسمیان,,انتشارات جامعه پژوهی
120945,مبانی گام به گام متاورس,عباس علاف‌صالحی,,نشر عطران
120947,فصلنامه ترجمان علوم انسانی ـ شماره ۲۲ ـ بهار ۱۴۰۱,,,فصلنامه ترجمان علوم انسانی
120948,چند کنکور رشته ریاضی؛ جلد سوال (کنکور ۱۴۰۲),,,انتشارات خیلی سبز
120949,چند کنکور رشته تجربی؛ جلد پاسخ (کنکور ۱۴۰۲),,,انتشارات خیلی سبز
12095,روان شناسی عمومی (جلد ۱),احمد علامه فلسفی,,انتشارات فراروان‌شناسی
120950,خواب و بیدار (جلد اول),مهرالسادات محمودیان,,انتشارات حدیث راه عشق
120951,جمع بندی فیزیک ریاضی (کنکور),نوید شاهی $ امین امینی $ مهدی براتی,,انتشارات خیلی سبز
120952,مجموعه کتابای فصل آزمون؛ شیمی جامع (دهم، یازدهم، دوازدهم),,,انتشارات خیلی سبز
120954,فارسی عمومی کاربردی,شیوا حیدری $ مجید درویش,,انتشارات نظری
120955,مجموعه کتابای فصل آزمون؛ فیزیک جامع رشته تجربی (دهم، یازدهم و دوازدهم),,,انتشارات خیلی سبز
120956,سیاه و سفیدترین روز هفته,محسن رجبی,,انتشارات نظری
120957,بحران آب در ایران و جهان و اهمیت آب در قرآن کریم,محمدمسعود بهمنی $ مرتضی بهمنی,,انتشارات نظری
120958,مجموعه کتابای فصل آزمون؛ فیزیک جامع رشته ریاضی (دهم، یازدهم و دوازدهم),,,انتشارات خیلی سبز
120959,چند کنکور درس های عمومی؛ جلد سؤال (کنکور ۱۴۰‍۱),,,انتشارات خیلی سبز
12096,روان‌شناسی عمومی (جلد۲),احمد علامه فلسفی,,انتشارات فراروان‌شناسی
120960,چند کنکور درس های عمومی؛ جلد پاسخ (کنکور ۱۴۰۱),,,انتشارات خیلی سبز
120961,چند کنکور رشته ریاضی؛ جلد پاسخ (کنکور ۱۴۰۲),,,انتشارات خیلی سبز
120962,مجموعه کتابای فصل آزمون؛ علوم و فنون ادبی جامع,,,انتشارات خیلی سبز
120963,چهار پیمان,دون میگوئل روئیز,سهیلا میرزایی‌پور,انتشارات ماه آوا
120964,قانون جذب در روابط,مایکل لوسیر,فریده همتی,انتشارات ماه آوا
120966,مهندسی زبان بدن,پویا ودایع,,انتشارات ماه آوا
120967,سه پرسش (کتاب خرد),دون میگوئل روئیز,فرزام  حبیبی,انتشارات ماه آوا
120969,تست پذیرش کارخانه و سایت,محمدجعفر حسینی‌شیرازی,,موسسه آموزشی تالیفی ارشدان
12097,روان شناسی عمومی (جلد۳),احمد علامه فلسفی,,انتشارات فراروان‌شناسی
120970,سیمای جاویدان بزرگان شعر و ادب و فرهیختگان زبان فارسی,سیروس اسعدی,,انتشارات نظری
120971,آرامش دل ها با یاد مرگ و معاد,سیدعبدالله شبر,مینا جیگاره,انتشارات نظری
120973,من بابی ساندز نیستم,ایرج افشاری اصل,,انتشارات نظری
120974,مجله نسیم بیداری ـ شماره ۸۹ و ۹۰ ـ نوروز ۱۳۹۸,,,مجله سیاسی-تاریخی نسیم بیداری
120975,مجله نسیم بیداری ـ شماره ۸۸ ـ بهمن ۱۳۹۷,,,مجله سیاسی-تاریخی نسیم بیداری
120976,مجله نسیم بیداری ـ شماره ۸۷ ـ آذر ۱۳۹۷,,,مجله سیاسی-تاریخی نسیم بیداری
120977,مجله نسیم بیداری ـ شماره ۸۶ ـ آبان ۱۳۹۷,,,مجله سیاسی-تاریخی نسیم بیداری
120978,روزنامه سراسری خوزی ها ـ شماره ۳۳۱ ـ دوشنبه ۲۹ فروردین ماه ۱۴۰۱,,,روزنامه خوزی ها
120979,واژه نامه تخصصی اقتصاد سلامت,حسین مشیری تبریزی $ میرحجت نجفی‌نسب,,انتشارات نور علم
12098,روان شناسی عمومی (جلد۴),احمد علامه فلسفی,,انتشارات فراروان‌شناسی
120980,ایران! جوان بمان!,محسن عباسی ولدی,,انتشارات آیین فطرت
120981,ایران - ۲۹ فروردین ۱۴۰۱,,,روزنامه ایران
120982,خراسان - ۱۴۰۱ دوشنبه ۲۹ فروردين,,,روزنامه خراسان
120983,جوان - دوشنبه ۲۹ فروردين ۱۴۰۱,,,روزنامه جوان
120984,ابتکار - ۲۹ فروردین ۱۴۰۱,,,روزنامه ابتکار
120985,وطن امروز - ۱۴۰۱ دوشنبه ۲۹ فروردين,,,روزنامه وطن امروز
120986,ایران ورزشی - ۱۴۰۱ دوشنبه ۲۹ فروردين,,,روزنامه ایران ورزشی
120987,حقوق شرکت های تجاری,محمدرضا پاسبان,,انتشارات سمت
120988,تصویر انقلاب اسلامی در گام اول,عبداالله مرادی $ محسن محمدی خانقاهی,,دانشگاه و پژوهشگاه عالی دفاع ملی
120989,حقوق رسانه,باقر انصاری,,انتشارات سمت
12099,روان‌شناسی عمومی (جلد ۵),احمد علامه فلسفی,,انتشارات فراروان‌شناسی
120990,قواعد فقه (۲) بخش جزا,خلیل قبله‌ای خویی,,انتشارات سمت
120991,کم توانی ذهنی در گستره زندگی,قربان همتی علمدارلو $ فاطمه ترابی $ محمد عاشوری,,انتشارات سمت
120993,داستان های شاهنامه و فلسفه برای کودکان,یحیی قائدی $ علی حمیدی,,نشر آواهیا
120994,زبان شناسی چامسکیای و رقیبان آن,پیوس تن هاکن,پارسا بامشادی,انتشارات سمت
120995,آشپزی مانا,راضیه متقی‌زاده,,انتشارات همخونه
120996,اثبات قتل با یافته های پزشکی در مذاهب فقهی و حقوق,زهرا یوسفی مصری,,انتشارات گنجینه مهر ماندگار
120997,آنچه زنان دوست دارند بشنوند ولی مردان دوست ندارند بگویند,باب برکوویتز $ راجر گیتینز,اکرم شکرزاده,انتشارات همخونه
120998,کجایی,عارفه  لک,,نوین کتاب گویا
120999,از حصار,محمود درویش,شهرام صفی‌زاده,انتشارات متخصصان
121,یک کربلا عطش,سیدرضا موید,,موسسه هلال
1210,جهان اقتصاد - شنبه ۱۹ اردیبهشت ماه ۱۳۹۴,,,روزنامه جهان اقتصاد
121000,کتابگرد ۳۸ | نوید پورمحمدرضا,,,پادکست کتابگرد
121001,اصول طراحی نرم افزارهای کتابخانه ای,اسماعیل وزیری $ منصوره فیض‌آبادی,,انتشارات سمت
121002,قانون کارما,آتمان این راوی,ویدا لطفی قیداری,نوین کتاب گویا
121003,ژنرال جنوبی اهل بیگ سور,ریچارد براتیگان,رضا نوحی,نوین کتاب گویا
121004,راز فال ورق,یوستین گوردر,عباس مخبر,نوین کتاب گویا
121005,هفته نامه غیر برخط اراده ملت ـ شماره ۳۶ ـ ۲۹ فروردین ۱۴۰۱,,,هفته‌نامه اراده ملت
121006,پدرو پارامو,خوآن رولفو,کیومرث پارسای,واوخوان
121007,تضادهای درونی ما,کارن هورنای,محمد جعفر مصفا,واوخوان
121008,آمار استنباطی پایه در علوم تربیتی با تکیه بر نرم افزار SPSS,علیرضا کیامنش,,انتشارات سمت
121009,راهنمای جامع چوب، چوب به عنوان ماده ای مهندسی (جلد اول),مهدی فائزی‌پور $ حسین جلالی ترشیزی,,انتشارات دانشگاه شهید بهشتی
12101,اسرار زبان بدن,احمد علامه فلسفی,,انتشارات فراروان‌شناسی
121010,راهنمای جامع چوب، چوب به عنوان ماده ای مهندسی (جلد دوم),مهدی فائزی‌پور $ حسین جلالی ترشیزی,,انتشارات دانشگاه شهید بهشتی
121012,دیوان اشعار ثامن (ع),شعبانعلی کریمی عروس محله‌ای,,انتشارات گنجینه مهر ماندگار
121013,زندگی میدان جنگ است,راسل سیمونز,ریحانه  توکلی $ جلال  طحان,واوخوان
121014,انتقام از شیاطین (جلد اول),مهدی سوادکوهی,,انتشارات متخصصان
121015,وایو در سرزمین آناهید (جلد دوم),سمانه پناهی,,انتشارات نگار تابان
121016,رنسانس دایت,مایک اسرایتل $ ملیسا دیویس $ جیمز هافمن,راحیل سهراب‌پور,بین المللی شمس
121017,ویلف ترسوی بزرگ (جلد سوم),جرجیا پریچت,لیدا هادی $ ویدا هادی,انتشارات کتاب پارک
121018,راسپوتین فلکه پنجم,اردشیر نورایی,,نشر میترا آقاکوچک
121019,همیشه با من بمان,لیز کسلر,شهلا انتظاریان,واوخوان
12102,خراسان - ۱۳۹۵ پنج شنبه ۴ شهريور,,,روزنامه خراسان
121020,شیدایی,ساد گورو,فرهود مذهبی‌فرد,نوین کتاب گویا
121021,وامق و عذرا,محمدحسین حسینی‌شیرازی,,نوین کتاب گویا
121023,انگشتر فیروزه,زهرا اخوان پاکدهی,,انتشارات ندای الهی
121026,بازاریابی و فروش تجهیزات پزشکی,محمدجعفر حسینی‌شیرازی,,موسسه آموزشی تالیفی ارشدان
121027,شرح درد اشتیاق (دفتر اول و دوم),محمدحسین مکارم,,انتشارات به‌نگار
121028,گام به گام با شاهنامه فردوسی (جلد اول),مهران امینی,,انتشارات ارشک
121029,گام به گام با شاهنامه فردوسی (جلد دوم),مهران امینی,,انتشارات ارشک
12103,کیهان - پنجشنبه ۰۴ شهريور ۱۳۹۵,,,روزنامه کیهان
121030,شرح درد اشتیاق (دفتر سوم و چهارم),محمدحسین مکارم,,انتشارات به‌نگار
121031,گام به گام با شاهنامه فردوسی (جلد سوم),مهران امینی,,انتشارات ارشک
121032,شرح درد اشتیاق (دفتر پنجم و ششم),محمدحسین مکارم,,انتشارات به‌نگار
121033,گام به گام با شاهنامه فردوسی (جلد چهارم),مهران امینی,,انتشارات ارشک
121034,گام به گام با شاهنامه فردوسی (جلد پنجم),مهران امینی,,انتشارات ارشک
121035,گام به گام با شاهنامه فردوسی (جلد ششم),مهران امینی,,انتشارات ارشک
121036,گام به گام با شاهنامه فردوسی (جلد هفتم),مهران امینی,,انتشارات ارشک
121037,کوچه باغ هنر و اندیشه ـ شماره ۹ ـ اردیبهشت ۱۴۰۱,,,نشریه کوچه باغ هنر و اندیشه
121038,دو فصل نامه فرهنگی تقریرات ـ شماره ۱۱ ـ زمستان ۱۴۰۰,,,دوفصلنامه تقریرات
12104,جوان - پنجشنبه ۰۴ شهريور ۱۳۹۵,,,روزنامه جوان
121040,روزنامه سراسری خوزی ها ـ شماره ۳۳۲ ـ سه شنبه ۳۰ فروردین ماه ۱۴۰۱,,,روزنامه خوزی ها
121041,مرور سریع بر کودکان، قلب، هماتولوژی، غدد، پوست و تکامل,,,انتشارات رزیدنت یار
121042,مجموعه سوالات بورد فوق تخصص رشته داخلی سال 1400,پدرام بیگوند,,انتشارات رزیدنت یار
121043,بازی با کودک,زهراسادات جلالی‌نژاد,,انتشارات همخونه
121044,باشگاه پنج صبحی ها,رابین شارما,فرشته مهری,انتشارات همخونه
121045,دختر بهشتی,حمیدرضا یعقوبی آوینی,,انتشارات همخونه
121046,پایان غم ها,محمد تهرانی,,انتشارات همخونه
121047,پس از نان,بابک عارفی,,انتشارات همخونه
121048,تامل و مروری بر روانشناسی در ورزش,کمال نادری امیری,,انتشارات همخونه
121049,تسنیم,بتول نژاد علیرضایی,,انتشارات همخونه
12105,ابتکار - ۰۴ شهریور ۱۳۹۵,,,روزنامه ابتکار
121051,تغذیه کودکان,فرشته مهری,,انتشارات همخونه
121052,تهمت و افترا,سیده راضیه (آتنا) طلاپور,,انتشارات همخونه
121053,ثمین,مرضیه زارع,,انتشارات همخونه
121054,جدال عشق و سرنوشت,زهرا همتی,,انتشارات همخونه
121056,جستاری نیک در نامه ای نیک,شاپور شمسایی لشکریانی,,انتشارات همخونه
121058,جملات کوتاه فلسفی,فرهاد مشرقی آذر,,انتشارات همخونه
121059,چگونه مردان را به گوش دادن وادار کنیم؟,جان گری,سمیرا سلمانی گیوی,انتشارات همخونه
12106,جمهوری اسلامی - ۰۴ شهریور ۱۳۹۵,,,روزنامه جمهوری اسلامی
121060,خانه داری,نگار صادقی,,انتشارات همخونه
121061,داریوش کبیر,جاکوب ابات,سمیه موحدی‌فرد,انتشارات همخونه
121062,دختر می خواهید یا پسر,فرشته مهری,,انتشارات همخونه
121064,گاهنامه درفش ـ شماره ۱۴ ـ فروردین ۱۴۰۱,,,نشریه درفش
121065,ایران - ۳۰ فروردین ۱۴۰۱,,,روزنامه ایران
121066,خراسان - ۱۴۰۱ سه شنبه ۳۰ فروردين,,,روزنامه خراسان
121067,جوان - سه‌شنبه ۳۰ فروردين ۱۴۰۱,,,روزنامه جوان
121068,ابتکار - ۳۰ فروردین ۱۴۰۱,,,روزنامه ابتکار
12107,مردم‌سالاری - ۱۳۹۵/۰۶/۰۴,,,روزنامه مردم سالاری
121070,وطن امروز - ۱۴۰۱ سه شنبه ۳۰ فروردين,,,روزنامه وطن امروز
121071,ایران ورزشی - ۱۴۰۱ سه شنبه ۳۰ فروردين,,,روزنامه ایران ورزشی
121072,گلگشتی در شعر و اندیشه سنایی,مریم حسینی,,انتشارات سمت
121073,حقیقتی گم شده است، همه رنگ ها را بگردید,آوا نیکوکار,,انتشارات نسل روشن
121074,تعلیم و تربیت، فلسفه و محیط اخلاقی,گراهام هیدن,انسی کرامتی $ روشنک آذری,انتشارات سمت
121076,تربیت اخلاقی کودک و نوجوان با تاکید بر رویکرد اسلامی,افضل السادات حسینی $ سمیرا حیدری,,انتشارات سمت
121077,دیوان حماسه عاشورا,محمدحسین آیتی,,موسسه فرهنگی راه روشن هدایت
121078,گنجینه روایات پزشکی,محمدجواد واعظی,,انتشارات ائمه
121079,دوماهنامه تخصصی فرهنگ دیپلماسی ـ شماره پنجم ـ بهمن و اسفند ۱۴۰۰,,,دو ماهنامه فرهنگ دیپلماسی
12108,ایران ورزشی - ۱۳۹۵ پنج شنبه ۴ شهريور,,,روزنامه ایران ورزشی
121080,دیوونگی نکن,شادی داودی,,انتشارات شقایق
121081,دانستنی های پزشکی,محمدجواد واعظی,,انتشارات نوید حکمت
121082,چگونه فرزندانی سالم و بانشاط داشته باشیم,وین دایر,علی علی‌پناهی,نشر آسیم
121083,خاطرات یک بزمجه,ارغوان اشترانی,,نشر مفاهیم
121084,چگونه فرزندانی خلاق داشته باشیم,وین دایر,علی علی‌پناهی,نشر آسیم
121085,دانستنی های قرآنی,خسرو تقدسی‌نیا,,انتشارات ائمه
121086,دست هایت را به من بده,سلاله امری,,انتشارات شقایق
121087,چگونه فرزندانی موفق و سازنده داشته باشیم,وین دایر,علی علی‌پناهی,نشر آسیم
121088,زندگی خوب,دیوید پچل اوانز,علی مفتخر,نشر آسیم
121089,دانستنی های علمی,محمدجواد واعظی,,انتشارات نوید حکمت
12109,ایران - ۱۳۹۵ پنج شنبه ۴ شهريور,,,روزنامه ایران
121090,گربه بلیتس,رابرت وستال,مسعود امیرخانی,نوین کتاب گویا
121091,بچه رزمری,آیرا لوین,محمد قائد,نوین کتاب گویا
121092,حلزون های پسر,احمد  آرام,,نوین کتاب گویا
121093,عمیق ترین پذیرش,جف فوستر,وحید مهدیخانی,نوین کتاب گویا
121095,پیگیری در بازاریابی شبکه ای,کیت شرایتر $ تام شرایتر,ناردین مثنایی نجیبی,انتشارات فرشته
121096,اصول نگرش,جان سي. مكسول,زهرا ابراهیمی اصل,انتشارات فرشته
121099,تعیین جنسیت جنین,فاطمه تقدسی‌نیا,,انتشارات نوید حکمت
1211,ایران - ۱۳۹۴ شنبه ۱۹ ارديبهشت,,,روزنامه ایران
12110,شهروند - ۱۳۹۵ پنج شنبه ۴ شهريور,,,روزنامه شهروند
121103,سفر دریایی با دن کیشوت,توماس مان,محمود حدادی,نشر نو
121104,زودآموز آب و فاضلاب؛ همه چیز درباره تصفیه خانه آب,حمیدرضا قایدی,,نشر عطران
121105,نبرد با اژدهای درون,جی اشنوس,زهرا محمدخانی,انتشارات کنکاش
121106,زیبا اندیشی و مهارت های زندگی,نامیه گلستانه $ حسین بهلولی,,انتشارات کنکاش
121107,تاریخ ادبیات ۳,احترام رضایی $ فرشته محجوب,,انتشارات دانشگاه پیام نور
121109,مقدمه ای بر روانشناسی اسلامی تجربی,مهرداد کلانتری,,انتشارات کنکاش
12111,جهان صنعت -  ۰۴ شهریور ۱۳۹۵,,,روزنامه جهان صنعت
121110,مجله علمی شهرسازی ایران ـ شماره ۸ ـ بهار و تابستان ۱۴۰۱,,,انتشارات شهرسازی
