id,name,author,translator,publisher
23722,داروهای بیماری های قلبی و عروقی,آنتونی ج. ترور,زهره عظیمی فمی تفرشی,انتشارات بشری
23723,مهارت‌های زندگی برای نوجوانان، جوانان و بزرگسالان,سیداصغر ساداتیان,,انتشارات ما و شما
23724,ماهنامه ایران فردا‌‌ ـ شماره ۳۳ ـ شهریور ۹۶,,,ماهنامه ایران فردا
23725,داروهای شیمی درمانی,آنتونی ج. ترور,زهره عظیمی فمی تفرشی,انتشارات بشری
23726,روش‌های بازتوانی در نارسایی قلب با رویکرد مراقبتی برای مددجویان,مهدیه آرین $ ربابه معماریان $ فروه وکیلیان,,انتشارات بشری
23727,گل‌های معرفت,اریک ایمانوئل اشمیت,سروش حبیبی,آوانامه
23728,تماشاگران امروز ـ ۷ شهریور ۹۶,,,تماشاگران امروز
23729,جهان صنعت -  ۰۷ شهریور ۱۳۹۶,,,روزنامه جهان صنعت
2373,فصل‌نامه تحلیلی پژوهشی کتاب مهر -پاییز ۱۳۹۳- شماره چهاردهم,,,انتشارات سوره مهر
23730,قانون - ۱۳۹۶/۰۶/۰۷,,,روزنامه قانون
23731,خراسان - ۱۳۹۶ سه شنبه ۷ شهريور,,,روزنامه خراسان
23732,کیهان - سه‌شنبه ۰۷ شهريور ۱۳۹۶,,,روزنامه کیهان
23733,جوان - سه‌شنبه ۰۷ شهريور ۱۳۹۶,,,روزنامه جوان
23734,آفتاب یزد - ۰۷ شهریور ۱۳۹۶,,,روزنامه آفتاب یزد
23735,ابتکار - ۰۷ شهریور ۱۳۹۶,,,روزنامه ابتکار
23736,وطن امروز - ۱۳۹۶ سه شنبه ۷ شهريور,,,روزنامه وطن امروز
23737,ایران ورزشی - ۱۳۹۶ سه شنبه ۷ شهريور,,,روزنامه ایران ورزشی
23738,"Tehran Times - Tue August ۲۹, ۲۰۱۷",,,Tehran Times
23739,ایران - ۱۳۹۶ سه شنبه ۷ شهريور,,,روزنامه ایران
2374,قناری مبهوت: مجموعه شعر,محسن حسن زاده لیله کوهی,,انتشارات سوره مهر
23740,شهروند - ۱۳۹۶ سه شنبه ۷ شهريور,,,روزنامه شهروند
23741,بهار - ۱۳۹۶ سه شنبه ۷ شهريور,,,روزنامه بهار
23742,صبح نو ـ شماره ۳۰۶ ـ سه شنبه، ۷شهریور ۹۶,,,روزنامه صبح نو
23743,وقایع اتفاقیه - ۱۳۹۶/۰۶/۰۷,,,روزنامه وقایع اتفاقیه
23744,شرق - ۱۳۹۶ سه شنبه ۷ شهريور,,,روزنامه شرق
23745,اعتماد - ۱۳۹۶ چهارشنبه ۸ شهريور,,,روزنامه اعتماد
23746,آهنگ عشق,آندره ژید,علی‌اصغر سعیدی,آوانامه
23747,ویژه نامه توسعه بازار ـ شماره ۲ ـ اسفند ۹۵,,,مجله توسعه بازار
23748,همیشه شوهر,فئودور داستایفسکی,علی‌اصغر خبره‌زاده,آوانامه
23749,مدیریت کاربردی زمان,برایان تریسی,,رادیو مثبت
2375,سید پابرهنه: روایتی از زندگی شهید سیدحمید (غلام‌رضا) میرافضلی,احمد ایزدی,,عماد فردا
23750,مجله سینما و ادبیات ـ شماره۶۲ ـ شهریور۹۶,,,مجله سینما و ادبیات
23751,نگاهی از نزدیک به بانکداری جمهوری اسلامی ایران,,,مقصد
23752,قوانین شکست ناپذیر اعتماد به نفس (بدونdrm),برایان تریسی,,انتشارات موسسه کلید توسعه آموزش مثبت(دید مثبت)
23753,یوهانس گوتنبرگ,فران ریس,سارا هاشمی,آوانامه
23754,تحولات بیداری اسلامی در بحرین و شرق عربستان؛ به همراه واکاوی مطالبات و اقدامات رهبر انقلاب درباره‌ی بیداری اسلامی,,,مقصد
23755,پژوهشی در زمینه های تاریخی اجتماعی سیره تعلیمی اهل بیت (ع) تا ۶۱ هجری,هناء ذاکرمشهدی,,انتشارات راه ابریشم
23756,ظهور و سقوط اتحاد شوروی,جان آر. ماتیوز,فرید جواهر کلام,آوانامه
23757,زبان بدن و تکنیک‌های ارتباط غیرکلامی,بیل اچسون,,انتشارات موسسه کلید توسعه آموزش مثبت(دید مثبت)
23758,هیاهوی بسیار و بعد، هیچ!,,,مقصد
23759,دوهفته‌نامه سیب سبزـ شماره ۱۸۵ ـ نیمه اول شهریور۹۶,,,سیب سبز
2376,اسطوره‌ی معجزه‌ی یونانی,شروین وکیلی,,نشر شورآفرین
23760,دولت یازدهم و اقتصاد مقاومتی؛ بررسی کارنامه‌ی عملکرد و فعالیت‌های کابینه‌ی دولت یازدهم در حوزه‌ی اقتصاد مقاومتی,,,مقصد
23761,لیرائل (رمان‌های سه‌گانه پادشاهی کهن ۲),گارت نیکس,پیمان اسماعیلیان,انتشارات قدیانی
23762,همگنان انگشتری (خداوند انگشتری ۱),جی. آر. آر. تالکین,فرخزاد فرزین زند,انتشارات پر
23763,دو برج (خداوند انگشتری۲),جی. آر. آر. تالکین,فرخزاد فرزین زند,انتشارات پر
23764,بازگشت پادشاه (خداوند انگشتری ۳),جی. آر. آر. تالکین,فرخزاد فرزین زند,انتشارات پر
23765,سال سی‌ام,رضا نساجی,,نشر آرما
23766,تو نباید بکشی (صلح، رؤیای من),یورگن تودنهوفر,حسین تهرانی,کتاب کوله پشتی
23767,خود‌هیپنوتیزمی ‌سریع ‌و‌فوری (چگونه با چشمان باز خود را هیپنوتیزم کنیم),فوربیس رابینز بلر,جمشید هاشمی,انتشارات تجسم خلاق
23768,هزار توی پن,گی‌یرمو دل‌تورو,ساسان م.ک عاصی,سفیدسار
23769,مردان کوچک,,,مقصد
2377,روزگاران: کتاب خاطرات,آیدین نظاری,,انتشارات روایت فتح
23770,هفته نامه اقتصاد برتر ـ شماره ۲۱۴ ـ ۸ شهریور ۹۶,,,روزنامه اقتصاد برتر
23771,تاریخ اصفهان؛ حوادث و وقایع و حکام و سلاطین اصفهان,جلال‌الدین همایی شیرازی $ ماهدخت‌بانو همایی,,پژوهشگاه علوم انسانی و مطالعات فرهنگی
23772,ابریشم: سری دوم (۸),رابی تامپسون,احمد کلاتیانی,کمیک سیتی
23773,فرهنگ گزیده‌ی اعلام شرقی در منابع غربی,صالح طباطبائی,,انتشارات روزنه
23774,از یاد رفته!نگاهی به حمایت از حقوق مصرف کننده حلقه‌ی مفقوده‌ی نظام تولیدی و صنعتی کشور,,,مقصد
23775,تماشاگران امروز ـ ۸ شهریور ۹۶,,,تماشاگران امروز
23777,صبح نو ـ شماره ۳۰۷ ـ چهارشنبه، ۸ شهریور ۹۶,,,روزنامه صبح نو
23778,جهان صنعت -  ۰۸ شهریور ۱۳۹۶,,,روزنامه جهان صنعت
23779,قانون - ۱۳۹۶/۰۶/۰۸,,,روزنامه قانون
2378,داو,امین صدیقی نیشابوری,,بوتیمار
23780,خراسان - ۱۳۹۶ چهارشنبه ۸ شهريور,,,روزنامه خراسان
23781,کیهان - چهارشنبه ۰۸ شهريور ۱۳۹۶,,,روزنامه کیهان
23782,جوان - چهارشنبه ۰۸ شهريور ۱۳۹۶,,,روزنامه جوان
23783,آفتاب یزد - ۰۸ شهریور ۱۳۹۶,,,روزنامه آفتاب یزد
23784,وطن امروز - ۱۳۹۶ چهارشنبه ۸ شهريور,,,روزنامه وطن امروز
23785,ایران ورزشی - ۱۳۹۶ چهارشنبه ۸ شهريور,,,روزنامه ایران ورزشی
23786,"Tehran Times - Wed August ۳۰, ۲۰۱۷",,,Tehran Times
23787,ایران - ۱۳۹۶ چهارشنبه ۸ شهريور,,,روزنامه ایران
23788,بهار - ۱۳۹۶ چهارشنبه ۸ شهريور,,,روزنامه بهار
23789,شهروند - ۱۳۹۶ چهارشنبه ۸ شهريور,,,روزنامه شهروند
2379,برای این که در محله گم نشوی,پاتریک مودیانو,لیلا سبحانی,نشر ثالث
23790,وقایع اتفاقیه - ۱۳۹۶/۰۶/۰۸,,,روزنامه وقایع اتفاقیه
23791,شرق - ۱۳۹۶ چهارشنبه ۸ شهريور,,,روزنامه شرق
23793,رویش‌ها و ریزش‌ها؛ نگاهی به رویش‌ها و ریزش‌های انقلاب با تکیه بر راهبرد جذب حداکثری و دفع حداقلی,,,مقصد
23794,خطر در خانه,آگاتا کریستی,سپیده حبیبی,موسسه موسسه نگارش الکترونیک کتاب (ماناکتاب)
23795,ماهنامه زیست‌بان‌آب ـ شماره ۶ ـ اسفند ۹۵,,,زیست‌بان آب
23796,خلاصةالمقامات شیخ جام (ژنده پیل),ابوالمکارم بن علاالملک جامی $ حسن نصیری جامی,,پژوهشگاه علوم انسانی و مطالعات فرهنگی
23797,‌‫کلیدهای انتخاب مهد و پرستار کودک,استیوان آورباخ‌‫,مینا اخباری آزاد,انتشارات صابرین
23798,فونف فانوسکا,زهرا صمدی,,ناشر مؤلف
23799,ماهنامه زیست‌بان‌آب ـ شماره ۵ ـ بهمن ۹۵,,,زیست‌بان آب
238,پیشگیری و درمان اگزما (التهابات پوست),تیم میشل $ آلیسون هپل وایت,امیرعباس ارشدی $ مهسا دانایی,انتشارات کتاب درمانی
2380,شهروند - ۱۳۹۴ سه شنبه ۱۹ خرداد,,,روزنامه شهروند
23800,آرمان شهر,علی اکبر احمدی افرمجانی,,انتشارات یگانه اندیش
23801,سابریل (رمان‌‌های سه‌گانه پادشاهی کهن ۱),گارت نیکس,پیمان اسماعیلیان,انتشارات قدیانی
23802,تا دستبوسی خدا,سید محمود جوادی,,نشر سماوا
23803,عالیجنابان مفلس,هاکوپ بارونیان,آندرانیک خچومیان,کتاب کوله پشتی
23804,آیین اثرگذاری؛ رسیدن به موفقیت با تکنیک‌های جذابیت,هادی میری,,بهار سبز
23805,فانوس دریایی,مریم بصیری,,نشر آرما
23806,ماهنامه زیست‌بان‌آب ـ شماره ۷ ـ فروردین ۹۶,,,زیست‌بان آب
23807,شازده کوچولو,آنتوان دوسنت اگزوپری,محمدرضا صامتی,انتشارات سفیر قلم
23808,آن روی سکه بیکاری؛ بررسی معضل بیکاری جوانان در آینه‌ی آمار و علل پیامد‌های فرهنگی ـ اجتماعی آن,,,مقصد
23809,اَب‌هورسن (رمان‌های سه‌ گانه پادشاهی کهن ۳),گارت نیکس,پیمان اسماعیلیان,انتشارات قدیانی
2381,قانون - ۱۳۹۴ سه شنبه ۱۹ خرداد,,,روزنامه قانون
23810,ماهنامه منزل ـ شماره ۱۰۸ ـ شهریور ۱۳۹۶,,,ماهنامه منزل
23811,ماهنامه زیست‌بان‌آب ـ شماره ۴ ـ دی ۹۵,,,زیست‌بان آب
23812,ماجرای قتل راجر آکروید,آگاتا کریستی,سپیده حبیبی,موسسه موسسه نگارش الکترونیک کتاب (ماناکتاب)
23813,فرهنگنامه طراحان گرافیک ایران,,,انتشارات دایره چهار رنگ
23815,تاریخ ادبیات فارسی (۱),محسن مؤمن $ مرتضی رازق‌پور $ محسن اسماعیلی $ غلامعلی گرایی,,مرکز بین المللی ترجمه و نشر المصطفی(ص)
23816,ماهنامه زیست‌بان‌آب ـ شماره ۳ ـ آذر ۹۵,,,زیست‌بان آب
23817,گذر از آنتن,,,مقصد
23818,ماهنامه زیست‌بان‌آب ـ شماره ۲ ـ آبان ۹۵,,,زیست‌بان آب
23819,کلیات سوختگی,محمد حیدری $ سارا شهبازی,,انتشارات بشری
2382,مردم‌سالاری - ۱۳۹۴/۰۳/۱۹,,,روزنامه مردم سالاری
23820,میکروب‌شناسی پزشکی,ارنست جاوتز $ ادوارد آدل‍ب‍رگ‌ $ ج‍وزف‌ م‍ل‍ن‍ی‍ک‌,حسن جهاندیده $ حسین جهاندیده,انتشارات بشری
23821,ماهنامه زیست‌بان‌آب ـ شماره ۱ ـ مهر ۹۵,,,زیست‌بان آب
23822,آموزش خردسالان؛ اسفند ماه,مقصود نعیمی‌ذاکر,,انتشارات لک لک
23823,شفای زندگی,لوئیز ال. هی,,انتشارات موسسه کلید توسعه آموزش مثبت(دید مثبت)
23824,پرندگان مناطق کوهستانی تهران,حسن محمدیان,,انتشارات شب پره
23825,تماشاگران امروز ـ ۹ شهریور ۹۶,,,تماشاگران امروز
23826,کیهان - پنجشنبه ۰۹ شهريور ۱۳۹۶,,,روزنامه کیهان
23827,جوان - پنجشنبه ۰۹ شهريور ۱۳۹۶,,,روزنامه جوان
23828,آفتاب یزد - ۰۹ شهریور ۱۳۹۶,,,روزنامه آفتاب یزد
23829,ابتکار - ۰۹ شهریور ۱۳۹۶,,,روزنامه ابتکار
2383,ایران ورزشی - ۱۳۹۴ سه شنبه ۱۹ خرداد,,,روزنامه ایران ورزشی
23830,وطن امروز - ۱۳۹۶ پنج شنبه ۹ شهريور,,,روزنامه وطن امروز
23831,ایران ورزشی - ۱۳۹۶ پنج شنبه ۹ شهريور,,,روزنامه ایران ورزشی
23832,"Tehran Times - Thu August ۳۱, ۲۰۱۷",,,Tehran Times
23833,ایران - ۱۳۹۶ پنج شنبه ۹ شهريور,,,روزنامه ایران
23834,شهروند - ۱۳۹۶ پنج شنبه ۹ شهريور,,,روزنامه شهروند
23835,جهان صنعت -  ۰۹ شهریور ۱۳۹۶,,,روزنامه جهان صنعت
23836,قانون - ۱۳۹۶/۰۶/۰۹,,,روزنامه قانون
23837,اعتماد - ۱۳۹۶ پنج شنبه ۹ شهريور,,,روزنامه اعتماد
23838,خراسان - ۱۳۹۶ پنج شنبه ۹ شهريور,,,روزنامه خراسان
23839,شرق - ۱۳۹۶ پنج شنبه ۹ شهريور,,,روزنامه شرق
2384,جهان اقتصاد - سه شنبه ۱۹ خرداد ماه ۱۳۹۴,,,روزنامه جهان اقتصاد
23840,وقایع اتفاقیه - ۱۳۹۶/۰۶/۰۹,,,روزنامه وقایع اتفاقیه
23841,مانند یک قهرمان فکر کنید,دونالد ترامپ,کوروش محمودی,انتشارات الماس دانش
23842,قورباغه‌ات را قورت بده!,برایان تریسی,مهناز عبدی,انتشارات الماس دانش
23843,حکایت دولت فرزانگی,مارک  فیشر,کاظم زرین $ ناصر گشتایی,انتشارات الماس دانش
23845,"Tehran Times - Fri September ۱, ۲۰۱۷",,,Tehran Times
23846,بالگردشناسی؛ شناسایی بالگردهای تهاجمی و ترابری ایران و جهان,حمید نیری $ خلیل کولیوند $ زهرا قلخانباز,,انتشارات قلم همت
23847,دوماهنامه دید برتر ـ شماره ۱۲ ـ مرداد و شهریور ۹۶,,,دیدبرتر
23848,تماشاگران امروز ـ ۱۱ شهریور ۹۶,,,تماشاگران امروز
23849,صبح نو ـ شماره ۳۰۸ ـ شنبه، ۱۱شهریور ۹۶,,,روزنامه صبح نو
2385,ایران - ۱۳۹۴ سه شنبه ۱۹ خرداد,,,روزنامه ایران
23850,ایران ورزشی - ۱۳۹۶ شنبه ۱۱ شهريور,,,روزنامه ایران ورزشی
23851,"Tehran Times - Sat September ۲, ۲۰۱۷",,,Tehran Times
23852,ایران - ۱۳۹۶ شنبه ۱۱ شهريور,,,روزنامه ایران
23853,شهروند - ۱۳۹۶ شنبه ۱۱ شهريور,,,روزنامه شهروند
23854,جهان صنعت -  ۱۱ شهریور ۱۳۹۶,,,روزنامه جهان صنعت
23855,قانون - ۱۳۹۶/۰۶/۱۱,,,روزنامه قانون
23856,اعتماد - ۱۳۹۶ شنبه ۱۱ شهريور,,,روزنامه اعتماد
23857,خراسان - ۱۳۹۶ شنبه ۱۱ شهريور,,,روزنامه خراسان
23858,کیهان - شنبه ۱۱ شهريور ۱۳۹۶,,,روزنامه کیهان
23859,جوان - شنبه ۱۱ شهريور ۱۳۹۶,,,روزنامه جوان
2386,راه مردم - ۱۳۹۴ سه شنبه ۱۹ خرداد,,,روزنامه راه مردم
23860,آفتاب یزد - ۱۱ شهریور ۱۳۹۶,,,روزنامه آفتاب یزد
23861,ابتکار - ۱۱ شهریور ۱۳۹۶,,,روزنامه ابتکار
23862,بهار - ۱۳۹۶ شنبه ۱۱ شهريور,,,روزنامه بهار
23863,وطن امروز - ۱۳۹۶ شنبه ۱۱ شهريور,,,روزنامه وطن امروز
23864,وقایع اتفاقیه - ۱۳۹۶/۰۶/۱۱,,,روزنامه وقایع اتفاقیه
23865,شرق - ۱۳۹۶ شنبه ۱۱ شهريور,,,روزنامه شرق
23866,ماجرای ۲۰۳۰,,,مقصد
23867,زیرِ بار,,,مقصد
23868,آموزش تصویری فرمول نویسی در Word & Excel 2010,غلامرضا رحیمی,,انتشارات الماس دانش
23869,ماهنامه طنز بعد پنجم ـ شماره ۵۴ ـ شهریور و مهر ۹۶,,,بعد پنجم طنز
2387,ابرار ورزشی - ۱۳۹۴/۳/۱۹,,,روزنامه ابرار ورزشی
23870,هفته‌نامه صدا ـ شماره ۱۲۸ ـ ۱۱ شهریور ۹۶,,,هفته‌نامه صدا
23871,هفته‌نامه چلچراغ ـ شماره ۷۱۷ـ ۱۱ شهریور ۹۶,,,نشریه چلچراغ
23872,کتاب قرمز رموز فروش موفق,جفری گیتومر,فرخ بافنده,کتاب‌های صوتی کتابسرای نیک
23873,۳۰۴ واژه‌ی مطلقا ضروری (کتاب),,,ناشر مؤلف
23874,ماهنامه داروگ ـ شماره ۱۲ ـ  مرداد ۹۶,,,ماهنامه داروگ
23875,کودکان شاد، با اعتماد به نفس و موفق (جدیدترین برنامه گام به گام روان‌شناسی مثبت‌گرا برای شکوفایی کودکان),,,بهار سبز
23876,پادرمانی (مطالعه پا: روشی جدید در شناخت خویش و تغییر خود),آن گاد,منیره دشتی,بهار سبز
23877,همدرد,ویت تان نوین,معصومه  عسکری,کتاب کوله پشتی
23878,رایت دین (بررسی اندیشه و رفتار سیاسی آیت الله العظمی بروجردی),علی اکبر عالمیان,,انتشارات مرکز اسناد انقلاب اسلامی
23879,برخی پندارهای عمومی شگفت‌آور,چارلز مکای,مرضیه  خسروی,نشر روزگار نو
2388,جهان صنعت -  ۱۹ خرداد ۱۳۹۴,,,روزنامه جهان صنعت
23880,ظلمت سفید,سجاد خالقی,,انتشارات کتابستان معرفت
23881,دیوان صامت اصفهانی,,,انتشارات روزنه
23882,در‌‌س‌نامه تفسیر ترتیبی (۱) (تفسیر سوره بقره),محمدحسین محمدی,,مرکز بین المللی ترجمه و نشر المصطفی(ص)
23883,کاری که ضروری است انجام بده!,باب نلسون,شهروز فرهنگ $ منصور سجاد,انتشارات الماس دانش
23884,ماهنامه داروگ ـ شماره ۱۱ ـ  تیر ۹۶,,,ماهنامه داروگ
23885,ماهنامه داروگ ـ شماره ۱۰ ـ  خرداد ۹۶,,,ماهنامه داروگ
23886,ماهنامه داروگ ـ شماره ۹ـ  اردیبهشت ۹۶,,,ماهنامه داروگ
23887,تاریخ تشکیلات در اسلام,محمدرضا شهیدی پاک,,مرکز بین المللی ترجمه و نشر المصطفی(ص)
23888,کلیدهای رفتار با دوقلوها,کارن کرکف گرومادا $ مری. سی. هرلبرت,آزیتا قدسی راثی,انتشارات صابرین
23889,یک قدم تا صبح,نگین آل آقا,,انتشارات پر
2389,شرق - ۱۳۹۴ سه شنبه ۱۹ خرداد,,,روزنامه شرق
23890,آخرین راز شادزیستن؛ پیرو قلب خود باشید,اندرو  متیوس,وحید افضلی‌راد,انتشارات نسل نواندیش
23891,شکاف؛ بررسی مسئله‌ی فساد اقتصادی به مثابه‌ی پاشنه‌ی آشیل رابطه‌ی متقابل مردم و حاکمیت در نظام اسلامی,,,مقصد
23892,چلّه‌نشینی شاد (۱)، راهکارهای عملی برای دگرگونی شما در ۴۰روز,حسن ملکیان,,انتشارات سایه سخن
23893,هفته‌نامه کرگدن ـ شماره ۶۱ ـ ۱۱ شهریور ۹۶,,,هفته‌نامه کرگدن
23894,پنجره‌ی چوبی,فهیمه پرورش,,انتشارات کتابستان معرفت
23895,موانع امریکایی,,,مقصد
23896,آسمان تقسیم شده,کریستا ولف,ابوذر آهنگر کیاسری,نشر روزگار
23897,۱۳ گام به سوی ثروت (کتاب تمرین بیندیشید، ثروتمند شوید),جوئل فوتینوس $ آگوست گلد,مهین خالصی,انتشارات نسل نواندیش
23898,متن کامل کلیله و دمنه,,,انتشارات همداد
23899,۳۰۴ واژه‌ی مطلقا ضروری (فلش کارت),,,ناشر مؤلف
239,بیت الحکمه : راز تکامل تمدن غرب,جاناتان لاینز,بهرام نورانی $ پروانه بیات $ مرضیه حکمتی,انتشارات سروش
2390,هفت صبح - ۱۹ خرداد ۱۳۹۴-شماره ۱۱۸۰,,,روزنامه هفت صبح
23900,هفته نامه بشیر ـ شماره ۱۴۹۳ ـ ۱۱ شهریور ۹۶,,,هفته‌نامه بشیر
23901,هفته‌نامه امرداد ـ شماره ۳۷۱ ـ ۱۱ شهریور ۹۶,,,هفته‌نامه امرداد
23902,هفته نامه اقتصاد برتر ـ شماره ۲۱۵ ـ ۱۲ شهریور ۹۶,,,روزنامه اقتصاد برتر
23903,تصویر دوریان گری (خلاصه کتاب),اسکار وایلد,نیلوفر شیرازیان,انتشارات نوژین
23904,یک قدم تا صبح,نگین آل آقا,,انتشارات پر
23905,یک قدم تا صبح,نگین آل آقا,,انتشارات پر
23906,جاسوسی اقتصادی جنگ پنهان قرن؛ بررسی جاسوسی اقتصادی و ابعاد گوناگون آن,,,مقصد
23907,مرغ همسایه غاز است,سعیده موسوی‌زاده,,انتشارات چرخ‌و‌فلک
23908,نژادپرستی امریکای ترامپ,,,مقصد
23909,تماشاگران امروز ـ ۱۲شهریور ۹۶,,,تماشاگران امروز
2391,هفته نامه شما ـ شماره ۹۰۱ ـ ۱۸خرداد۹۴,,,نشریه شما
23911,صبح نو ـ شماره ۳۰۹ ـ یکشنبه، ۱۲شهریور ۹۶,,,روزنامه صبح نو
23912,ایران ورزشی - ۱۳۹۶ يکشنبه ۱۲ شهريور,,,روزنامه ایران ورزشی
23913,"Tehran Times - Sun September ۳, ۲۰۱۷",,,Tehran Times
23914,ایران - ۱۳۹۶ يکشنبه ۱۲ شهريور,,,روزنامه ایران
23915,جهان صنعت -  ۱۲ شهریور ۱۳۹۶,,,روزنامه جهان صنعت
23916,قانون - ۱۳۹۶/۰۶/۱۲,,,روزنامه قانون
23917,اعتماد - ۱۳۹۶ يکشنبه ۱۲ شهريور,,,روزنامه اعتماد
23918,خراسان - ۱۳۹۶ يکشنبه ۱۲ شهريور,,,روزنامه خراسان
23919,کیهان - يکشنبه ۱۲ شهريور ۱۳۹۶,,,روزنامه کیهان
2392,زمان که بگذرد,شکوفه آروین,,انتشارات سوره مهر
23920,جوان - يکشنبه ۱۲ شهريور ۱۳۹۶,,,روزنامه جوان
23921,آفتاب یزد - ۱۲ شهریور ۱۳۹۶,,,روزنامه آفتاب یزد
23922,ابتکار - ۱۲ شهریور ۱۳۹۶,,,روزنامه ابتکار
23923,بهار - ۱۳۹۶ يکشنبه ۱۲ شهريور,,,روزنامه بهار
