id,name,author,translator,publisher
94311,پایان افسانه کالری ها,عانگع اصلانیان,,انتشارات کلید آموزش
94313,اعترافات یک کتاب خوان معمولی,آنه فدیمن,محمد معماریان,انتشارات ترجمان علوم انسانی
94315,رویای عاشقانه,مریم عبدالهی کرانی,,انتشارات آذرفر
94316,روان شناسی پول,مورگان هاوزل,حسین عزیزطائمه $ سودابه خادمی,انتشارات دوران
94317,مدیریت ارتباط با مشتری,بهمن حیدری $ شعبان الهی,,انتشارات چاپ و نشر بازرگانی
94318,مدیریت استراتژیک و مزیت رقابتی,جی بارنی $ ویلیام هسترلی,حامد دهقانان $ وحید خاشعی $ عطا الله هرندی,انتشارات چاپ و نشر بازرگانی
9432,گلبرگ مطالعات اجتماعی هفتم,حسین  آذرحزین,,نشر گل‌واژه
94320,به دنیای مدیریت خوش آمدید,رایان هاک,سودابه خادمی $ حسین عزیزطائمه,انتشارات دوران
94322,بازاریابی یک‌صفحه‌‎ای,آلن دیپ,زهره نوروزی,ره‌آورد مدیریت
94323,مدیریت استراتژیک منابع انسانی,جفری ای. ملو,حامد دهقانان $ کریم رحمتی $ وحید خاشعی,انتشارات چاپ و نشر بازرگانی
94324,معافیت های گمرکی و سیاست های تجارت مرزی در ایران,علی زاهدطلبان,,انتشارات چاپ و نشر بازرگانی
94325,من یک زنم و مصممم در کسب و کار خود موفق شوم,استفانی بنلمسلی,ناعمه بریمانی,انتشارات چاپ و نشر بازرگانی
94326,زنی به نام من,فرزانه برزو,,انتشارات گیوا
94327,مدیریت استرس در ورزش,یوسف معصومیان $ محمد بابارئیسی,,انتشارات آذرفر
94328,ایران - ۲۴ اسفند ۱۳۹۹,,,روزنامه ایران
94329,خراسان - ۱۳۹۹ يکشنبه ۲۴ اسفند,,,روزنامه خراسان
9433,گلبرگ علوم تجربی هفتم,پگاه میرزایی,,نشر گل‌واژه
94330,کیهان - يکشنبه ۲۴ اسفند ۱۳۹۹,,,روزنامه کیهان
94331,جوان - يکشنبه ۲۴ اسفند ۱۳۹۹,,,روزنامه جوان
94332,مجله قلک ـ شماره ۸۱ ـ فروردین ۱۴۰۰,,,مجله قلک و مدیریت ارتباطات
94333,آفتاب یزد - ۲۴ اسفند ۱۳۹۹,,,روزنامه آفتاب یزد
94334,ابتکار - ۲۴ اسفند ۱۳۹۹,,,روزنامه ابتکار
94335,بهار - ۱۳۹۹ يکشنبه ۲۴ اسفند,,,روزنامه بهار
94336,وطن امروز - ۱۳۹۹ يکشنبه ۲۴ اسفند,,,روزنامه وطن امروز
94337,ایران ورزشی - ۱۳۹۹ يکشنبه ۲۴ اسفند,,,روزنامه ایران ورزشی
94338,متغیرهای داخلی در ترموالاستیسیته,آرکادی برزوفسکی $ پیتر وان,هادی بشیرنژاد دهقان,انتشارات آذرفر
94339,بازاریابی یک صفحه ای,آلن دیپ,زهره نوروزی,ره‌آورد مدیریت
9434,گلبرگ ریاضی هفتم,حامد اصلانی,,نشر گل‌واژه
94340,دیوان آنی,آنیتا متکیانی,,انتشارات مولفین طلایی
94341,مهر، پاییز، آذر,کیارش دل‌آرام,,انتشارات مولفین طلایی
94343,مجله مدیریت ارتباطات ـ شماره ۱۳۰ و ۱۳۱ ـ اسفند ۱۳۹۹ و فروردین ۱۴۰۰,,,مجله قلک و مدیریت ارتباطات
94345,قدرت خواندن؛ از سقراط تا توییتر,فرانک فوردی,محمد معماریان,انتشارات ترجمان علوم انسانی
94346,ماهنامه گفتمان پیشرفت ـ شماره دوم ـ اسفند ۹۹,,,نشریه گفتمان پیشرفت
94348,روزنامه سازندگی ـ شماره ۸۹۶ ـ ۲۴ اسفند ۹۹,,,روزنامه سازندگی
9435,هفته‌نامه اقتصاد برتر ـ شماره  ۱۱۹ـ ۲۷ اردیبهشت ۹۵,,,روزنامه اقتصاد برتر
94350,خشم و بخشش,مارتا نوسباوم,تورج حوری $ فیروزه مقدم,انتشارات مازیار
94351,سوگند به انجیر,وحیده افضلی,,انتشارات سوره مهر
94352,سومین سوگواره پوسترهای عاشورایی,مرکز هنرهای تجسمی حوزه هنری,,انتشارات سوره مهر
94353,سی کشتی، یک فرمانده,لیلا نظری گیلانده,,انتشارات سوره مهر
94354,سیر تفکر معاصر؛ جلد سوم,محمد مددپور,,انتشارات سوره مهر
94355,سیر تفکر معاصر؛ جلد دوم,محمد مددپور,,انتشارات سوره مهر
94356,سیر حکمت و هنر مسیحی,محمد مددپور,,انتشارات سوره مهر
94357,سیر طنز در ادبیات ترکی آذربایجانی؛ جلد ۱,صالح سجادی,,انتشارات سوره مهر
94358,سیر طنز در ادبیات ترکی آذربایجانی؛ جلد ۲,صالح سجادی,,انتشارات سوره مهر
94359,سیر طنز در ادبیات ترکی آذربایجانی؛ جلد ۳,صالح سجادی,,انتشارات سوره مهر
9436,پیام های آسمان هشتم,مصطفی  جعفری,,نشر گل‌واژه
94360,سیری بر تاریخ داستان پردازی آوازی و موسیقایی ایران,هوشنگ جاوید,,انتشارات سوره مهر
94361,سیستم های کوک موسیقایی,فرشاد شیخی,,انتشارات سوره مهر
94362,شاعر درباری,احمدرضا قدیریان,,انتشارات سوره مهر
94363,شاعران سرزمین من ۳,,,انتشارات سوره مهر
94364,قصه های شیرین ایرانی (شاهنامه),سعید بیابانکی,,انتشارات سوره مهر
94365,شاهنامه نگاری در ایران,عبدالمجید شریف‌زاده,,انتشارات سوره مهر
94366,شب دنباله دار,ناصر حامدی,,انتشارات سوره مهر
94367,شب ستاره و گیسو,انسیه موسویان,,انتشارات سوره مهر
94368,شب طولانی,عبدالرحمان اونق,,انتشارات سوره مهر
94369,شب گرفتن ماه,ساتم الوغ‌زاده,,انتشارات سوره مهر
9437,گلبرگ ریاضی هشتم,حامد اصلانی,,نشر گل‌واژه
94370,سیستم تصمیم یار,محمدهادی زاهدی $ زینب دهقان,,انتشارات دانشگاه پیام نور
94371,شب های بی فانوس,جعفر ابراهیمی (شاهد),,انتشارات سوره مهر
94372,شب و یاس  یأس,ابوالقاسم غلام‌حیدر,,انتشارات سوره مهر
94373,سلطنت ترس,مارتا نوسباوم,حامد قدیری,انتشارات ترجمان علوم انسانی
94374,سیدمرتضی علم الهدی,احمد علامه فلسفی,,انتشارات فراروان‌شناسی
94375,جریان شناسی نثر معاصر ایران,مصطفی گرجی $ سیدعلی سراج,,انتشارات دانشگاه پیام نور
94376,ژیمناستیک ۱,حمزه دانشمندی $ نیما صمدزاده یقینی,,انتشارات دانشگاه پیام نور
94377,شیمی تجزیه پیشرفته,حسن کرمی $ محمدعلی کریمی,,انتشارات دانشگاه پیام نور
94378,سینتیک و دینامیک شیمیایی,محمد زکریانژاد $ بتول مکی‌آبادی,,انتشارات دانشگاه پیام نور
94379,زیست شناسی پرتوی,صفیه صوفیان $ سعید رضایی زارچی,,انتشارات دانشگاه پیام نور
9438,گلبرگ مطالعات اجتماعی هشتم,حسین  آذرحزین,,نشر گل‌واژه
94380,متون نظم ۳ (خاقانی و نظامی),علی محمد گیتی فروز $ مهدی کدخدای طراحی,,انتشارات دانشگاه پیام نور
94381,مدیریت رفتار سازمانی پیشرفته,محمد مهدی پرهیزگار $ سیدمحمد باقری,,انتشارات دانشگاه پیام نور
94382,زبان,شیا اولو گوا,صبا راستگار,انتشارات کتاب‌سرای نیک
94383,زن یعنی فرشته ...,ماریو بارث,ندا متانی,انتشارات آینده درخشان
94384,مراقبت‌های سلامتی ایمن‌تر استراتژی‌های جهان واقعی,چارلز وینسنت $ رنه آمالبرتی,طاهره نجفی قزلجه $ سحر کیوانلو شهرستانکی,انتشارات بشری
94386,املین پنک هرست,لیزبت کیسر,زهره زاهدی,كارگاه فيلم و گرافيگ سپاس
94387,پیروزی در بازی های بزرگ,کیومرث رضائیان چشمه کبود,,انتشارات ماهواره
9439,گلبرگ علوم تجربی هشتم,پگاه میرزایی,,نشر گل‌واژه
94390,۲۳ راه برای غلبه بر تنبلی (خلاصه کتاب),اس. جی. اسکات,گروه مترجمان,نشر مسیر سبز رشد
94391,آبنبات ـ شماره ۲۷ ـ ۶ اسفند ۹۹,,,موسسه فرهنگی هنری خراسان
94392,آبنبات ـ شماره ۲۶ ـ ۲۹ بهمن ۹۹,,,موسسه فرهنگی هنری خراسان
94393,آبنبات ـ شماره ۲۵ ـ ۱۵ بهمن ۹۹,,,موسسه فرهنگی هنری خراسان
94394,نشریه ارگ ـ شهر آینده ـ شماره ۱۱ ـ زمستان ۹۹,,,نشریه ارگ
94397,زمزم عشق,اسماعیل منصوری لاریجانی,,انتشارات خادم الرضا (ع)
94398,فصل نامه اجتماعی ـ سیاسی رِباط- شماره ۲ ـ زمستان ۱۳۹۹,,,نشریه رباط
94399,دانشمند ـ ضمیمه شماره ۶۹۰ ـ عیدانه ـ فروردین ۱۴۰۰,,,انتشارات دانشمند
9440,هفته‌نامه شما – شماره ۹۴۶ – ۲۷ اردیبهشت ۹۵,,,نشریه شما
94400,زن صدف آفرینش,فاطمه قاضی,,انتشارات خادم الرضا (ع)
94401,ضامن آهو؛ زمزمه های توسل,محمدرضا زائری,,انتشارات خادم الرضا (ع)
94402,دوماهنامه دید برتر ـ شماره ۳۲ ـ بهمن و اسفند ۹۹,,,دیدبرتر
94405,روزنامه اقتصاد برتر ـ شماره ٩١٣ ـ ٢۵ اسفند ٩٩,,,روزنامه اقتصاد برتر
94406,روزنامه سراسری خوزی‌ها ـ آخرین چاپ در سال ۹۹ ـ شماره ۱۰۰ ـ دوشنبه ۲۵ اسفند ۹۹,,,روزنامه خوزی ها
94407,برتری خفیف,جف اولسون,حمید کلایی‌راد,انتشارات میلکان
94409,ایران - ۲۵ اسفند ۱۳۹۹,,,روزنامه ایران
9441,از من تا هستی,سالومه نواب,,انتشارات پژوهش اخوت
94410,خراسان - ۱۳۹۹ دوشنبه ۲۵ اسفند,,,روزنامه خراسان
94411,کیهان - دوشنبه ۲۵ اسفند ۱۳۹۹,,,روزنامه کیهان
94412,جوان - دوشنبه ۲۵ اسفند ۱۳۹۹,,,روزنامه جوان
94413,آفتاب یزد - ۲۵ اسفند ۱۳۹۹,,,روزنامه آفتاب یزد
94414,ابتکار - ۲۵ اسفند ۱۳۹۹,,,روزنامه ابتکار
94415,بهار - ۱۳۹۹ دوشنبه ۲۵ اسفند,,,روزنامه بهار
94416,وطن امروز - ۱۳۹۹ دوشنبه ۲۵ اسفند,,,روزنامه وطن امروز
94417,ایران ورزشی - ۱۳۹۹ دوشنبه ۲۵ اسفند,,,روزنامه ایران ورزشی
94418,قصه های عطار نیشابوری,عطار نیشابوری,,نشر آواهیا
94419,در چشمه سار نهج البلاغه,اسماعیل منصوری‌ لاریجانی,,انتشارات خادم الرضا (ع)
9442,صبحی در تاریکی,فاطمه قهدریجانی,,انتشارات پژوهش اخوت
94420,ماری کوری,ماریا ایزابل سانچز وگارا,زهره زاهدی,كارگاه فيلم و گرافيگ سپاس
94421,دنیا و دنیاگرایی در نهج البلاغه,سید علیرضا ادیانی,,انتشارات خادم الرضا (ع)
94422,زندگی خانوادگی (کودکان و نوجوانان ۱),پگی پست $ آنا پست $ لیزی پست $ دانیل پست سنینگ,مریم تقدیسی,آسمان نیلگون
94423,زندگی خانوادگی (کودکان و نوجوانان ۲),پگی پست $ آنا پست $ لیزی پست $ دانیل پست سنینگ,مریم تقدیسی,آسمان نیلگون
94424,هنر؛ دیالوگ با فرشته یا شیطان؟,حسن رحیم‌پور ازغدی,,نشر معارف
94425,زندگی خانوادگی (نکات کلی),پگی پست $ آنا پست $ لیزی پست $ دانیل پست سنینگ,مریم تقدیسی,آسمان نیلگون
94426,علیه تربیت فرزند,آلیسون گوپنیک,مینا قاجارگر,انتشارات ترجمان علوم انسانی
94428,۵۰ نکته درباره ارتقای حرفه ای معلمان,جک سی ریچاردز,علی درخشان $ فرزانه شکی $ کلثوم غلامی اندراتی,نشر بوی کاغذ (بوکا)
9443,راز حجاب,زهرا سادات اخوت,,انتشارات پژوهش اخوت
94430,هلهله فرشته ها,سعید شریف یزدی $ علی‌اکبر حائری,,نشر معارف
94431,هلو برادر,حامد اشتری,,نشر معارف
94432,پدر یک دقیقه‌ای,اسپنسر جانسون,آرش صدر,شادن پژواک
94433,101 Educational Concepts,رضا پیش‌قدم,ابوالفضل خدامرادی,نشر بوی کاغذ (بوکا)
94434,چهار اثر از فلورانس اسکاول شین,فلورانس اسکاول شین,گیتی خوشدل,انتشارات ماه آوا
94435,عملیات واحد مهندسی شیمی ۱,عارف شکری $ صفورا کریمی,,انتشارات دانشگاه صنعتی جندی شاپور دزفول
94436,اقتصاد جمهوری‌های مسلمان فدراسیون روسیه,احسان رسولی‌نژاد $ پریسا صبری,,انتشارات نور علم
94437,بند باز,ساسان حبیب‌وند,,انتشارات ماه آوا
94438,مکانیک سیالات کاربردی برای مهندسان شیمی,صفورا کریمی,,انتشارات دانشگاه صنعتی جندی شاپور دزفول
94439,مبانی لاتک,مهدی بدیعی $ حسین کثیری,,انتشارات دانشگاه صنعتی جندی شاپور دزفول
9444,پریوش,محمد رضایی بختیاری,,انتشارات پژوهش اخوت
94440,تکنیک های آنالیز گرمایی و کاربردهای متنوع آن,,مجید عبدوس $ فاطمه فتح‌الهی $ سیدعلیرضا حسنی نجف‌آبادی,مرکز نشر دانشگاه امیرکبیر
94441,معرفی فناوری های نوین دارورسانی,عاطفه پورجاهد,,انتشارات دانشگاه صنعتی جندی شاپور دزفول
94442,MOHALLA,سیدنادر پورموسوی,,انتشارات دانشگاه صنعتی جندی شاپور دزفول
94443,خری که در برلین گم شد,مسلم ناصری,,نشر معارف
94444,آگاهی نو ـ شماره ۲ ـ زمستان ۹۹,,,مجله آگاهی نو
94447,سیاست نامه ـ شماره ۱۶ ـ نوروز ۱۴۰۰,,,سیاست‌نامه
94449,ماهنامه تجربه ـ شماره ۷۲ ـ اسفند ۹۹,,,ماهنامه هنر و ادبیات تجربه
94450,کافه ای به نام چرا,جان پی. استرلکی,امیرحسن مکی,انتشارات ماه آوا
94451,روزنامه سازندگی ـ شماره ۸۹۷ ـ ۲۵ اسفند ۹۹,,,روزنامه سازندگی
94452,والدین سمی,سوزان فوروارد,مینا فتحی,انتشارات ماه آوا
94453,یک سرزمین موعود,باراک اوباما,الهام شریف $ فاطمه باغستانی,انتشارات نسل نواندیش
94454,اعترافات رمان نویس جوان,اومبرتو اکو,رضا علیزاده,انتشارات ماه آوا
94456,کلکسیونر,جان فاولز,پیمان خاکسار,نشر چشمه
94457,فقر احمق می ‌کند,سندهیل مولاینیتن $ الدار شفیر,سید امیرحسین میرابوطالبی,انتشارات ترجمان علوم انسانی
94458,من، شماره سه,عطیه عطارزاده,,نشر چشمه
94459,عامه پسند,چارلز بوکفسکی,پیمان خاکسار,نشر چشمه
9446,در محضر طبیب (در سفری به خراسان),ماجد اخوت,,انتشارات پژوهش اخوت
94460,ماهنامه جهان کتاب ـ شماره ۳۸۱ و ۳۸۲ ـ بهمن و اسفند ۱۳۹۹,,,جهان کتاب
94461,بیا با جغدها درباره دیابت تحقیق کنیم,دیوید سداریس,پیمان خاکسار,نشر چشمه
94462,پرانترنی، دستیاری، بورد داخلی,,,کامران احمدی
94464,abc medicine آسان آموز دانش پزشکی؛ درس آزمون بیماری های عفونی,مسعود مرتضی‌زاده,,تیمورزاده
94465,دستنامه تشخیص افتراقی DSM-5,مایکل بی. فیرست,علیرضا بهرامی,تیمورزاده
94466,GBS آناتومی - نوروآناتومی (ویراست دوم),مهدی آذرافراز,,تیمورزاده
94468,تفسیر آسان آزمون عملکرد ریه؛ راهنمای تفسیر اسپیرومتری (ویراست دوم),قاسم عظیمی $ رامین ابراهیمی,,تیمورزاده
94469,اصول جراحی لارنس (عمومی، تخصصی)؛ جلد اول (ویراست ششم),جسیکابت اوکانل,آرمان انقطاع $ هاله پاک $ حسن توکلی,تیمورزاده
9447,درنگی در زندگانی جذاب ترین زن تاریخ,ماجد اخوت,,انتشارات پژوهش اخوت
94470,اصول جراحی لارنس (عمومی، تخصصی)؛ جلد دوم (ویراست ششم),جسیکابت اوکانل,آرمان انقطاع $ هاله پاک $ حسن توکلی,تیمورزاده
94472,اصول و تکنیک های روش جراحی الیزاروف,محمود کریمی مبارکه $ ذبیح‌الله حسن‌زاده $ علی نعمتی $ سیروس افشار,,تیمورزاده
94473,بعد از او,منصور یوسف‌زاده شوشتری,,بنیاد فرهنگ زندگی دیجیتال
94474,با من سخن بگو,منصور یوسف‌زاده شوشتری,,بنیاد فرهنگ زندگی دیجیتال
94475,پیوند مغز استخوانی (BMT) در بتا تالاسمی؛ راهنمای آموزشی برای بیماران,افشان شیرکوند,,تیمورزاده
94476,تفسیر تصاویر اشعه X شکم برای دانشجویان پزشکی,کریستوفر کلارک $ آنتونی داکس,علی ابطحی‌راد,تیمورزاده
94477,جراحی در یک صفحه,اسکات کاهان $ جان جی راوز,رامین اعتصامی,تیمورزاده
94478,دارونامه جامع رسمی داروهای ایران، ایران فارما؛ داروهای قلب و عروق و داروهای خون,مهدیه بهشادفر $ عاطفه رباب‌پور درخشان $ زهرا قاسمی,,تیمورزاده
94479,دستنامه درمان های طبی واشنگتن؛ جلد اول (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد,تیمورزاده
9448,مردم‌سالاری - ۱۳۹۵/۰۳/۲۸,,,روزنامه مردم سالاری
94480,دستنامه درمان های طبی واشنگتن؛ جلد دوم (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد,تیمورزاده
94481,دستنامه درمان های طبی واشنگتن؛ جلد سوم (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد,تیمورزاده
94482,دستنامه درمان های طبی واشنگتن؛ جلد چهارم (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد,تیمورزاده
94483,دستنامه درمان های طبی واشنگتن؛ جلد پنجم (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد $ افسانه توده‌رنجبر $ حسام‌الدین حسین‌جانی,تیمورزاده
94484,دستنامه درمان‌های طبی واشنگتن؛ جلد ششم (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد $ کاوه شفایی تنکابنی $ حسام‌الدین حسین‌جانی,تیمورزاده
94485,دستنامه درمان‌های طبی واشنگتن؛ جلد هفتم (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد,تیمورزاده
94486,دستنامه درمان‌های طبی واشنگتن؛ جلد هشتم (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد $ افسانه توده‌رنجبر,تیمورزاده
94487,دستنامه درمان های طبی واشنگتن؛ جلد نهم (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد $ افسانه توده‌رنجبر,تیمورزاده
94488,دستنامه درمان های طبی واشنگتن؛ جلد دهم (ویراست ۳۴),,مهیار شیرخدایی $ محمدرضا ترحمی $ محمد رضائیان $ علی ابطحی‌راد $ افسانه توده‌رنجبر,تیمورزاده
94489,پخمه,عزیز  نسین,رضا همراه,انتشارات ماه آوا
9449,ایران ورزشی - ۱۳۹۵ سه شنبه ۲۸ ارديبهشت,,,روزنامه ایران ورزشی
94490,کفش باز,فیل نایت,سید سعید کلاتی,انتشارات ماه آوا
94491,مرد کوچک,آلفونس دوده,محمود گودرزی,انتشارات ماه آوا
94492,بازگشت به کافه چرا,جان پی. استرلکی,خاطره باقری,شادن پژواک
94493,سایه,کارین ژیه‌بل,آریا نوری,نشر البرز
94494,ایران - ۲۶ اسفند ۱۳۹۹,,,روزنامه ایران
94495,خراسان - ۱۳۹۹ سه شنبه ۲۶ اسفند,,,روزنامه خراسان
94496,کیهان - سه‌شنبه ۲۶ اسفند ۱۳۹۹,,,روزنامه کیهان
94497,جوان - سه‌شنبه ۲۶ اسفند ۱۳۹۹,,,روزنامه جوان
94498,ابتکار - ۲۶ اسفند ۱۳۹۹,,,روزنامه ابتکار
94499,بهار - ۱۳۹۹ سه شنبه ۲۶ اسفند,,,روزنامه بهار
9450,ایران - ۱۳۹۵ سه شنبه ۲۸ ارديبهشت,,,روزنامه ایران
94500,وطن امروز - ۱۳۹۹ سه شنبه ۲۶ اسفند,,,روزنامه وطن امروز
94501,ایران ورزشی - ۱۳۹۹ سه شنبه ۲۶ اسفند,,,روزنامه ایران ورزشی
94502,روزنامه ایران ـ ویژه نامه نوروزی,,,روزنامه ایران
94503,آفتاب یزد - ۲۶ اسفند ۱۳۹۹,,,روزنامه آفتاب یزد
94505,به سوی تو می آیم و تو قسمتم نمی شوی,عسل نجاتی,,انتشارات آذرفر
94506,مربی تریلیون دلاری,جاناتان روزنبرگ $ اریک اشمیت $ آلن ایگل,احمد آل احمد,نوین کتاب گویا
94507,مثنوی معنوی (دفتر اول),مولانا جلال‌الدین محمد بلخی مولوی,,کتاب‌های صوتی کتابسرای نیک
94508,زمستان ۶۲,اسماعیل فصیح,,نوین کتاب گویا
9451,راه مردم - ۱۳۹۵ سه شنبه ۲۸ ارديبهشت,,,روزنامه راه مردم
94510,مثنوی معنوی (دفتر دوم),مولانا جلال‌الدین محمد بلخی مولوی,,کتاب‌های صوتی کتابسرای نیک
94511,زندگی خود را طراحی کنید,بیل برنت $ دیو ایوانز,سیمین موحد,نوین کتاب گویا
94512,روزنامه اقتصاد برتر ـ شماره ٩١۴ ـ ٢۶ اسفند ۹۹,,,روزنامه اقتصاد برتر
94513,مثنوی معنوی (دفتر سوم),مولانا جلال‌الدین محمد بلخی مولوی,,کتاب‌های صوتی کتابسرای نیک
94514,مثنوی معنوی (مجموعه شش دفتر),مولانا جلال‌الدین محمد بلخی مولوی,,کتاب‌های صوتی کتابسرای نیک
94515,آخرین شب پاییزی,نسیم داوودی پناه,,انتشارات آثار سبز
94516,تاثیر فلات زدگی شغلی در سازمان,اکبر عباسی امیرهنده,,انتشارات آذرفر
94517,مجله نجوم ـ شماره ۲۷۷ ـ اسفند ۹۹,,,ماهنامه نجوم
94518,گودبرداری های عمیق,او چانگ یو,مسعود عامل سخی $ بهروز احمدپور $ سیدحسن حسینی,انتشارات دانشگاه صنعتی قم
94519,دل خون,الهام اعلاءالملکی,,انتشارات آذرفر
9452,ابرار ورزشی - ۱۳۹۵/۲/۲۸,,,روزنامه ابرار ورزشی
94520,آموزش ساخت زیورآلات طلا و نقره,علیرضا عبدالکریمی,,انتشارات آذرفر
