id,name,author,translator,publisher
162285,بیست هزار فرسنگ زیر دریا,ژول ورن,محمد نجابتی,آفرینگان
162286,دور دنیا در هشتاد روز,ژول ورن,سلماز بهگام,انتشارات ترانه
162287,کلودیوس بومبارناک,ژول ورن,آذین حسین زاده $ کتایون شهپرراد,انتشارات خوارزمی
162288,سیاست چیست؟,ژولین فروند,عبدالوهاب احمدی,انتشارات آگه
162289,مورچه ها,سابین بوکادور,مهناز عسگری,انتشارات محراب قلم
16229,آفتاب یزد - ۲۶ دی ۱۳۹۵,,,روزنامه آفتاب یزد
162290,چطور زندگی کنیم,سارا بیکول,مریم تقدیسی,گروه انتشاراتی ققنوس
162291,قلمرو خار و رز ۲ (بخش دوم),سارا جی ماس,زهرا هدایتی,نشر باژ
162292,قلمرو خار و رز ۲ (بخش اول),سارا جی ماس,زهرا هدایتی,نشر باژ
162293,کت ومن,سارا جی ماس,آیدا کشوری,نشر باژ
162294,خانه امن,ساسان  ناطق,,انتشارات سوره مهر
162295,آدم های عادی,سالی رونی,الهام فیاضی,انتشارات جمهوری
162296,من را می بخشی؟,سالی گریندلی,منا خاطری,بازی و اندیشه
162297,دوستی برای چیست؟,سالی گریندلی,منا خاطری,بازی و اندیشه
162298,بدون تو چه کار کنم؟,سالی گریندلی,منا خاطری,بازی و اندیشه
162299,غرب حقیقی,سام  شپرد,امیر امجد,انتشارات نیلا
16230,صد آساناک,رسول یونان,,نشر مشکی
162300,عشق و نفرین,سام  شپرد,اشکان خطیبی,انتشارات نیلا
162301,راهنمای ارزهای دیجیتال,سامان کریمی شاد $ کسری رفالیان,,انتشارات کلید آموزش
162303,مرسیه و کامیه,ساموئل بکت,پویان غفاری,انتشارات افراز
162304,هذیان ها,ساموئل بکت,نشمیل مشتاق,انتشارات افراز
162305,ما همانی هستیم که می خوریم,سامی زبیده,معصومه ابراهیمی,انتشارات فرهامه
162306,هتلی ها و عامدانه، عاشقانه، قاتلانه …,ساناز بیان,,نشر قطره
162307,خاموش خانه,ساناز زمانی,,نشر نیماژ
162308,مبانی مشاوره پیش از ازدواج,ساندرا ال سرن,مریم محمودی مهر,نشر علم
162309,خواب,ساندرا بوینتون,مریم هاشم پور,نشر افق
16231,ابتکار - ۲۶ دی ۱۳۹۵,,,روزنامه ابتکار
162310,پایین، بالا,ساندرا بوینتون,مریم هاشم پور,نشر افق
162311,ماجرای عجیب سگی در شب,سایمون استیونز,نجمه دوست دار,انتشارات افراز
162312,مارکس از منظر پساساختارگرایی,سایمون چوت,پژمان برخورداری,نقد فرهنگ
162313,با یک چرا آغاز کنید,سایمون سینک,نوید حسنی,انتشارات ذهن آویز
162314,گاو بنفش,ست گودین,محسن مجدی کیا,آرایان
162315,گزیده سفرنامه سرجان ملکم و دستیارش,سر جان ملکم,فرشاد ابریشمی,ابریشمی
162316,تبلیغاتی که ما می شناسیم به آخر خط رسیده است,سرجیو زیمن,منیژه شیخ جوادی,انتشارات سیته
162317,همه طبیبان من,سرمد قباد,,انتشارات ماهریس
162318,درس گفتارهایی در فلسفه اخلاق,سروش دباغ,,صراط
162319,اگر اکنون می توانستی مرا ببینی,سیسیلیا آهرن,شهناز رافعی,انتشارات پرسمان
16232,جمهوری اسلامی - ۲۶ دی ۱۳۹۵,,,روزنامه جمهوری اسلامی
162320,قصاید سعدی,شیخ مصلح الدین سعدی شیرازی,محمدعلی فروغی,گروه انتشاراتی ققنوس
162321,بوستان سعدی,شیخ مصلح الدین سعدی شیرازی,,انتشارات دوستان
162322,بوستان سعدی با مینیاتور,شیخ مصلح الدین سعدی شیرازی,,یاقوت کویر
162323,بوستان سعدی,شیخ مصلح الدین سعدی شیرازی,,آیدین
162324,کم خوانده های سعدی,شیخ مصلح الدین سعدی شیرازی,,انتشارات دوستان
162325,مجموعه کامل غزلهای سعدی,شیخ مصلح الدین سعدی شیرازی,,کومش
162326,تئوری ها و مسائل اقتصاد خرد,سعید شیرکوند,,انتشارات کویر
162327,متن های پهلوی,سعید عریان,,انتشارات علمی
162328,جریان شناسی موسیقی مردم پسند ایران,سعید کریمی,,انتشارات ماهریس
162329,سرچشمه تصوف در ایران,سعید نفیسی,,جاجرمی
16233,بهار - ۱۳۹۵ يکشنبه ۲۶ دي,,,روزنامه بهار
162330,ابن سینا,سعید نفیسی,,زرین آرا
162331,توقیف هویدا,سعیده پاکروان,نیما همایون پور,نشر فرزان روز
162332,آقای پروست,سلست آلباره,شهرزاد ماکویی $ مینو حسینی,انتشارات آگه
162333,قلعه مرغی روزگار هرمی,سلمان امین,,هیلا
162334,زندگی و احوال ایرانیان,سمیوئل گراهام ویلسن,شهلا طهماسبی,کتاب پنجره
162335,دیوان حکیم سنایی,سنایی غزنوی,,زوار
162336,سهراب,سهراب  سپهری,,دارینوش
162337,آسانا، پرانایاما، مودرا، باندا,سوامی ساتیاناندا ساراسوتی,امید اقتداری,چیمن
162338,یوگا سوتره های پتنجلی,سوامی ساتیاناندا ساراسوتی,جلال موسوی نسب,انتشارات فراروان
162339,گذر از اضطراب با بهوشیاری,سوزان اورسیلو,سهیلا جمالی,انتشارات بینش نو
16234,وطن امروز - ۱۳۹۵ يکشنبه ۲۶ دي,,,روزنامه وطن امروز
162340,کمی زندگی کن,سوزان ام. لاو,عفت حیدری,انتشارات فراروان
162341,رهایی از غم جدایی,سوزان اندرسون,مرتضی نظری,بنیاد فرهنگ زندگی
162342,پس از جدایی,سوزان جی. الیوت,حجت محسنی حقیقی,نشر دانژه
162343,بیماری به مثابه استعاره,سوزان سونتاگ,احسان کیانی خواه,انتشارات حرفه نویسنده
162344,درباره عکاسی,سوزان سونتاگ,فرزانه طاهری,انتشارات کتاب آبان
162345,بانوی دریایی,سوزان سونتاگ,حمید احیاء,انتشارات نیلا
162346,والدین سمی,سوزان فوروارد,شهرام ظریف,نشر سما
162347,اشتعال,سوزان کالینز,شبنم سعادت,انتشارات افراز
162348,چگونه شریک زندگی مان را انتخاب کنیم,سوزان کویلیام,سما قرایی,نشر هنوز
162349,فلسفه داستایفسکی,سوزان لی اندرسون,خشایار دیهیمی,فرهنگ نشر نو
16235,وقایع اتفاقیه - ۱۳۹۵/۱۰/۲۶,,,روزنامه وقایع اتفاقیه
162350,فلسفه کی یرکگور,سوزان لی اندرسون,خشایار دیهیمی,فرهنگ نشر نو
162351,گربه ای که کتاب ها را نجات داد,سوسوکه ناتسوکاوا,الهام صیفی کار,انتشارات دانش‌آفرین
162352,احساسات,سوفی دوسسوآ,مطهره حیدری,انتشارات پرتقال
162353,خواب,سوفی دوسسوآ,مطهره حیدری,انتشارات پرتقال
162354,خاطرات یک الاغ,سوفی کنتس دو سگور,محمدحسین سروری,نشر مهاجر
162355,دنیای شگفت انگیز ربه کا (در سفر),سوفی کینسلا,الهه صالحی,انتشارات درسا
162356,سال های کملات (جلد اول),سومان چینانی,رباب پورعسگر,نشر باژ
162357,سال های کملات (جلد دوم),سومان چینانی,رباب پورعسگر,نشر باژ
162358,تاریخ عقاید سیاسی از افلاطون تا هابرماس,سون اریک لیدمان,سعید مقدم,انتشارات اختران
162359,مارکس و مارکسیسم,سی. رایت میلز,محمد رفیعی مهرآبادی,خجسته
16236,پابلو پیکاسو مردی که دوزخ را نقاشی کرد,آرنی گرینبرگ,گلی امامی,انتشارات نشانه
162360,ما، همه سهمی از زمین هستیم,سیاتل ‍,امید خادم صبا,انتشارات شباهنگ
162362,سیاوش کسرایی,سیاوش کسرایی,,انتشارات نگاه
162363,عشق در مثنوی معنوی,سید احمد حسینی کازرونی,,زوار
162364,معرفت و امر قدسی,سید حسین نصر,فرزاد حاجی میرزائی,نشر فرزان روز
162365,طلب و اراده,سیدروح الله خمینی,احمد فهری,انتشارات علمی و فرهنگی
162366,شرح حدیث جنود عقل و جهل,سیدروح الله خمینی,اصغر مددی,انتشارات کتابستان معرفت
162367,عاشقی به وقت کتیبه ها,سید علی شجاعی,,نیستان
162368,فرشته ها قصه ندارند بانو,سید علی شجاعی,,نیستان
162369,تو را معراجی بر نی,سید علی شجاعی,,نشر آرما
16237,سرزمین خوش‌بینی,احمد ستایش,,نشر تعالی
162370,نامه ها,سید علی صالحی,,نشر علم
162371,ما نباید بمیریم,سید علی صالحی,,انتشارات نگاه
162372,علم اصول,سیدمحمدباقر صدر,نصرالله حکمت,انتشارات امیرکبیر
162373,حقوق بشر معاصر (دفتر اول),سید محمد قاری سید فاطمی,,انتشارات نگاه معاصر
162374,دعای کمیل,سید مهدی شجاعی,,نیستان
162375,زیارت امام رضا (ع),سید مهدی شجاعی,,نیستان
162376,نظریه ها و درمان در اختلالات روانی,سیدحمید آتش‌پور,,انتشارات کتابسرای میردشتی
162377,اگر فردا بیاید,سیدنی شلدون,حمیده  رستمی,انتشارات لیوسا
162378,زندگینامه این زنان موفق,سیلویا ریم,مینو پرنیانی,دایره
162379,صدف و قهوه,سیما یاری,,مس
16238,انباری آبی,,,جایزه ادبی بهرام صادقی
162380,پرسش های اساسی فلسفه,سیمون بلک برن,مریم تقدیسی,گروه انتشاراتی ققنوس
162381,تفکر,سیمون بلک برن,مریم تقدیسی,گروه انتشاراتی ققنوس
162382,تصاویر زیبا,سیمون دوبووار,کاوه میرعباسی,هاشمی
162383,سرشک عشق,سینان یامور,اسماعیل حسینی,انتشارات مرو
162384,مورونای سبزپوش,شارلوت مری ماتیسن,حسن صفوی,انتشارات امیرکبیر
162385,فرانکلین با قایق پارویی به سفر می رود,شارون جنینگز,شهره هاشمی,آبادیران
162386,فرانکلین می خواهد بزرگ باشد,شارون جنینگز,شهره هاشمی,آبادیران
162387,فرانکلین به جشن خدا حافظی می رود,شارون جنینگز,شهره هاشمی,آبادیران
162388,درآمدی بر اساطیر ایران,شاهرخ مسکوب,,انتشارات فرهنگ جاوید
162389,مرتضی کیوان,شاهرخ مسکوب,,انتشارات فرهنگ جاوید
162390,در سوگ و عشق یاران,شاهرخ مسکوب,,انتشارات فرهنگ جاوید
162391,مزیت شادمانی,شان آکور,مهسار مشتاق,ابوعطا
162392,اگر موفقیت یک بازی است قانون های آن، چنین است,شری کارتر اسکات,شیوا سادات,انتشارات پل
162393,اتل متل این گلمه عشق منه، خوشگلمه,شکوه قاسم نیا,,انتشارات قدیانی
162394,قصه ای به شیرینی عسل,شکوه قاسم نیا,,انتشارات سروش
162395,از فاطمه به فاطمه (س),شکوه قاسم نیا,,انتشارات قدیانی
162396,روانشناسی زن,شکوه نوابی‌نژاد,,نشر علم
162397,کی کرگدن ارزان می خواهد,شل  سیلوراستاین,رضی هیرمندی,انتشارات شولا
162398,یک زرافه و نیم,شل  سیلوراستاین,رضی هیرمندی,انتشارات شولا
162399,رژه بر خاک پوک,شمس لنگرودی,,انتشارات نگاه
16240,تاسیان,,,جایزه ادبی بهرام صادقی
162400,از جان گذشته به مقصود می رسد,شمس لنگرودی,,انتشارات نگاه
162401,تعادل روز بر انگشتم,شمس لنگرودی,,انتشارات نگاه
162402,دهه ۴۰ و مشق های دیگر,شمیم بهار,,نشر بیدگل
162403,فی‏ حقیقه‏ العشق,شهاب الدین یحیی سهروردی,,انتشارات مولی
162404,صفیر سیمرغ‏,شهاب الدین یحیی سهروردی,,انتشارات مولی
162405,فی‏ حاله‏ الطفولیه,شهاب الدین یحیی سهروردی,,انتشارات مولی
162406,عرفان و هنر در دوره مدرن,شهرام پازوکی,,نشر علم
162407,ماشین لباسشویی ارواح,شهرام شفیعی,,انتشارات قدیانی
162408,ماچ را بگذار برای بعد,شهرام شفیعی,,انتشارات قدیانی
162409,پیمان شکنی در زناشویی,شهربانو قهاری,,نشر دانژه
16241,دبه‌ها و جبه‌ها,,,جایزه ادبی بهرام صادقی
162410,مشاوره پیش از ازدواج با موارد دشوار,شهربانو قهاری,,نشر دانژه
162411,مهارت های زندگی ویژه زنان خشونت دیده,شهربانو قهاری,,نشر دانژه
162412,گورچین,شهره احدیت,,نشر نیماژ
162413,بیژن,شهره وکیلی,,نشر علم
162414,روان شناسی شادی,شهریار شهیدی,,نشر قطره
162415,هشتمین روز زمین,شهریار مندنی پور,,انتشارات نیلوفر
162416,فهرست حسرت ها,شهلا  حائری,,نشر قطره
162417,دیروز خیلی دیره,شهلا  حائری,,نشر قطره
162418,اعتراف باز,شهلا زرلکی,,گروه انتشاراتی ققنوس
162419,سیمای زن در آثار بهرام بیضایی,شهلا لاهیجی,,روشنگران و مطالعات زنان
16242,زمستان شغال,فرهاد رفیعی,,جایزه ادبی بهرام صادقی
162420,بنویس! ساعت پاکنویس,شهیار قنبری,,انتشارات نگاه
162421,کشف الاسرار و مکاشفات الانوار,روزبهان بقلی شیرازی,محمد خواجوی,انتشارات مولی
162422,ارتباط با خدا,شیخ عباس قمی,مهدی الهی قمشه ای,پیام آزادی
162423,المقامات العلیه,شیخ عباس قمی,,انتشارات کتابستان معرفت
162424,لائیسیته چیست؟,شیدان وثیق,,انتشارات اختران
162425,آینه در کربلاست,شیرینعلی گلمرادی,,انتشارات سروش
162426,سه بار خوش شانسی,شیلا ترنیج,پریسا رضایی,نشر هیرمند
162427,زنان در تکاپو,شیلا روباتام,حشمت الله صباغی,انتشارات شیرازه
162428,ماهی قرمز بزرگ,شیوا کهرا,آرش بهشتی,انتشارات درسا
162429,تنگسیر,صادق چوبک,,انتشارات بدرقه جاویدان
16243,ماهنامه چوک ـ شماره ۵۲ ـ آذر ۹۳,,,ماهنامه چوک
162430,پنج گفتار در باب حکومت,صادق زیباکلام,,انتشارات روزنه
162431,یادداشت های انقلاب,صادق زیباکلام,,انتشارات روزنه
162432,اصفهان نصف جهان,صادق هدایت,,انتشارات نگاه
162433,فوائد گیاهخواری,صادق هدایت,,جامه دران
162434,فوائد گیاهخواری,صادق هدایت,,انتشارات نگاه
162435,زنده بگور,صادق هدایت,,جامه دران
162436,کچل کفترباز,صمد  بهرنگی,,جامه دران
162437,الدوز و کلاغ ها,صمد  بهرنگی,,جامه دران
162438,بازی ها و تمرین ها,صندوق کودکان سازمان ملل متحد (یونیسف),الهه میرزایی,دایره
162439,سندروم ژولیت,ضحی کاظمی,,نشر باژ
16244,عروس,,,جایزه ادبی بهرام صادقی
162440,دور گردون,طاهره ایبد,,انتشارات سروش
162441,آلوچه و سنگ,طاهره خردور,,نشر پیدایش
162442,گوجه فرنگی و میوه سبز,طاهره خردور,,نشر پیدایش
162443,گاو نقاشی و گاو شیرده,طاهره خردور,,نشر پیدایش
162444,حرکت تئاتر به سمت شعر,طلایه رویایی,,نشر قطره
162445,توان بخشی کودکان,طلعت اللهیاری,,انتشارات سروش
162446,آن روزها,طه حسین,حسین خدیوجم,انتشارات علمی و فرهنگی
162447,گلوگاه,طیبه گوهری,,انتشارات نیلوفر
162448,انگشت و ماه,ع. پاشایی,,انتشارات نگاه
162449,جامعه شناسی انقلاب,عادل ابراهیمی لویه,,انتشارات وانیا
16245,قبل از خواب چراغ‌ها را خاموش می‌کنم,,,جایزه ادبی بهرام صادقی
162450,شاملو به روایت خرمشاهی,,,انتشارات ناهید
162451,سبز بخت,عاطفه منجزی,,برکه خورشید
162452,هفت پیکر,عباس جهانگیریان,,نشر پیدایش
162453,چهارمقاله نظامی عروضی,عباس جهانگیریان,,نشر پیدایش
162454,شرح مختصر قانون مجازات اسلامی,عباس زراعت,,گروه انتشاراتی ققنوس
162455,دزد یک چشم,عباس قدیر‌محسنی,,نشر پیدایش
162456,همراهی نزدیکان در طول بیماری,عبدالحسین رفعتیان,,نشر قطره
162457,منظومه سلامان و ابسال,عبدالرحمن بن احمد جامی,,انتشارات سروش
162458,قصه های هفت اورنگ جامی,عبدالرحمن بن احمد جامی,جعفر ابراهیمی,نشر پیدایش
162459,سلطان عشق,عبدالرحیم گواهی,,نشر علم
16246,نگاه بی‌قرار و چشم سرگردان,بهمن بابایی,,جایزه ادبی بهرام صادقی
162460,خلاقیت در تایپوگرافی,عبدالرضا چارئی,,انتشارات کتابسرای میردشتی
162461,قهرمانان ملی ایران (جلد دوم),عبدالرفیع حقیقت,,کومش
162462,قهرمانان ملی ایران (جلد سوم),عبدالرفیع حقیقت,,کومش
162463,تاریخ جنبش سربداران,عبدالرفیع حقیقت,,کومش
162464,تاریخ نهضت های ملی ایران,عبدالرفیع حقیقت,,کومش
162465,حکومت جهانی ایرانیان,عبدالرفیع حقیقت,,کومش
162466,فرائد الادب,عبدالعظیم قریب گرکانی,,انتشارات سخن
162467,گمشدگان جنگل آی سولان,عبدالمجید  نجفی,,انتشارات سروش
162468,هوش هیجانی,عبدالمجید نگارش نژاد,,شهرآب
162469,خوابی به رنگ فراموشی,عزت الله الوندی,,انتشارات سوره مهر
16247,پرتقال‌های خونی,دامون بهرنگ,,جایزه ادبی بهرام صادقی
162470,بابابزرگ خوبم برام می خونه,عزت الله الوندی,,انتشارات با فرزندان
162471,فلسفه و جامعه و سیاست,عزت‌الله فولادوند,,نشر ماهی
162472,فلان فلان شده ها,عزیز  نسین,ثمین باغچه‌بان,انتشارات نگاه
162473,مگه تو مملکت شما خر نیس؟,عزیز  نسین,زهرا آلوشی,چابک اندیش
162474,کدام حزب برنده می شود؟,عزیز  نسین,داود وفایی,گروه انتشاراتی ققنوس
162475,حرف بزنم یا نزنم,عزیز  نسین,ثمین باغچه‌بان,انتشارات نگاه
162476,آخرین روز های زندگی هلاله,عطا نهایی,رضا کریم مجاور,انتشارات افراز
162477,معمای توسعه,علی اشرف افخمی,,نیستان
162478,تاریخ فلاسفه ایرانی,علی اصغر حلبی,,زوار
162479,تاریخ نهضت های دینی سیاسی معاصر,علی اصغر حلبی,,زوار
16248,حدس بزنید کی؟,امین شیرپور,,جایزه ادبی بهرام صادقی
162480,ایران چگونه ایران شد؟,علی اصغر سیدآبادی,,آفرینگان
162481,این نقشه بزرگ چرا کوچک شد؟,علی اصغر سیدآبادی,,آفرینگان
162482,سرگذشت شعر,علی اصغر سیدآبادی,,نشر افق
162483,فرمان کورش بزرگ,علی اصغر شریعت زاده,,پازینه
162484,سکه های ایران زمین,علی اصغر شریعت زاده,,پازینه
162485,ایران در دوره سلطنت قاجار,علی اصغر شمیم,,نشر علم
162486,ایران در دوره سلطنت قاجار,علی اصغر شمیم,,بهزاد
162487,هگل,علی‌اصغر مصلح,,انتشارات علمی
162488,جنبش عدم تعهد,علی اکبر عبدالرشیدی,,انتشارات سروش
162489,تصویری استدلال های بد,علی الموسوی,حسین شیخ رضایی,انتشارات فاطمی
16249,خاطرات عینک دودی,,,جایزه ادبی بهرام صادقی
162490,هارمونی روان,علی بابایی‌زاد,,انتشارات ذهن آویز
162491,گره گشایی به شیوه فیلسوفان,علی پایا,,پژوهشکده مطالعات فرهنگی و اجتماعی
162492,دمی با خیام,علی دشتی,,زوار
162493,نگاهی به صائب,علی دشتی,,اساطیر
162494,می و مینا,علی دهباشی,,خانه فرهنگ و هنر گویا
162495,زن در چشم و دل محمد (ص),علی شریعتی,,چاپخش
162496,اشارات,علی شریعتی,,رامند
162497,انسان بی خود,علی شریعتی,,چاپخش
162498,بخوان بشنو زندگی کن,علی صاحبی,,انتشارات آرمان رشد
162499,برج غار,,,انتشارات ناهید
16250,خشکشویی سپید,,,جایزه ادبی بهرام صادقی
162500,گرافیک,علی عابدی,,انتشارات اختران
162501,لبخند فرزندان طلاق,علی کریمی,,نشر دانژه
162502,مقالات,علی محمد حق شناس,,انتشارات نیلوفر
162503, مجموعه سوالات کنکور دکترای تخصصی مهندسی بهداشت محیط,علی مشایخ صالحی,,شهرآب
162504,درسنامه ادیان شرقی,علی موحدیان عطار,,انتشارات کتاب طه
162505,صدای سبز,علی موسوی گرمارودی,,انتشارات قدیانی
162506,به کوتاهی آه، به بلندای ماه,علی موسوی گرمارودی,,انتشارات قدیانی
162507,جنبش نقطویه,علیرضا ذکاوتی قراگزلو,,ادیان و مذاهب
162508,خم,علیرضا سیف الدینی,,نشر نیماژ
162509,چمدان های قدیمی,علیرضا قزوه,,انتشارات شهرستان ادب
16251,داربست,,,جایزه ادبی بهرام صادقی
162510,صبح بنارس,علیرضا قزوه,,انتشارات شهرستان ادب
162511,رباعیات حکیم عمر خیام,عمر خیام,,بهزاد
162512,ناگفته ها,عنایت الله رضا,عبدالحسین آذرنگ,نامک
162513,تبلیغات و فرهنگ,عیسی کشاورز,,انتشارات سیته
162514,در بیروت دریایی نیست,غاده السمان,سرمد اغوالی,انتشارات نگاه
162515,آسمانی ها,غزل پورنسایی,,انتشارات سخن
162516,از محسوس تا معقول,غلامحسین ابراهیمی دینانی,,حکمت و فلسفه
162517,گاو,غلامحسین ساعدی,,انتشارات نگاه
162518,فیزیک از زبان فیزیک دانان,غلامحسین صدری افشار,,انتشارات آگاه
162519,در کنار پدرم؛ مصدق,غلامحسین مصدق,,انتشارات رسا
16252,سفید سفید مثل برف,,,جایزه ادبی بهرام صادقی
162520,فرخی سیستانی,غلامحسین یوسفی,,انتشارات علمی
162521,سرپرستی واحدهای کسب و کار,غلامرضا تیزفهم فرد,,انتشارات ادیبان روز
162522,فکر، کودک، فلسفه,غلامرضا حیدری ابهری,,نشر جمال
162523,نبرد گوسفندان,غلامرضا حیدری ابهری,,نشر جمال
162524,مثل دانه های شانه,غلامرضا حیدری ابهری,,نشر جمال
162525,پیامبر و قصه هایش,غلامرضا حیدری ابهری,,نشر جمال
162526,ثروتمند مغرور,غلامرضا حیدری ابهری,,نشر جمال
162527,مسواک میثم,غلامرضا حیدری ابهری,,نشر جمال
162528,چشم لطفا ممنون,غلامرضا حیدری ابهری,,نشر جمال
162529,از این خونه به اون خونه,غلامرضا حیدری ابهری,,انتشارات قدیانی
16253,غوطه‌ور در فرمالین,عباس باباعلی,,جایزه ادبی بهرام صادقی
162530,جهان غزلی عاشقانه است,غلامرضا طریقی,,نشر نیماژ
162531,ئاله کوک,غنی بلوریان,رضا خیری مطلق,انتشارات رسا
162532,خواب و خوراک,غیاث الدین جزایری,,انتشارات امیرکبیر
162533,رساله طاق و ازج,غیاث‌الدین جمشید کاشانی,علیرضا جذبی,انتشارات سروش
162534,بیچارگان,فئودور داستایفسکی,نسرین مجیدی,انتشارات روزگار
162535,نازنین و بوبوک,فئودور داستایفسکی,رحمت الهی,انتشارات علمی و فرهنگی
162536,داستایفسکی به آنا,فئودور داستایفسکی,یلدا بیدختی‌نژاد,انتشارات علمی و فرهنگی
