id,name,author,translator,publisher
131166,اختراع سری,دن گاتمن,مونا قائمی,واوخوان
131167,تورات موسی,,سیاوش فاتحی ابراهیم آباد,کلید پژوه
131168,چرا بچه ها مدرسه را دوست ندارند؟,دانیل تی ویلینگهام,رضا اردلان,شنیدار نگار نوین
131169,رتبه‌بندی واحدها به کمک کارایی متقاطع,مهدی احمدی,,کلید پژوه
13117,اعتماد - ۱۳۹۵ يکشنبه ۱۱ مهر,,,روزنامه اعتماد
131170,چهار میثاق,دون میگوئل روئیز,رضا اردلان,شنیدار نگار نوین
131171,Using Drama To Teach English Conversations,ثمن معصومی مقدم,,کلید پژوه
131172,بیست و پنج صدم بیشتر,امیر‌عباس سنگی,,کلید پژوه
131173,مذاکره‌ غیرممکن ها,دنیل شاپیرو,رضا اردلان,شنیدار نگار نوین
131174,۲۰۰۰ واژه کاربردی والیبال ساحلی,,فاطمه خسروی $ صدیقه دلیرناتری,کلید پژوه
131175,مامور زیگزاگ,بن مکینتایر,شیوا ابراهیمی,انتشارات خوب
131176,اعترافات یک سالک,پائولو کوئیلو,دل‌آرا قهرمان,واوخوان
131177,بازاریابی در عصر قرنطینه,مرتضی الیاس پور,,کلید پژوه
131178,چه کسی معلم ها را می کشد؟,رابین استیونز,نسیم قیاسی,انتشارات شهر قلم
131179,کلاس تشریح دکتر تولپ,نینا سیگل,علی جمالی پور,انتشارات خوب
13118,خراسان - ۱۳۹۵ يکشنبه ۱۱ مهر,,,روزنامه خراسان
131180,سینمای ترنس مالیک,,,انتشارات خوب
131181,آرسنیک برای عصرانه,رابین استیونز,مریم رفیعی,انتشارات شهر قلم
131182,سایه آنچه بودیم,لوئیس سپولودا,حسن مرتضوی,انتشارات خوب
131183,ساده ثروتمند شوید!,,,کلید پژوه
131184,کلبه عمو تام,هریت بیچر استو,محسن سلیمانی,نشر افق
131185,اکوتوریسم,شوکا فصل بهار,,موسسه فرهنگی هنری دیباگران تهران
131186,صفر تا صد چگونگی نوشتن طرح توجیهی و بیزینس پلن,کبری سبزعلی یمقانی $ علی سبزعلی یمقانی,,کلید پژوه
131187,ماهنامه شبکه ـ شماره ۲۵۶ ـ شهریورماه ۱۴۰۱,,,ماهنامه شبکه
131188,اصول مکان یابی با رویکرد ژئومارکتینگ، بازاریابی مکان محور (جلد دوم),علی سبزعلی یمقانی $ کبری سبزعلی یمقانی $ محمد احمدی,,کلید پژوه
13119,کیهان - يکشنبه ۱۱ مهر ۱۳۹۵,,,روزنامه کیهان
131190,ایوان منحصر به فرد,کاترین اپلگیت,کیوان عبیدی آشتیانی,نشر افق
131191,معیارهای ‌طراحی ‌برج های ‌مسکونی ‌بایوفیلیک ‌,افشین قربانی پارام $ محمدرضا قربانی پارام $ سمیه اژنک,,کلید پژوه
131192,این وبلاگ واگذار می شود,فرهاد حسن زاده,,نشر افق
131194,مجله موفقیت ـ شماره ۴۳۰ ـ مهرماه ۱۴۰۱,,,مجله همه راز موفقیت
131196,اثرات ارتباطات سیاسی بر سرمایه‌ گذاری ‌شرکت ها,حدیث حیدری گودرزی,,کلید پژوه
131197,دلتنگی های شبانه,مهساسادات ریپور,,کلید پژوه
131198,نکات کاربردی مصاحبه حضوری گزینش,,,کلید پژوه
1312,راه مردم - ۱۳۹۴ دوشنبه ۲۸ ارديبهشت,,,روزنامه راه مردم
13120,جوان - يکشنبه ۱۱ مهر ۱۳۹۵,,,روزنامه جوان
131200,کتاب کار خرده عادت ها,جیمز کلیر,صونا عبداله زاده بقایی $ نجیبه اکبرزاده امیردهی $ امینه کاشانیان,نشر برگ و باد
131201,اندیشه اسلامی ۲,جمعی از نویسندگان,,دفتر نشر معارف
131202,انقلاب اسلامی,امیر سیاهپوش $ محمد شفیعی فر $ سیدمحمدحسین راجی,,دفتر نشر معارف
131203,تاریخ امامت,حسین قاضی خانی,,دفتر نشر معارف
131204,تاریخ تحلیلی صدر اسلام,سیدسعید روحانی $ فاطمه جان احمدی,,دفتر نشر معارف
131205,تاریخ فرهنگ و تمدن اسلامی,محمدمصطفی اسعدی,,دفتر نشر معارف
131206,دانش خانواده و جمعیت (ویراست جدید),جمعی از نویسندگان,,دفتر نشر معارف
131207,اندیشه اسلامی ۱,ابوالحسن غفاری,,دفتر نشر معارف
131208,دانته آلیگیری,مارک موسا,مهدی سحابی,نشر مرکز
131209,سه رساله پیشانقدی,ایمانوئل کانت,حسن افشار,نشر مرکز
13121,جمهوری اسلامی - ۱۱ مهر ۱۳۹۵,,,روزنامه جمهوری اسلامی
131210,در باب خواندن,مارسل پروست,بنیامین مرادی,نشر مرکز
131211,فلامینگوهای بختگان,علی صالحی بافقی,,نشر مرکز
131212,هشت کوه,پائولو کنیه تی,میلاد زکریا,نشر مرکز
131213,کالوکائین,کارین بویه,سعید مقدم,نشر مرکز
131214,نقد شبهات قرآنی,علی نصیری,,انتشارات وحی و خرد
131215,مکاتب نوین زبان شناسی,زکی هموند,سهند الهامی,نشر مرکز
131216,مارسل پروست,اف. دابلیو. جی. همینگز,مهدی سحابی,نشر مرکز
131217,محاوره ای در هویت شخصی و جاودانگی,جان پری,کاوه لاجوردی,نشر مرکز
131218,متعلقات و ملحقات,آرتور شوپنهاور,رضا ولی یاری,نشر مرکز
131219,نظریه ای در باب عدالت,جان رالز,مرتضی نوری,نشر مرکز
13122,وطن امروز - ۱۳۹۵ يکشنبه ۱۱ مهر,,,روزنامه وطن امروز
131220,نزدیک ترین چیز به زندگی,جیمز وود,سعید مقدم,نشر مرکز
131221,ساما,آنتونیو دی بندتو,میلاد زکریا,نشر مرکز
131222,یادداشت های سردبیر هایاتسک,روبرت صافاریان,,نشر مرکز
131223,یک سال بعد,آن ویازمسکی,قاسم روبین,نشر مرکز
131224,ماهنامه عصر کرمان ـ شماره ۲۲ ـ پنج شنبه ۷ مهرماه ۱۴۰۱,,,نشریه فرهنگی هنری عصر کرمان
131225,قصه های قرآن از آدم تا رحلت خاتم,عبدالکریم پاک نیا تبریزی,,انتشارات مبین اندیشه
131226,دعا، ارمغان آرامش,سید‌حسین اسحاقی,,انتشارات خادم الرضا (ع)
131227,رمضان، انس با قرآن,گروه تحقیق و تالیف انتشارات خادم‌الرضا (ع),,انتشارات خادم الرضا (ع)
131228,گرگ ماسه‌ ای (تابستان اول),اُسا لیند,نامدار  ناصر قصری,واوخوان
131229,هوا را از من بگیر خنده ات را نه,پابلو نرودا,احمد پوری,واوخوان
13123,شرق - ۱۳۹۵ يکشنبه ۱۱ مهر,,,روزنامه شرق
131230,رها کردن گربه,هاروکی موراکامی,سامره عباسی,واوخوان
131231,قصه‌ هایی برای خواب کودکان: تیر ماه,مجموعه نويسندگان,,واوخوان
131232,میهمان ناخوانده,موریس مترلینک,اکرم رضایی بایندر,واوخوان
131233,خاطرات خون‌ آشام (جلد اول: تبار),ال. جی. اسمیت,بهنام حاجی زاده,واوخوان
131234,رویکردهای نظری و عملی تدوین برنامه های درسی در آموزش عالی,,احمدرضا نصر $ هدایت الله اعتمادی زاده (دریکوندی) $ محمدرضا نیلی,انتشارات سمت
131235,آموزش صرف عربی,عبدالهادی فقهی زاده,,انتشارات سمت
131236,راهنمای آزمون فیزیولوژی ورزش,,عباسعلی گائینی $ احمد آزاد,انتشارات سمت
131237,روایت تنهایی,,,انتشارات خادم الرضا (ع)
131238,۱۸ مقاله در روان شناسی,پريرخ دادستان,,انتشارات سمت
131239,خواندن و درک مفاهیم (۱),سیداکبر میرحسینی,,انتشارات سمت
13124,آرمان - ۱۳۹۵ يکشنبه ۱۱ مهر,,,روزنامه آرمان ملی
131240,کتاب مرجع نوروسایکولوژی بالینی کودک,سسیل آر. رینالدز $ ایلین فلچر - جانزن,محمدكريم خداپناهي $ پریساسادات سیدموسوی $ فاطمه کشوری $ آناهیتا گنجوی,انتشارات سمت
131242,کودکان هم می توانند داستان بنویسند,شیرین صفایی گرمی,,کلید پژوه
131244,محاسبات یک فیتر,فرشید قیصری,,کلید پژوه
131245,روان شناسی تجربی,باری اچ. کانتوویتز $ هنری ال. رودیگر سوم $ دیوید جی. المس,محمود حیدری $ ژیلا کتیبائی $ محمدکریم خداپناهی,انتشارات سمت
131246,ستاره جوانی,علی اکبر سبزیان,,انتشارات خادم الرضا (ع)
131247,پنجه میمون,دیلیو. دبلیو. ژاکوبز,میترا جمشیدی,کلید پژوه
131249,آسیب شناسی حدیث,عبدالهادی مسعودی,,انتشارات سمت
13125,زبان و ادبیات فارسی اختصاصی (علوم انسانی),پروانه مرسلی توحیدی,,سیمیا
131251,جادوی آموزش های ضمن خدمت بر کیفیت مدیریت,علی خدری $ زیبا توکلی,,کلید پژوه
131252,خصوصی سازی در آموزش ایران و جهان,علی خدری $ زیبا توکلی,,کلید پژوه
131253,سخن اهل دل,حسین یگانه فرد,,انتشارات خادم الرضا (ع)
131255,بررسی فقهی استفاده از اعضای بیماران مبتلا به مرگ مغزی,کاظم عینی,,کلید پژوه
131256,سلوک منتظران,اسماعیل منصوری‌ لاریجانی,,انتشارات خادم الرضا (ع)
131257,نظارت شهروندی و ارتقاء سلامت اداری,حسین قاسمی,,کلید پژوه
131258,کاربرد شبکه عصبی مصنوعی در پتانسیل یابی خطر زمین لغزش,ایمانعلی بلواسی,,کلید پژوه
13126,قانون، قانون‌گذاری و آزادی (جلد ۲: سراب عدالت اجتماعی),فریدریش فون هایک,موسی غنی‌نژاد $ مهشید معیری,انتشارات دنیای اقتصاد تابان
131260,مسئولیت مدنی موسسات داوری در حقوق ایران,رضا رجائی,,کلید پژوه
131261,روزنامه هفت صبح ـ شماره ۳۳۲۱ ـ چهارشنبه ۶ مهرماه ۱۴۰۱,,,روزنامه هفت صبح
131262,نقش فرزندپروری بر کاهش اضطراب ریاضی,سهیلا ضرغامی,,کلید پژوه
131263,اصول و شیوه ‌های تعیین قیمت در قراردادها,سیده زهرا شریفی ساداتی,,کلید پژوه
131264,زبان تخصصی فیزیک,سید‌علی موسوی مقدم,,کلید پژوه
131265,تکنولوژی احتراق بدون شعله در کوره های فرآیندی پالایشگاه نفت آبادان,آرش نجفی,,کلید پژوه
131266,رهبری تحول آفرین مدیران و خلاقیت سازمانی کارکنان,حمیدرضا رضاپور,,کلید پژوه
131267,رابطه بین رهبری و مدیریت تحول در سازمان,پریا حکم آبادی,,کلید پژوه
131268,شازند سرزمین اساطیر,جواد ملکی,,کلید پژوه
131269,هفت هزار سالگان,جواد ملکی,,کلید پژوه
13127,روانشناسی عمومی,راضیه جعفری,,سیمیا
131270,مفاهیم فنی و اقتصادی در طرح‌ های عمرانی,وحید کریمی,,کلید پژوه
131271,ذهن آگاهی,تسا وات,ثریا انوری انبی $ فریبا نان بخش,کلید پژوه
131272,مراکز اقامتی و جذب گردشگر,علیرضا منصور‌خاکی,,کلید پژوه
131273,روش شناسی علم کلام,رضا برنجکار,,انتشارات سمت
131274,مقدمه ای کاربردی بر استعاره,زلتن کوچش,شیرین پورابراهیم,انتشارات سمت
131275,حقوق بین الملل فضایی,سیدهادی محمودی,,انتشارات سمت
131276,چه کنیم تا تیم های مجازی خوب کار کنند؟,رابرت گلیزر,سوسن کی احمدی $ کینوش عمادی,انتشارات کتاب معنا
131277,الگوی مدیریت اکوتوریسم شهری کوهستانی,علیرضا منصور‌خاکی,,کلید پژوه
131278,فصلنامه تدبیر ـ  شماره ۳۲۳ ـ بهار ۱۴۰۰,سازمان مدیریت صنعتی,,انتشارات سازمان مدیریت صنعتی
131279,آموزش معکوس,وحید آدینه وند,,کلید پژوه
13128,هنر آرامش,هرمان شوارتس,مژگان قشقایی‌پور,انتشارات افراز
131280,گزیده طنز عبدالرحمن جامی (آثار منثور),عبدالرحمن بن احمد جامی,,انتشارات نیستان هنر
131281,عناصر چهارگانه طبیعت به مثابه اسطوره در معماری,بابک خبازی‌ برآب,,کلید پژوه
131282,مطالعه تنوع زیستی گیاهی حوزه سرخاب (‌نوژیان),پریسا مختاری پور,,کلید پژوه
131283,شماره یک,جیانلوئیجی بوفون,ماشااله صفری,نشر گلگشت
131284,شرح دعای روزهای ماه مبارک رمضان,اسماعیل منصوری‌ لاریجانی,,انتشارات خادم الرضا (ع)
131285,معماری و هندسه فراکتال,طاهره مطیعی,,کلید پژوه
131286,رابطه بین برتری نیمکره های مغز و سبک های تفکر با سندرم پیش از قاعدگی (PMS),مینا حسینی سده,,کلید پژوه
131287,تحلیل برند گردشگری تهران و رم,مریم صادقیان,,کلید پژوه
131288,مولفه های کلیدی مدیریت مدرسه,مجتبی عباسی ملکی,,کلید پژوه
131289,جایگاه اخلاق در آموزش و تربیت,سینا عطایی $ وحید عزیزی نژاد,,کلید پژوه
13129,ابتکار - ۱۱ مهر ۱۳۹۵,,,روزنامه ابتکار
131290,آیینه قدرتمند,فاطمه داوودی کیا,,کلید پژوه
131291,نگرشی نوین در سیاست های بهبود کیفیت مسکن,سیدمحمدعلی زهرائی $ محمد مؤذنی,,کلید پژوه
131293,طرح آزمایش های کاربردی SPSS,امین اصفهانی,,موسسه فرهنگی هنری دیباگران تهران
131294,کاپیتان,فرانچسکو توتی $ پاولو کاندو,نیلوفر حیدری,نشر گلگشت
131296,سیتی پپ,لوئیس مارتین $ پل بالوس,آرمین زمانی,نشر گلگشت
131297,حباب یا صدای اقیانوس,رنه فالت,اعظم اسدنژاد,انتشارات شهر قلم
131298,چطور دنیای بهتری بسازیم,کیلی سویفت,راضیه نیک طلب,انتشارات شهر قلم
131299,چارلی بن و بوآی آبی,جنی نیمو,شقایق خوش نشین,انتشارات شهر قلم
1313,شرق - ۱۳۹۴ دوشنبه ۲۸ ارديبهشت,,,روزنامه شرق
13130,جامعه‌شناسی  به زبان ساده,صادق زیباکلام,,انتشارات روزنه
131300,چارلی بن و عکس های سخن گو,جنی نیمو,شقایق خوش نشین,انتشارات شهر قلم
131301,چارلی بن و قصر آینه ها,جنی نیمو,شقایق خوش نشین,انتشارات شهر قلم
131302,چارلی بن و مارپیچ زمان,جنی نیمو,شقایق خوش نشین,انتشارات شهر قلم
131303,جورج بهترین جادوگر شیرینی پزی دنیا,ای. جی. یاردلی,آیدا عباسی,انتشارات شهر قلم
131304,چشمان الیشا,تیموته دفومبل,منیژه اسلامبولچی,انتشارات شهر قلم
131305,زندگی معلق,تیموته دفومبل,منیژه اسلامبولچی,انتشارات شهر قلم
131306,تکه هایم را کنار هم بگذار,رنه واتسون,شهلا انتظاریان,انتشارات شهر قلم
131307,تابستان آن سال,سینتیا کادوهاتا,آیدا عباسی,انتشارات شهر قلم
131308,پیش از آن پایان,جکلین وودسون,شهلا انتظاریان,انتشارات شهر قلم
131309,پیز,دیوید ولیامز,خاطره‌ کردکریمی,انتشارات شهر قلم
13131,در گذار روزگار,ابراهیم گلستان,,انتشارات بازتاب نگار
131310,پروفسور نهنگ عزیز,مگومی ایواسا,بیتا  ابراهیمی,انتشارات شهر قلم
131311,به پروژه خلاقیت خوش آمدید,کلبی شارپ,بیتا  ابراهیمی,انتشارات شهر قلم
131312,بدتر، باز هم بدتر، از آن هم بدتر,نانسی کرولیک,خاطره‌ کردکریمی,انتشارات شهر قلم
131313,پنیر کبابی و اژدهاها,نانسی کرولیک,خاطره‌ کردکریمی,انتشارات شهر قلم
131314,جادوگر را بپایید!,نانسی کرولیک,خاطره‌ کردکریمی,انتشارات شهر قلم
131315,حرکتی نا به جا!,نانسی کرولیک,خاطره‌ کردکریمی,انتشارات شهر قلم
131317,دست از سرم بردارید!,نانسی کرولیک,خاطره‌ کردکریمی,انتشارات شهر قلم
131318,قصه اژدها,نانسی کرولیک,خاطره‌ کردکریمی,انتشارات شهر قلم
131319,مقدمات روان شناسی اریکسون,اریک. اچ. اریکسون,سهیلا خداوردیان $ سعید حسن زاده,کتاب‌های صوتی کتابسرای نیک
13132,از قبض معنا تا بسط دنیا,داود مهدوی‎زادگان,,سازمان انتشارات پژوهشگاه فرهنگ و اندیشه اسلامی
131320,نوزادان,ان انرایت,صبا راستگار,کتاب‌های صوتی کتابسرای نیک
131321,هرگز تسلیم نشو,سوک لی $ باب سنگ,زروان بختیار,کتاب‌های صوتی کتابسرای نیک
131322,همین حالا عادت هایت را تغییر بده,رابرت هنسلی,فاطمه باغستانی,کتاب‌های صوتی کتابسرای نیک
131323,هنر نه گفتن,دیمون زاهاریادس,زهرا ابراهیمی,کتاب‌های صوتی کتابسرای نیک
131324,هیچ وقت برای ... دیر نیست,پتریک لیندسی,زهره زاهدی,کتاب‌های صوتی کتابسرای نیک
131325,همه چیزهایی که یک مادر باید بداند,هتر جیمز,مریم تقدیسی,کتاب‌های صوتی کتابسرای نیک
131326,هوش هیجانی,دیوید کلارک,ایوب احمدیان $ هادی نقدی,کتاب‌های صوتی کتابسرای نیک
131327,یک گام تا سکوت (دوزبانه),جین آستین,وحید کیان,کتاب‌های صوتی کتابسرای نیک
131328,یافتن جوهر درون,لو آرونیکا $ کن رابینسون,فرناز تیمورازف,کتاب‌های صوتی کتابسرای نیک
131329,هفته نامه صدای خاک ـ شماره ۸۲ ـ شنبه ۹ مهرماه ۱۴۰۱,,,ماهنامه صدای خاک
13133,مهارت‌های کاربردی بهبود کیفیت,آنتونی میشل,علی دنیادیده,انتشارات اندیشه آریا
131331,فرانچایزینگ,حسن سلطانی صفت,,انتشارات آفتاب گیتی
131332,اقدام فوری,تیبو موریس,لطیف احمدپور,انتشارات ماه آوا
131333,شخصیت شما همیشگی نیست,بنجامین هاردی,فریبا جعفری,انتشارات ماه آوا
131335,رهنمودهای چهارده معصوم (ع)، برگزیده بحارالانوار,محمدباقر مجلسی,صادق حسن زاده,انتشارات نگاران قلم
131336,روضة الواعظین (جلد اول),محمدبن الفتال نیشابوری,صادق حسن زاده,انتشارات نگاران قلم
131337,روضة الواعظین (جلد دوم),محمدبن الفتال نیشابوری,صادق حسن زاده,انتشارات نگاران قلم
131338,تحف العقول عن آل الرسول (ص),ابومحمد حرانی,صادق حسن زاده,انتشارات نگاران قلم
131339,شهرک الفبا,نجمه فضلی,,میراث  ماندگار
13134,مروری بر تجمل و اسراف,محمدعلی شاه‌آبادی,,کانون اندیشه جوان
131340,بیست قدم تا آرامش,زهره شاه چراغی,,انتشارات طلوع مجد
131341,اثرات پاندمی کووید-19 بر شهرها,مهدی بازرگان $ وحید یوسف پور طرقی,,انتشارات طلوع مجد
131342,قتل خانم مک گینتی,آگاتا کریستی,جمشید اسکندانی,انتشارات ماه آوا
131343,راه خطا,گراتزیا دلددا,بهمن فرزانه,انتشارات ماه آوا
131344,خاطرات خون آشام (جلد چهارم: دیدار مجدد سیاهی),ال. جی. اسمیت,رویا خادم‌ الرضا,انتشارات ماه آوا
131346,رویای نیمه شب تابستان,ویلیام شکسپیر $ چارلز لمب $ مری لمب,علی اکبر عبدالهی,انتشارات دیجیتال آوای موج کتاب (نشر صوتی)
131347,اقتصادسنجی کاربردی (جلد اول),جعفر حقیقت $ سیدصالح اکبرموسوی,,انتشارات نور علم
131349,روش های عملی تولیدمثل اسب,جان داسکانیو $ پاتریک ام. مک کیو,حمید قاسم زاده نوا $ مازیار کاوه باغبادرانی $ آرمان حسینی $ مهران دبیری $ میرمعین بهرام زاده $ حسین کوچک زاده عمران $ جلال غراوی,انتشارات دانشگاه تهران
13135,ماده و انرژی,سوزان بوزاک,محمدابراهیم ابوکاظمی,انتشارات فنی ایران (کتاب های نردبان)
131350,روزنامه خوزی ها ـ شماره ۴۲۹ ـ شنبه ۹ مهرماه ۱۴۰۱,,,روزنامه خوزی ها
131351,روش های آزمایشگاهی پیشرفته در علوم گیاهی و کشاورزی,یونس مستوفی $ فرزانه نجفی $ کبری توفیقی,,انتشارات دانشگاه تهران
131352,هفته نامه اطلاعات بورس ـ شماره ۴۶۲ ـ شنبه ۹ مهرماه ۱۴۰۱,,,هفته نامه شرکت نیکان رسانه بازار سرمایه
131353,زمین شناسی کانسارها,جان ردلی,شجاع الدین نیرومند $ محمد لطفی $ نعمت الله رشیدنژاد عمران,انتشارات دانشگاه تهران
131354,روزنامه هفت صبح ـ شماره ۳۳۲۳ ـ شنبه ۹ مهرماه ۱۴۰۱,,,روزنامه هفت صبح
131355,گزیده مقامات حریری,عبدالله رادمرد $ مجتبی مجرد $ زهرا غزالی پور,,انتشارات سمت
131356,روزنامه هفت صبح ـ شماره ۳۳۲۲ ـ پنج شنبه ۷ مهرماه ۱۴۰۱,,,روزنامه هفت صبح
131357,تصمیم گیری در مدیریت,محسن منطقی,,انتشارات سمت
131358,دستنامه نسخه شناسی نسخه های به خط عربی,فرانسوا دروش $ سیدمحمدحسین مرعشی,,انتشارات سمت
131359,تاریخ مغرب اسلامی,عباس برومند اعلم,,انتشارات سمت
13136,اصفهان,حسن زنده‌دل $ محرم نوروزی $ زهره سلیمی,,نشر ایرانگردان
131360,شیوه های روشمند بررسی میدانی در باستان شناسی,کمال الدین نیکنامی,,انتشارات سمت
131361,طنین سکوت,مهنا نوروزی,,انتشارات نظری
131362,منطق فهم دین,رمضان علی تبار,,انتشارات سمت
131363,دیوان واسع,لهیا واسع حقدوست,,انتشارات نظری
131364,ژئوپلیتیک نوین گاز طبیعی,آگنیا گریگس,علی امیری,انتشارات دانشگاه تهران
131365,زیبای گمشده,امی هارمن,آتنا رحمتی,آوانامه
131366,راز داوینچی,دن براون,حسین شهرابی,آوانامه
131367,شب سخن,داود شیرمرادی,,انتشارات نظری
131368,ژئومورفولوژی مناطق خشک و نیمه خشک,اندرو گوودی,علی اکبر نظری سامانی $ حسن احمدی $ محمدرضا راهداری $ محسن فرزین,انتشارات دانشگاه تهران
131369,سازمان شبکه ای,آنا مورتی,محمدمهدی ذوالفقازاده $ زهره کریم میان,انتشارات دانشگاه تهران
13137,عکس ناب,الین رانتاکرانس $ توبیاس هاگبرگ,نیما افشارنادری,نشر شورآفرین
131370,ماهنامه توسعه فناوری های نوین پزشکی ـ شماره ۳۳ ـ شهریورماه ۱۴۰۱,,,ماهنامه توسعه فناوری های نوین پزشکی
131371,امیلیا گالوتی,گوتهولد افرایم لسینگ,رعنا رئیسی,انتشارات دانشگاه اصفهان
131372,عشق + کار,مارکوس باکینگهام,پانته‌آ نبی‌ئیان,انتشارات نوآوران سینا
131373,الفبای خود مدیریتی,هادی آزاد,,انتشارات نوآوران سینا
131374,الفبای تولید محتوا,,,انتشارات نوآوران سینا
131375,الفبای مدیریت زمان,هادی آزاد,,انتشارات نوآوران سینا
131376,سازماندهی طرح ها با استقرار نظام مدیریت سبد پروژه,حسین طوسی $ اکبر معرفت $ رضا محمودی حسنخانلو,,انتشارات دانشگاه تهران
131377,سایه طوبی,مریم کیانی فرید,,انتشارات دانشگاه تهران
131378,تقدیر تاریک,مهتاب نورایی فرد,,انتشارات نظری
131379,حلیه المتقین به زبان ساده,وحید علوی,,ناشر مؤلف
13138,دوسالنامه موضوعی نشریه کاشف (شمارگان 79 تا 167): طرحی نو از موضوعات قرآنی، تبیین روند رشد مجمع مدارس تخصصی قرآن و عترت (ع),,,مدرسه دانشجویی قرآن و عترت علیهم‌السلام دانشگاه تهران
131381,همیشه یکی هست... همون همیشگی...,علی شریفی (نابسوبا),,ناشر مؤلف
131382,قلی و گلی,پرویز عاشورنیا کلویر,,نشر آواژ
131383,فنجان شن,ایرج افشاری اصل,,انتشارات نظری
131384,طراحی فضاهای بیرونی با 3DS MAX,حسن حسن دوست,,موسسه فرهنگی هنری دیباگران تهران
131385,ماهنامه چراغ نامه ـ شماره ۴۰ ـ مهرماه ۱۴۰۱,,,ماهنامه فرهنگی اجتماعی چراغ نامه
131386,فصلنامه عمران نامه ـ شماره ۲۱ ـ بهار و تابستان ۱۴۰۱,,,فصلنامه عمران نامه
131388,طراحی صفحات وب (مقدماتی),مصطفی یوسفی رامندی,,موسسه فرهنگی هنری دیباگران تهران
131389,زیر پای من، شگفتی های درون زمین,سیدمحمد حسن نظری,,موسسه فرهنگی هنری دیباگران تهران
13139,دختر خانم مارول(جلد نه),ویلیو ویلسون,,کمیک‌دونی
131390,اپوش دیو,محمد‌رضا یوسفی,,انتشارات شهر قلم
131391,دختری با هفت اسم,هیئون سئو لی,زهرا صابری,انتشارات مبین اندیشه
