id,name,author,translator,publisher
180846,ایران -  شماره هشت هزار و دویست و چهل و نه - ۱۶ مرداد ۱۴۰۲ ,,,روزنامه ایران
180847,خراسان - ۱۴۰۲ دوشنبه ۱۶ مرداد,,,روزنامه خراسان
180848,کیهان - دوشنبه ۱۶ مرداد ۱۴۰۲,,,روزنامه کیهان
180849,ابتکار -  ۱۶ مرداد ۱۴۰۲,,,روزنامه ابتکار
18085,اولین پاسپورت من,اورهان پاموک,مجتبی اسماعیل‌زاده,خانه داستان چوک
180850,وطن امروز - ۱۴۰۲ دوشنبه ۱۶ مرداد,,,روزنامه وطن امروز
180851,ایران ورزشی - شماره هفت هزار و سیصد و شصت و هشت - ۱۶ مرداد ۱۴۰۲,,,روزنامه ایران ورزشی
180856,پیدا کردن چیکا,ميچ آلبوم,محمدجواد شیری بازنچه,انتشارات شمشاد
180861,110 حدیث راهبردی  از محضر مقدس ثامن‌الحجج امام علی‌بن موسی‌الرضا(علیه‌السلام),یوسف ذوالفقاری آهنگ,,انتشارات حکمت و عرفان
180862,مجموعه ترانه فرسام خیال,فرسام رفعتی,,استودیو نوار
180864,ملکه های فیلسوف,ربکا باکستون,آیدا الهی,انتشارات مهراندیش
180865,شخصیت سازی با نظم,کورتیس لئون,پوراندخت رمدانی,انتشارات شمشاد
18087,ابتکار - ۱۸ اسفند ۱۳۹۵,,,روزنامه ابتکار
180870,سیگنال C در جراحی عمومی,,حامد قلی زاده $ اشکان شه وردی,انتشارات رزیدنت یار
180872,آدم های نباتی,محبوبه رابطیان,,انتشارات مهراندیش
180873,جرئت داشته باش!,چری جی.مینرز,رویا رضوانی,انتشارات فنی ایران (کتاب های نردبان)
180874,حقیقت تلخ,ژان شینودا بولن,آرزو محمودیان,بنیاد فرهنگ زندگی دیجیتال
180875,انقلاب آمریکا,استوارت موری,عباس محمد کریمی,سبزان
180876,بوته سنگی,سوسن وکیلی,,انتشارات مهراندیش
180877,دانستنی های علم باستان شناسی,جین مکینتاش,رضا دستجردی,سبزان
180879,فصول منتخب عفونی مندل گروه G,,سیده سولماز صفوی,انتشارات رزیدنت یار
18088,بهار - ۱۳۹۵ چهارشنبه ۱۸ اسفند,,,روزنامه بهار
180880,آیین فرزندپروری مطلوب,ربابه محمدی,,انتشارات پادینا
180881,از لاک پشت ها چه خبر؟,روناک ربیعی,,انتشارات فنی ایران (کتاب های نردبان)
180882,حرفهایی با دخترم درباره اقتصاد (خلاصه کتاب),یانیس واروفاکیس,رضا اردلان,شنیدار نگار نوین
180883,پسر وول وولکی,جولیا  کوک,هایده عبدالحسین‌زاده,انتشارات فنی ایران (کتاب های نردبان)
180884,حرف هایی با دخترم درباره اقتصاد,یانیس واروفاکیس,رضا اردلان,شنیدار نگار نوین
180885,دموکراسی,کاندولیزا رایس,پوریا حسنی,انتشارات مهراندیش
180886,مبانی فرآیند آبگیری اسمزی مواد غذایی و محصولات کشاورزی,محسن مختاریان,,انتشارات پادینا
180887,یا راهی خواهم یافت یا راهی خواهم ساخت,مسعود لعلی,,انتشارات شمشاد
180888,هنر ظریف بیخیالی,مارک منسن,رضا اردلان,شنیدار نگار نوین
18089,وطن امروز - ۱۳۹۵ چهارشنبه ۱۸ اسفند,,,روزنامه وطن امروز
180890,هنر شفاف اندیشیدن (خلاصه کتاب),رولف دوبلی,گروه مترجمان شنیدار,شنیدار نگار نوین
180895,در سایه یکصدسالگی درخت دوستی,ماندانا تیشه یار $ رز فضلی,,انتشارات فروغ سپهر
180896,خاطرات خوب,رز فضلی $ ماندانا تیشه یار,,انتشارات فروغ سپهر
180897,بهداشت روان دانش آموزان,طیبه ملایی,,انتشارات پادینا
180898,حمام بالکانی,ولادیسلاو بایاک,احمد آل احمد,نشر کتاب کوچه
180899,دوستان داستان,مرضیه احمدی $ عصمت آهنگرانی فراهانی $ مریم بازقندی $ سیدحسین حجتی $ مهدی رئوفی $ عاطفه سهرابی کاشانی $ زهرا صحت $ رخساره گوهری $ ویدا وحیدنیا,,انتشارات فروغ سپهر
18090,مردم‌سالاری - ۱۸ اسفند ۱۳۹۵,,,روزنامه مردم سالاری
180900,هنر کارگردانی,جان دابلیو کرک $ رالف ای. بلاز,اسماعیل نجار $ سارا سلیمانی,انتشارات مهراندیش
180902,مقدمه ای بر درمان های شفقت ورزی و ذهن آگاهی بر بیماری سرطان,اکرم مومن پور,,انتشارات پادینا
180903,پروژه هیل مری,اندی وییر,حسین شهرابی,انتشارات کتابسرای تندیس
180904,شب چلگی یلدا,زری ابو,,انتشارات مهراندیش
180905,درمان شناختی رفتاری برای زوجین,مهناز مرادی,,انتشارات پادینا
180908,هنر شاد زیستن,هاوارد سی. کاتلر $ تنزین جیاتسو,رضا اردلان,شنیدار نگار نوین
180909,مهارت های زندگی و مداخلات درمانی در اختلالات,فاطمه نامی,,انتشارات پادینا
18091,ایران - ۱۳۹۵ چهارشنبه ۱۸ اسفند,,,روزنامه ایران
180910,نقد در زمین دموکراسی,عباس گلستانی,,انتشارات یانا
180911,رقص منور,بهروز نیک بین,,انتشارات یانا
180912,تکنیک های خانواده درمانی,شادی نوروزی,,انتشارات پادینا
180913,تمرینات کالیستنیک برای مبتدی ها,مت شفلی,میهن عقدایی $ ناصر امیدزاده $ معصومه السادات مدرسی,انتشارات پادینا
180914,درمان شناختی رفتاری و درمان مبتنی بر پذیرش و تعهد بر اضطراب امتحان دانش آموزان,مریم رامشی فر $ کوروش بهمنی,,انتشارات پادینا
180915,هنر تاثیرگذاری (خلاصه کتاب),کریس وایدنر,رضا اردلان,شنیدار نگار نوین
180916,همه چیز به فنا رفته (خلاصه کتاب),مارک منسن,رضا اردلان,شنیدار نگار نوین
180917,همه بازاریاب ها دروغگو هستند (خلاصه کتاب),ست گادین,رضا اردلان,شنیدار نگار نوین
180918,هر برند یک قصه است,دانلد میلر,رسول بابایی,آوانامه
180919,کتاب خوان,برنهارد شلینک,مهدی سجودی مقدم,آوانامه
18092,راه مردم - ۱۳۹۵ چهارشنبه ۱۸ اسفند,,,روزنامه راه مردم
180920,ندای درون,وین دایر,سیما فرجی,آوانامه
180921,داستان‌های فکری برای کودکان ایرانی (جلد اول),رضاعلی نوروزی $ منیره عابدی درچه $ نگین درخشنده,,نوین کتاب گویا
180922,شهروند - ۱۴۰۲ دوشنبه ۱۶ مرداد,,,روزنامه شهروند
180923,جوان - سه‌شنبه ۱۷ مرداد ۱۴۰۲,,,روزنامه جوان
180924,بهار - روزنامه بهار ۱۶۷۷ – ۱۶ مرداد ۱۴۰۲,,,روزنامه بهار
180925,آرمان - روزنامه آرمان ملی - سه‌شنبه ۱۷ مرداد - شماره ۱۶۱۶,,,روزنامه آرمان ملی
180926,گالا,خزعل الماجدی,سمانه گندمی,نشر ایشتار
180927,دستور زبان آرامی - سریانی,روفائیل اوجین منا,ندا فاضلی,نشر ایشتار
180928,مردم‌سالاری - سه شنبه ۱۷ مرداد ۱۴۰۲,,,روزنامه مردم سالاری
180929,کیهان - سه‌شنبه ۱۷ مرداد ۱۴۰۲,,,روزنامه کیهان
18093,ابرار ورزشی - ۱۳۹۵/۱۲/۱۸,,,روزنامه ابرار ورزشی
180930,ابتکار -  ۱۷ مرداد ۱۴۰۲,,,روزنامه ابتکار
180931,وطن امروز - ۱۴۰۲ سه شنبه ۱۷ مرداد,,,روزنامه وطن امروز
180932,روزنامه خراسان ـ شماره ۲۱۲۷۸ ـ سه شنبه ۱۷ مردادماه ۱۴۰۲,,,موسسه فرهنگی هنری خراسان
180933,ایران -  شماره هشت هزار و دویست و پنجاه - ۱۷ مرداد ۱۴۰۲ ,,,روزنامه ایران
180934,خراسان - ۱۴۰۲ سه شنبه ۱۷ مرداد,,,روزنامه خراسان
180935,ایران ورزشی - شماره هفت هزار و سیصد و شصت و نه - ۱۷ مرداد ۱۴۰۲,,,روزنامه ایران ورزشی
180937,فصلنامه روشنا ـ شماره ۹۶ ـ بهار ۱۴۰۲,,,فصلنامه روشنا روشنگر
18094,شهروند - ۱۳۹۵ چهارشنبه ۱۸ اسفند,,,روزنامه شهروند
180940,بیت کوین,انتشارات فریمن,یگانه عبدی,انتشارات دیده بان قلم فرتاک
180941,راز حل مشکلات زندگی,جول اوستین,سایت نگرش نیک,ناشر مؤلف
180942,کلام، عرفان و اخلاق در نگاه امام محمد غزالی,حسین علی جعفری,,انتشارات حکمت و عرفان
180943,ماهنامه اندیشه پویا ـ شماره ۸۵ ـ مردادماه ۱۴۰۲,,,ماهنامه اندیشه پویا
180945,درآمدی تاریخی بر نظریه ادبی از افلاتون تا بارت,ریچارد هارلند,علی معصومی $ شاپور جورکش,نشر چشمه
180946,درباره زیبایی زنان,آنیولو فیرنتزوئولا,حمیدرضا بسحاق,نشر گیلگمش
180947,دو بلیت برای اتاق تاریک,مهسا لزگی,,کتاب چ
180948,رهایی از زندان ذهن,کاترین سوتکر $ متیو مک کی,,انتشارات شمشاد
180949,راهنمای موسیقی دانان جوان,ایمی نیتن,مرجان مدنی رزاقی $ بابک ولی پور,نشر گیلگمش
18095,جهان صنعت -  ۱۸ اسفند ۱۳۹۵,,,روزنامه جهان صنعت
180950,رویا,مجید غروی,,نشر چشمه
180951,ساری کهن شهر مازندران,گروه مولفان,,نشر چشمه
180953,اول خودت را دوست داشته باش,مارک رکلاو,زینب پهلوان,انتشارات اندیشه آگاه
180954,سخت پوست,ساناز اسدی,,نشر چشمه
180955,سربازهای خسته، پشت خاک ریزهای تخت,فریاد ناصری,,نشر چشمه
180956,سینما ۱,ژیل دلوز,مازیار اسلامی,نشر گیلگمش
18096,اعتماد - ۱۳۹۵ چهارشنبه ۱۸ اسفند,,,روزنامه اعتماد
180960,سیگنال D در جراحی عمومی,,حامد قلی زاده $ اشکان شه وردی,انتشارات رزیدنت یار
180961,دلماه,پریاسادات پورافضلی,,انتشارات متخصصان
180962,سرگذشت استعمار (جلد پانزدهم: ملکه تهی دست),مهدی میرکیایی,,نشر سماوا
180963,سیگنال E در جراحی عمومی,,حامد قلی زاده $ اشکان شه وردی,انتشارات رزیدنت یار
180964,تاب آوری در تعارضات زناشویی,اعظم رضوانی,,انتشارات پادینا
180965,طرحواره درمانی بر احساسات مثبت و همدلی عاطفی در زنان,سمانه سعادتی,,انتشارات پادینا
180968,جوان - چهارشنبه ۱۸ مرداد ۱۴۰۲,,,روزنامه جوان
180969,بهار - روزنامه بهار ۱۶۷۸ – ۱۷ مرداد ۱۴۰۲,,,روزنامه بهار
18097,خراسان - ۱۳۹۵ چهارشنبه ۱۸ اسفند,,,روزنامه خراسان
180970,تنها یک ساعت مانده,نجیب محفوظ,لیلا ونکی فراهانی,نشر ایشتار
180971,مردم‌سالاری - چهارشنبه ۱۸ مرداد ۱۴۰۲,,,روزنامه مردم سالاری
180972,آرمان - روزنامه آرمان ملی - چهارشنبه ۱۸ مرداد - شماره ۱۶۱۷,,,روزنامه آرمان ملی
180973,خری که عاشقش شدم,رغد سهیل,فاطمه آلبوعلی,نشر ایشتار
180974,معشوق من داعشی است,هاجر عبدالصمد,فاطمه آلبوعلی,نشر ایشتار
180975,هفته نامه صدای خاک ـ شماره ۱۲۵ ـ شنبه ۲۱ مردادماه ۱۴۰۲,,,ماهنامه صدای خاک
180976,پرده های تاریکی,ولید الهودلی,سمانه گندمی,نشر ایشتار
180977,ایران -  شماره هشت هزار و دویست و پنجاه و یک - ۱۸ مرداد ۱۴۰۲ ,,,روزنامه ایران
180978,کیهان - چهارشنبه ۱۸ مرداد ۱۴۰۲,,,روزنامه کیهان
180979,ابتکار -  ۱۸ مرداد ۱۴۰۲,,,روزنامه ابتکار
18098,کیهان - چهارشنبه ۱۸ اسفند ۱۳۹۵,,,روزنامه کیهان
180980,وطن امروز - ۱۴۰۲ چهارشنبه ۱۸ مرداد,,,روزنامه وطن امروز
180981,تقدیم به گلرخ با عشق و نفرت,سیامک گلشیری,,رادیو گوشه
180982,روزنامه خراسان ـ شماره ۲۱۲۷۹ ـ چهارشنبه ۱۸ مردادماه ۱۴۰۲,,,موسسه فرهنگی هنری خراسان
180983,خراسان - ۱۴۰۲ چهارشنبه ۱۸ مرداد,,,روزنامه خراسان
180984,ایران ورزشی - شماره هفت هزار و سیصد و هفتاد - ۱۸ مرداد ۱۴۰۲,,,روزنامه ایران ورزشی
180985,زنان و قرآن مقدس,لین ویلکاکس,سیدمحمدحسین میرابوطالبی,سبزان
180986,بونتشای ساکت,ایید شاتر ایساک لیب پرتس,طیبه انوشه,کلید پژوه
180987,میراث پادشاه,ویلیام الیوت گریفیس,ابراهیم شیری,سبزان
180988,مجله بسپار ـ شماره ۲۵۰ ـ مردادماه ۱۴۰۲,,,نشریه بسپار
180989,عروسک مسحور‌شده,پائول گالیکو,طیبه انوشه,کلید پژوه
18099,جوان - چهارشنبه ۱۸ اسفند ۱۳۹۵,,,روزنامه جوان
180990,آموزش گام به گام والیبال,فرزاد فتح الهی,,کلید پژوه
180991,توسعه خودانگیخته و تکامل اجتماعی,محمدقلی یوسفی,,کلید پژوه
180993,مورچه را به خانه اش برگردان,عرفان نظرآهاری,,نور و نار
180994,سعدی بنوش,عرفان نظرآهاری,,نور و نار
180996,استراتژی برند,فرشید مهردادی,,انتشارات دیده بان قلم فرتاک
180998,رنجش رشد,سمیرا صفرزاده مهابادی,,انتشارات پادینا
180999,رویکردهای شناختی رفتاری مبتنی بر ذهن آگاهی,طاهره شریعتی مقدم,,انتشارات پادینا
181,مختصات سبک زندگی در جامعه ی ایرانی,,,مقصد
18100,آفتاب یزد - ۱۸ اسفند ۱۳۹۵,,,روزنامه آفتاب یزد
181000,طرحواره درمانی برای زوجین,زهرا طاهریان,,انتشارات پادینا
181001,قدرت بازاریابی خود,کرنیلس جونز,رقیه طاهرخانی $ مرتضی خزائی $ امیر خزائی,انتشارات پادینا
181002,طرحواره های ناسازگار اولیه در اختلالات,الهام طالب لو $ فرهاد محمدی,,انتشارات پادینا
181003,آموزش الفبای زندگی به دانش آموزان,یلدا منصوری طالقانی,,انتشارات پادینا
181004,مردم‌سالاری - پنجشنبه ۱۹ مرداد ۱۴۰۲,,,روزنامه مردم سالاری
181005,شهروند - ۱۴۰۲ چهارشنبه ۱۸ مرداد,,,روزنامه شهروند
181006,جوان - پنجشنبه ۱۹ مرداد ۱۴۰۲,,,روزنامه جوان
181007,بهار - روزنامه بهار ۱۶۷۹ – ۱۸ مرداد ۱۴۰۲,,,روزنامه بهار
18101,وقایع اتفاقیه - ۱۳۹۵/۱۲/۱۸,,,روزنامه وقایع اتفاقیه
181011,روزنامه خراسان ـ شماره ۲۱۲۸۰ ـ پنج شنبه ۱۹ مردادماه ۱۴۰۲,,,موسسه فرهنگی هنری خراسان
181013,خراسان - ۱۴۰۲ پنج شنبه ۱۹ مرداد,,,روزنامه خراسان
181014,کیهان - پنجشنبه ۱۹ مرداد ۱۴۰۲,,,روزنامه کیهان
181015,آرمان - روزنامه آرمان ملی - پنجشنبه ۱۹ مرداد - شماره ۱۶۱۸,,,روزنامه آرمان ملی
181016,ابتکار -  ۱۹ مرداد ۱۴۰۲,,,روزنامه ابتکار
181017,وطن امروز - ۱۴۰۲ پنج شنبه ۱۹ مرداد,,,روزنامه وطن امروز
181018,ایران -  شماره هشت هزار و دویست و پنجاه و دو - ۱۹ مرداد ۱۴۰۲ ,,,روزنامه ایران
181019,ایران ورزشی - شماره هفت هزار و سیصد و هفتاد و یک - ۱۹ مرداد ۱۴۰۲,,,روزنامه ایران ورزشی
18102,روزنامه صبح نو ـ شماره ۲۰۱ـ چهارشنبه ، ۱۸ اسفند ۱۳۹۵,,,روزنامه صبح نو
181022,هنر تدریس,مهدی جعفری سولا $ محمد شیخوندی $ الناز بیگی ورزنه $ امیرحسین ترابی فرد,,انتشارات کنکاش
181023,یک مرگ در خانواده,کارل اوه کناوسگر,مهدی گازر,انتشارات مهراندیش
181024,در جست و جوی قصری که جوانی من بنایش کرد,پر لاگرکویست $ ادیت سودرگران $ اریک بلومبری $ المر دیکتونیوس $ نیلس فرلین $ گونار اکه لوف $ بو سترلیند $ لارش فورشل $ کلاس آندرشون $ اوربان آندرشون $ یوران سونه وی,اسد رخساریان,انتشارات مهراندیش
181025,مش‌ مش قلی‌ خان,گیتا داودی,,نوین کتاب گویا
181026,گردنبند الماس,گی  دو موپاسان,سپیده جعفرزاده,نوین کتاب گویا
181027,اثر مرکب,دارن هاردی,بهاره رزاقی,رمانو
181028,درک یک پایان,جولین بارنز,زهره قلی پور,رمانو
181029,گامبی وزیر,والتر تویس,نیلوفر شایانی,رمانو
18103,قانون - ۱۳۹۵/۱۲/۱۸,,,روزنامه قانون
181030,نگرش همه چیز است,جف کلر,سیمین عظیمی,رمانو
181032,مجله علمی حقوق و مطالعات نوین ـ دوره ۴ ـ شماره ۱ ـ پیاپی ۱۰ ـ بهار ۱۴۰۲,,,فصلنامه علمی حقوق و مطالعات نوین
181033,Khoromitren,سیدسعید ابوذریان,,بوستان مهر
181034,شهروند - ۱۴۰۲ پنج شنبه ۱۹ مرداد,,,روزنامه شهروند
181035,ابتکار -  ۲۰ مرداد ۱۴۰۲,,,روزنامه ابتکار
181036,مسیریاب تجربی,سیدمحمد تحویلداری,,انتشارات نواندیشان دنیای کتاب
181037,مسیریاب انسانی,سیدمحمد تحویلداری,,انتشارات نواندیشان دنیای کتاب
181038,مسیریاب ریاضی,سیدمحمد تحویلداری,,انتشارات نواندیشان دنیای کتاب
181039,ساعت بغداد,شهد الراوی,حورا نباتی,نشر ایشتار
18104,شرق - ۱۳۹۵ چهارشنبه ۱۸ اسفند,,,روزنامه شرق
181040,خاطرات یک زن کارمند عربستانی,فاطمه فقیه $ آمنه جاودان,,نشر ایشتار
181041,عروس های آمنه,ابراهیم نصرالله,فاطمه شاکر اردکانی,نشر ایشتار
181042,راهنمای فرهنگی زبان عربی ویژه گویشوران غیر عرب زبان,محمود اسماعیل عمار,حسن اعظمی خویرد,نشر ایشتار
181043,نردبان جامع المپیاد علوم زمین,رضا ملکان پور,,انتشارات گچ
181044,جوان - شنبه ۲۱ مرداد ۱۴۰۲,,,روزنامه جوان
181045,مردم‌سالاری - شنبه ۲۱ مرداد ۱۴۰۲,,,روزنامه مردم سالاری
181046,روزنامه خراسان ـ شماره ۲۱۲۸۱ ـ شنبه ۲۱ مردادماه ۱۴۰۲,,,موسسه فرهنگی هنری خراسان
181047,آرمان - روزنامه آرمان ملی - شنبه ۲۱ مرداد - شماره ۱۶۱۹,,,روزنامه آرمان ملی
181048,ایران -  شماره هشت هزار و دویست و پنجاه و سه - ۲۱ مرداد ۱۴۰۲ ,,,روزنامه ایران
181049,خراسان - ۱۴۰۲ شنبه ۲۱ مرداد,,,روزنامه خراسان
