name,author,translator,publisher
جلوگیری از فساد اقتصادی در قراردادهای دولتی,مسعود وطن ملک $ مجید وطنی مسلک,,انتشارات قانون یار
هفت صبح - شماره ۱۲۲۳ - ۱۲ مرداد ۱۳۹۴,,,روزنامه هفت صبح
سرقت تجهیزات برقی و روش‌های پیشگیری از آن,اسلام نیکنام,,انتشارات قانون یار
خرید دین در فقه و حقوق ایران,مهدی خان بیکی $ دکتر داود داداش‌نژاد,,انتشارات قانون یار
سیاست جنایی اسلام و ایران در قبال جرایم زیست محیطی,کورش نوروزی $ دکتر محمد سهراب‌بیگ,,انتشارات قانون یار
علم اجمالی و علم تفصیلی در عین مورد معامله,مسعود وطن ملک $ مجید وطنی مسلک,,انتشارات قانون یار
مولویت و ارشادیت در اوامر  قانونی,علی اکبر توکلی,,انتشارات قانون یار
نظام نیمه آزادی حقوق کیفری ایران,اردوان بایبوردی,,انتشارات قانون یار
نقش تلویزیون بر رفتار کودکان,سعید خوش کناری,,انتشارات قانون یار
نقش سیستم‌های تولید به هنگام در بهره‌وری تولید,کیانا صالحی,,انتشارات قانون یار
پیمان، اشعار ترکی و فارسی محمود قبه زرین,محمود قبه‌زرین,,انتشارات موغام
صبح نو ـ شماره ۴۹۰ ـ یکشنبه، ۲۷ خرداد ۹۷,,,روزنامه صبح نو
ایران - ۲۷ خرداد ۱۳۹۷,,,روزنامه ایران
راه مردم - یک شنبه ۲۷ خرداد ۱۳۹۷,,,روزنامه راه مردم
جهان صنعت -  ۲۷ خرداد ۱۳۹۷,,,روزنامه جهان صنعت
اعتماد - ۱۳۹۷ يکشنبه ۲۷ خرداد,,,روزنامه اعتماد
خراسان - ۱۳۹۷ يکشنبه ۲۷ خرداد,,,روزنامه خراسان
کیهان - يکشنبه ۲۷ خرداد ۱۳۹۷,,,روزنامه کیهان
ابتکار - ۲۷ خرداد ۱۳۹۷,,,روزنامه ابتکار
بهار - ۱۳۹۷ يکشنبه ۲۷ خرداد,,,روزنامه بهار
وطن امروز - ۱۳۹۷ يکشنبه ۲۷ خرداد,,,روزنامه وطن امروز
"Tehran Times - Sun June ۱۷, ۲۰۱۸",,,Tehran Times
ماهنامه سپیده دانایی ـ شماره ۸۹ ـ مرداد ۱۳۹۴,,,سپیده دانایی
ایران ورزشی - ۱۳۹۷ يکشنبه ۲۷ خرداد,,,روزنامه ایران ورزشی
قانون - ۱۳۹۷/۰۳/۲۷,,,روزنامه قانون
شرق - ۱۳۹۷ يکشنبه ۲۷ خرداد,,,روزنامه شرق
شجاع؛ افسانه اسب خاکستری,والت دیزنی,سحر رمضانی,آوا رسا
سه چهارم گمشده (ماجراهای شرلوک هلمز: قسمت چهارم),آرتورکانن دویل,جمشید اسکندانی,انتشارات ماه آوا
قصه‌هایی برای دخترهای مهربان,,مهدی رمضانی,آوا رسا
دومین لکه (ماجراهای شرلوک هلمز: قسمت پنجم),آرتورکانن دویل,جمشید اسکندانی,انتشارات ماه آوا
ابعاد کیفری جرایم مالی و مفاسد اقتصادی در ایران,امین توکلی هرسینی $ مجید مرادی ده مجنونی,,انتشارات قانون یار
قصه‌هایی برای شاهزاده خانم‌ها,,مهدی رمضانی,آوا رسا
مرغ تخم طلا,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
اثر فساد و بطلان عقد در حقوق کنونی,میلاد میوه یان,,انتشارات قانون یار
دختر شیرفروش,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
ماجرای چارلز آگستوس میلوتون (ماجراهای شرلوک هلمز قسمت ششم),آرتورکانن دویل,جمشید اسکندانی,انتشارات ماه آوا
اجرای مجازات در ملاء عام,الهام بیگلری فرد,,انتشارات قانون یار
بررسی تطبیقی جرم پول‌شویی در نظام کنونی,دکترعلی رزمان,,انتشارات قانون یار
بررسی حقوقی جرایم محیط زیست و مرتبط با منابع طبیعی,امین شفیعی $ فضل الله رنجبر,,انتشارات قانون یار
بررسی حقوقی و جزایی بیع اعضای بدن,میلاد میوه‌یان,,انتشارات قانون یار
بررسی ریشه‌های فقهی و حقوقی محاربین و بغاة و تطبیق آن با حقوق بشر,آرش نافیان دهکردی,,انتشارات قانون یار
بررسی عملکرد سازمان تعزیرات حکومتی در برخورد با جرایم گران‌فروشی، کم‌فروشی و احتکار,فرهاد فیض الهی $ دکتر توران توسلی زاده,,انتشارات قانون یار
بررسی قراردادهای ساخت و ساز در نظام دولتی,وحید خسروی,,انتشارات قانون یار
حکایت‌های علمی,ایدرین بری,محمدتقی فرامرزی $ محمد شعبانی,انتشارات مازیار
بررسی ماهیت اجاره اشخاص و اجیر در قانون مدنی,محمد امین توکلی هرسینی $ حمزه ملکی,,انتشارات قانون یار
بررسی یک  نانوکاتالیست مغناطیسی در سنتزهانش,راضیه فارسی,,انتشارات قانون یار
تأثیر الگوپذیری رفتار کودکان از رسانه,زهرا اسدی,,انتشارات قانون یار
زندگی ایده‌آل ـ شماره ۲۴۵ ـ خرداد ۹۷,,,مجله زندگی ایده‌آل
فروزن به افتخار مادر,والت دیزنی,سحر رمضانی,آوا رسا
پیتر سیاه (ماجراهای شرلوک هلمز: قسمت هفتم),آرتورکانن دویل,جمشید اسکندانی,انتشارات ماه آوا
فروزن جشن تولد,والت دیزنی,سحر رمضانی,آوا رسا
جایگاه اسناد الکترونیک در تقابل با شهادت به عنوان یکی از ادله اثبات,مسعود اقدسی قلعه حسن $ دکتر احمد عسکری,,انتشارات قانون یار
فروزن روی دریا,والت دیزنی,سحر رمضانی,آوا رسا
جرائم کامپیوتری و سایبر,بیژن کاظمی سنجانی,,انتشارات قانون یار
فروزن یک دوست جدید,والت دیزنی,فرشاد علم‌باز,آوا رسا
شهروند - ۱۳۹۷ يکشنبه ۲۷ خرداد,,,روزنامه شهروند
هوش تجاری (خلاصه کتاب),دیو مارکوم $ استو اسمیت $ ماهان خالسا,,سبکتو
فروزن پرستار بچه غول‌ها,والت دیزنی,سحر رمضانی,آوا رسا
جهانی شدن و تحول گفتمان روشنفکری دینی ایران ۱۳۴۲-۱۳۹۶,دکتر حمید رضا سعیدی نژاد $ زینب ویسی,,انتشارات قانون یار
حقوق زوجه در طلاق و نکاح,شاه‌مراد مرادی,,انتشارات قانون یار
به سوی کامیابی (جلد اول، نیروی بیکران),آنتونی رابینز,هدی ممدوح,انتشارات شبگون
حقوق زوجه غایب مفقودالاثر,هدا زارعی,,انتشارات قانون یار
به سوی کامیابی (جلد چهارم؛ قدم‌های بزرگ),آنتونی رابینز,هدی ممدوح,انتشارات شبگون
سیاست کیفری ایران در پیشگیری از جرایم مالی و اقتصادی,امین شفیعی $ فضل الله رنجبر,,انتشارات قانون یار
فصل های تاریکی,محمد طاهری خسروشاهی,,انتشارات موسسه مطالعات ملی، تمدن ایرانی
خرمگس و زن‌ستیز : داستان‌های طنز از نویسندگان جهان,,,انتشارات مروارید
قراردادهای بالادستی نفتی از منظر حقوق بین‌الملل,کریم دعاگوئی هریس,,انتشارات قانون یار
مسئولیت جزایی و حقوقی سازندگان اتومبیل و تأثیر آن در تصادفات جاده‌ای,امین توکلی هرسینی $ مجید مرادی ده مجنونی,,انتشارات قانون یار
بی‌قرار,,,انتشارات شمس الشموس
هفته‌نامه امرداد ـ شماره ۳۸۹ ـ ۲۷ خرداد ۹۷,,,هفته‌نامه امرداد
بازاریابی به زبان آدمیزاد,الکساندر هیام,حامد علی‌آقایی کن,نشر هیرمند
در جستجوی خوشبختی,کریس گاردنر,سارا افراز,کتاب‌های صوتی کتابسرای نیک
سلطه عملیات روانی,بهرام رضایی,,انتشارات پشتیبان
از خودم جامانده‌ام,مهناز معینی,,شعر الف
سنگ‌کوب,مهناز معینی,,مهناز معینی
گذرگاه عشق,سیدمحمدحسین میران,,انتشارات متخصصان
آقای مانک به هاوایی می‌رود,لی گلدبرگ,مرجان توکلی,انتشارات پریان
صبح نو ـ شماره ۴۹۱ ـ دوشنبه، ۲۸ خرداد ۹۷,,,روزنامه صبح نو
اخلاق بازجویی,مایکل اسکرکر,افشین خاکباز,نشر نو
ایران - ۲۸ خرداد ۱۳۹۷,,,روزنامه ایران
راه مردم - دوشنبه ۲۸ خرداد ۱۳۹۷,,,روزنامه راه مردم
جهان صنعت -  ۲۸ خرداد ۱۳۹۷,,,روزنامه جهان صنعت
اعتماد - ۱۳۹۷ دوشنبه ۲۸ خرداد,,,روزنامه اعتماد
خراسان - ۱۳۹۷ دوشنبه ۲۸ خرداد,,,روزنامه خراسان
کیهان - دوشنبه ۲۸ خرداد ۱۳۹۷,,,روزنامه کیهان
آرمان - ۱۳۹۷ دوشنبه ۲۸ خرداد,,,روزنامه آرمان ملی
بهار - ۱۳۹۷ دوشنبه ۲۸ خرداد,,,روزنامه بهار
مرده‌های بی کفن و دفن,ژان پل سارتر,صدیق آذر,انتشارات جامی
وطن امروز - ۱۳۹۷ دوشنبه ۲۸ خرداد,,,روزنامه وطن امروز
"Tehran Times - Mon June ۱۸, ۲۰۱۸",,,Tehran Times
ایران ورزشی - ۱۳۹۷ دوشنبه ۲۸ خرداد,,,روزنامه ایران ورزشی
قانون - ۱۳۹۷/۰۳/۲۸,,,روزنامه قانون
شرق - ۱۳۹۷ دوشنبه ۲۸ خرداد,,,روزنامه شرق
چاقوی شکاری,هاروکی موراکامی,مهدی غبرایی,کتاب‌های صوتی کتابسرای نیک
دختر بخشنده,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
خاکستر و ققنوس,احسان احمدی خاوه,,انتشارات روایت ۲۷ بعثت
پیشی کوچولوی بازیگوش,مهدی رمضانی,,آوا رسا
ملکه خسیس و موش‌ها,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
مکتب‌های اقتصادی (جلد اول),سید‌حسین میرجلیلی,,پژوهشگاه علوم انسانی و مطالعات فرهنگی
گرگ طمع‌کار,مهدی رمضانی,,آوا رسا
ابتکار - ۲۸ خرداد ۱۳۹۷,,,روزنامه ابتکار
کفش چوبی ولف,فرانسیس کوپه,محمد طالشیان,آوا رسا
پس از تو,جوجو مویز,مریم  مفتاحی,آوانامه
شهروند - ۱۳۹۷ دوشنبه ۲۸ خرداد,,,روزنامه شهروند
آثار نماز,ابوالفضل ساجدی,,ستاد اقامه نماز
دنیای پردازش ـ شماره ۲۶ ـ اردیبهشت و خرداد ۹۷,,,دنیای پردازش
به دنبال دزدان دریایی,تیئری آپریل,بیتا شمسینی,آوانامه
بازگشت,هشام  مطر,شبنم  سمیعیان,کتاب کوله پشتی
دوماهنامه نیویورکفا ـ شماره ۳ ـ تیر ۱۳۹۴,,,نشریه نیویورکفا
شمشیر نقره ای,ایان سرالیر,داود شعبانی,نشر پیدایش
نجیب‌زاده‌ای در مسکو,آمور تولز,مصطفی احمدی,کتاب کوله پشتی
خانه‌ای از جنس آب؛ بهترین داستان‌های کوتاه,شیرزاد حسن,رضا کریم‌مجاور,کتاب کوله پشتی
ترور مارگارت تاچر,هیلاری منتل,زهره مهرنیا,کتاب کوله پشتی
یک جاسوس در میان دوستان,بن مک اینتایر,علی هادی,کتاب کوله پشتی
ره آورد هند؛ برگردان هفت متن پهلوی به فارسی,صادق هدایت,,کتاب کوله پشتی
رجعت یا بازگشت به جهان,محمدرضا ضمیری,,انتشارات موعود عصر
آواز قو و چند تک پرده ای دیگر,آنتوان چخوف $ ناهید کاشی‌چی,,نشر جوانه توس
دوهفته‌نامه موفقیت ـ شماره ۳۷۵ ـ نیمه اول تیر ۹۷,,,مجله همه راز موفقیت
دوماهنامه نیویورکفا ـ شماره ۲ ـ اردیبهشت ۱۳۹۴,,,نشریه نیویورکفا
صفات و خصال امام مهدی (عج),احمد سیاح,,انتشارات موعود عصر
ژاپن امروز,دان ناردو,مهدی حقیقت‌خواه,آوانامه
آینده‌پژوهی و تجزیه و تحلیل سناریو,محسن رستمی $ آزاده کتبی $ غلامرضا خجسته,,انتشارات پشتیبان
گردشگری قابل دسترس برای همه,نادر کردی,,انتشارات پشتیبان
معرفی مهارت‌های ضروری زندگی,فوزیه سبزیان,,انتشارات پشتیبان
امنیت سایبری در چین,,محمدحسین اردستانی $ اکبر استرکی,انتشارات پشتیبان
اخلاق در فضای مجازی,حامد موحدنسب,,انتشارات تلاوت آرامش
Idioms & Phrasal Verbs,خسرو اژدری مفرد,,گسترش علوم پایه
ایران ورزشی - ۱۳۹۴ سه شنبه ۱۳ مرداد,,,روزنامه ایران ورزشی
آیا او کارگر بود,,,انتشارات تلاوت آرامش
The Media,خسرو اژدری مفرد,,گسترش علوم پایه
Reading Comprehension,خسرو اژدری مفرد,,گسترش علوم پایه
Nations Cultures,خسرو اژدری مفرد,,گسترش علوم پایه
Tourism in Iran & Travel-Hotel Dialogues,خسرو اژدری مفرد,,گسترش علوم پایه
چرا باید به دیگران کمک کنم؟,کلر لولین,مرجان حاجی‌بابایی,تیمورزاده
Socio-cultural Texts,خسرو اژدری مفرد,,گسترش علوم پایه
Medical Texts,خسرو اژدری مفرد,,گسترش علوم پایه
Sport texts,خسرو اژدری مفرد,,گسترش علوم پایه
جهان اقتصاد - سه شنبه ۱۳ مردادماه ۱۳۹۴,,,روزنامه جهان اقتصاد
چرا باید در مصرف آب صرفه‌جویی کنم؟,جن گرین,سارا آرین‌مهر,تیمورزاده
Letter Writing,خسرو اژدری مفرد,,گسترش علوم پایه
بازگشت غرب به عفاف,,محمد زارعی توپخانه $ عباسعلی هراتیان,انتشارات تلاوت آرامش
بهترین حضور؛ دفتر چهارم,نعیمه اسلاملو (ودیگران),,انتشارات تلاوت آرامش
دست به هر چی می زنی طلا می‌شد,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
آنه شرلی: غافلگیری متیو کاتبرت (قسمت اول),ال.ام مونتگومری,محمد قدم‌پور مقدم,آوا رسا
استادان بسیار، زندگی های بسیار,برایان ال‌. وایس,زهره زاهدی,صبح صادق
گچ پژ,محسن رضوانی,,نشر سماوا
جاناتان مرغ دریایی به انضمام فصل چهار,ریچارد باخ,مرتضی سعیدی‌تبار,انتشارات پر
ایران - ۱۳۹۴ سه شنبه ۱۳ مرداد,,,روزنامه ایران
زبان بدن,آلن پیز $ منیر علیزاده,,انتشارات پر
بازاریابی و برندسازی در صنعت بیمه,سعید صحت $ مژده چرخیان,,نشر کتاب مهربان
آریا و دختر پاریسی,علی بیرانوند,,انتشارات قلم اعظم
صبح نو ـ شماره ۴۹۲ ـ سه شنبه، ۲۹ خرداد ۹۷,,,روزنامه صبح نو
"Tehran Times - Tue June ۱۹, ۲۰۱۸",,,Tehran Times
ایران ورزشی - ۱۳۹۷ سه شنبه ۲۹ خرداد,,,روزنامه ایران ورزشی
راه مردم - ۱۳۹۴ سه شنبه ۱۳ مرداد,,,روزنامه راه مردم
شرق - ۱۳۹۷ سه شنبه ۲۹ خرداد,,,روزنامه شرق
ایران - ۲۹ خرداد ۱۳۹۷,,,روزنامه ایران
راه مردم - سه شنبه ۲۹ خرداد ۱۳۹۷,,,روزنامه راه مردم
جهان صنعت -  ۲۹ خرداد ۱۳۹۷,,,روزنامه جهان صنعت
قانون - ۱۳۹۷/۰۳/۲۹,,,روزنامه قانون
اعتماد - ۱۳۹۷ سه شنبه ۲۹ خرداد,,,روزنامه اعتماد
خراسان - ۱۳۹۷ سه شنبه ۲۹ خرداد,,,روزنامه خراسان
کیهان - سه‌شنبه ۲۹ خرداد ۱۳۹۷,,,روزنامه کیهان
آرمان - ۱۳۹۷ سه شنبه ۲۹ خرداد,,,روزنامه آرمان ملی
ابتکار - ۲۹ خرداد ۱۳۹۷,,,روزنامه ابتکار
یادداشت ‌های معنوی به خودم,هیو پراتر,نفیسه معتکف,انتشارات هو
ابرار ورزشی - ۱۳۹۴/۵/۱۳,,,روزنامه ابرار ورزشی
بهار - ۱۳۹۷ سه شنبه ۲۹ خرداد,,,روزنامه بهار
وطن امروز - ۱۳۹۷ سه شنبه ۲۹ خرداد,,,روزنامه وطن امروز
ماهنامه شبکه ـ شماره ۲۰۵ ـ خرداد ۹۷,,,ماهنامه شبکه
html  به صورت عملی؛ جلد اول,رضا زعفرانیه,,زعفرانیه
Css به صورت عملی؛ جلد دوم,رضا زعفرانیه,,زعفرانیه
javascript به صورت عملی؛ جلد سوم,رضا زعفرانیه,,زعفرانیه
با پیلان الکترونیکی چگونه اپی مانند اسنپ بسازید؟,رضا زعفرانیه,,زعفرانیه
چه کسی فیل مرا کشت؟,رضا زعفرانیه,,زعفرانیه
شهروند - ۱۳۹۴ سه شنبه ۱۳ مرداد,,,روزنامه شهروند
آلکساندر پوشکین: مجموعه داستان‌ها,الکساندر پوشکین,ناهید کاشی‌چی,انتشارات توس
چگونه کسب و کاری مثل دیجی کالا راه‌اندازی کنید؟,رضا زعفرانیه,,زعفرانیه
مجله نقد سینما ـ شماره ۱۱ و ۱۲ ـ اردیبهشت و خرداد ۹۷,,,مجله نقد سینما
شهروند - ۱۳۹۷ سه شنبه ۲۹ خرداد,,,روزنامه شهروند
ده دقیقه، ده ماه، ده سال,سوزی ولش,فرخ بافنده,کتاب‌های صوتی کتابسرای نیک
سه دقیقه اول,استیون وینبرگ,محمدرضا خواجه‌پور,فرهنگ معاصر
گرمایش جهانی,مارک ماسلین,ماندانا فرهادیان,فرهنگ معاصر
فیزیک ذرات,فرنک کلوس,فیروز آرش,فرهنگ معاصر
پیش از تاریخ,گریس گاسدن,جواد دانش‌آرا,فرهنگ معاصر
جهان صنعت -  ۱۳ مرداد ۱۳۹۴,,,روزنامه جهان صنعت
رفتن به ماهیگیری,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
ساخت و کار ذهن,کالین بلیک مور,محمدرضا باطنی,فرهنگ معاصر
پدر و مادر نامرئی,سیمین‌دخت  بهزادپور,,انتشارات تلاوت آرامش
حریم ریحانه ۱,نعیمه اسلاملو (ودیگران),,انتشارات تلاوت آرامش
عناصر: افسانه، تاریخ، علم,فیلیپ بال,ماندانا فرهادیان,فرهنگ معاصر
نسبیت,راسل استنارد,محمدرضا بهاری,فرهنگ معاصر
روباه و کلاغ,مهدی رمضانی,,آوا رسا
الفی کوچولو,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
قانون - ۱۳۹۴ سه شنبه ۱۳ مرداد,,,روزنامه قانون
زیبای خفته,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
اسب پیر و روباه زرنگ,مهدی رمضانی,,آوا رسا
حیات طیبه,سیده‌فاطمه ادیبی,,انتشارات تلاوت آرامش
خانه‌ای پیش خدا,نعیمه اسلاملو $ محمدحسن زمان وزیری,,انتشارات تلاوت آرامش
دو نیمه هم؛ دفتر اول,نعیمه اسلاملو (ودیگران),,انتشارات تلاوت آرامش
زنده باد تساوی,,,انتشارات تلاوت آرامش
ساکنان بهشت,نعیمه اسلاملو (ودیگران),,انتشارات تلاوت آرامش
شعار برابری در تابوت صورتی,نعیمه اسلاملو (ودیگران),,انتشارات تلاوت آرامش
حریم ریحانه ۲,نعیمه اسلاملو (ودیگران),,انتشارات تلاوت آرامش
کلبه مهر؛ دفتر دوم,نعیمه اسلاملو $ محمدحسن زمان وزیری,,انتشارات تلاوت آرامش
مردم‌سالاری - ۱۳۹۴/۰۵/۱۳,,,روزنامه مردم سالاری
مرد بدلی,نعیمه اسلاملو (ودیگران),,انتشارات تلاوت آرامش
مرد نامرئی,سیمین‌دخت  بهزادپور,,انتشارات تلاوت آرامش
مستوره,شبنم نادری,,انتشارات تلاوت آرامش
نازدانه,مسعود معصومی,,انتشارات تلاوت آرامش
نسل نور؛ دفتر سوم,نعیمه اسلاملو $ محمدحسن زمان وزیری,,انتشارات تلاوت آرامش
نقشی بر سنگ (مبانی مفهومی کامپیوتر),دانیل هیلیس,بهروز بیات,فرهنگ معاصر
یخچال انیشتین,جینو سگره,ماندانا فرهادیان,فرهنگ معاصر
مدیریت کارآفرینی و بهبود کسب و کار,عباس علاف‌صالحی $ عادل علاف‌صالحی $ سایه مهری,,نشر عطران
کتاب مقالات ششمین همایش سالانه مدیریت و برندسازی,سایه مهری $ عادل علاف‌صالحی $ عباس علاف‌صالحی,,نشر عطران
رهاتر از فریاد,,,نشر عطران
شرق - ۱۳۹۴ سه شنبه ۱۳ مرداد,,,روزنامه شرق
"Tehran Times - Wed June ۲۰, ۲۰۱۸",,,Tehran Times
ایران ورزشی - ۱۳۹۷ چهارشنبه ۳۰ خرداد,,,روزنامه ایران ورزشی
ایران - ۳۰ خرداد ۱۳۹۷,,,روزنامه ایران
راه مردم - ,,,روزنامه راه مردم
جهان صنعت -  ۳۰ خرداد ۱۳۹۷,,,روزنامه جهان صنعت
قانون - ۱۳۹۷/۰۳/۳۰,,,روزنامه قانون
اعتماد - ۱۳۹۷ چهارشنبه ۳۰ خرداد,,,روزنامه اعتماد
خراسان - ۱۳۹۷ چهارشنبه ۳۰ خرداد,,,روزنامه خراسان
کیهان - چهارشنبه ۳۰ خرداد ۱۳۹۷,,,روزنامه کیهان
آرمان - ۱۳۹۷ چهارشنبه ۳۰ خرداد,,,روزنامه آرمان ملی
اعتماد - ۱۳۹۴ سه شنبه ۱۳ مرداد,,,روزنامه اعتماد
بهار - ۱۳۹۷ چهارشنبه ۳۰ خرداد,,,روزنامه بهار
وطن امروز - ۱۳۹۷ چهارشنبه ۳۰ خرداد,,,روزنامه وطن امروز
ابتکار - ۳۰ خرداد ۱۳۹۷,,,روزنامه ابتکار
شرق - ۱۳۹۷ چهارشنبه ۳۰ خرداد,,,روزنامه شرق
چرا باید در مصرف انرژی صرفه جویی کنم؟,جن گرین,مرجان حاجی‌بابایی,تیمورزاده
اگر گوش‌های شما شبیه گو‌ش‌های حیوانات بود!؟,ساندرا مارکل,ندا رضوان,تیمورزاده
گلستان یازدهم: خاطرات زهرا پناهی‌روا ، همسر سردار شهید علی چیت‌سازیان,بهناز ضرابی‌زاده,,نشر سماوا
چرا باید مواظب طبیعت باشم؟,جن گرین,ملیحه اسماعیلی,تیمورزاده
چرا باید با دوستانم سهیم باشم؟,کلر لولین,مرجان حاجی‌بابایی,تیمورزاده
هفت صبح - شماره ۱۲۲۴ - ۱۳ مرداد ۱۳۹۴,,,روزنامه هفت صبح
مقالات ششمین همایش و جشنواره  HSE و پیشگیری از حوادث,سایه مهری $ عادل علاف‌صالحی,,نشر عطران
Expand your vocabulary via derivationsin kernel sentences,کاظم برزگر,,نشر عطران
سه تفنگدار,الکساندر دوما $ الیور  هو,پرستو عوض‌زاده,انتشارات قدیانی
چرا باید زباله را بازیافت کنم؟,جن گرین,مرجان حاجی‌بابایی,تیمورزاده
چرا باید خوب گوش کنم؟,کلر لولین,مرجان حاجی‌بابایی,تیمورزاده
چرا باید خوب غذا بخورم؟,کلر لولین,مرجان حاجی‌بابایی,تیمورزاده
شهروند - ۱۳۹۷ چهارشنبه ۳۰ خرداد,,,روزنامه شهروند
شب بخیر کوچولو,,مهدی رمضانی,آوا رسا
علی بابا و چهل دزد,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
جامع التواریخ: تاریخ ایران و اسلام (جلد۱),رشیدالدین فضل‌الله‌همدانی,,مرکز نشر میراث مکتوب
کافه خنده,علیرضا لبش,,نشر سماوا
لباس جدید پادشاه,,سهیلا رمضانی,آوا رسا
جادوگر شهر از,ود پراکاش چاولا,آرزو رمضانی,آوا رسا
