name,author,translator,publisher
اهمیت مانیفست کمونیست,اسلاووی ژیژک $ سینا خامی,,انتشارات سیب سرخ
فوبیا,ایوان وارد,مرتضی منصف,انتشارات سیب سرخ
گیسو کمند,امیر محبوب,,انتشارات سیب سرخ
خانه عرق می‌ریخت,حامد عرب‌زاده,,انتشارات سیب سرخ
افزایش سئو و سرعت سایت مثل موشک,مهرداد شه‌شناس $ روزیتا شه‌شناس,,ناشر مؤلف
دوهفته نامه روشن ـ شماره ۲۹ ـ نیمه دوم بهمن ۹۴,,,مجله روشن
چک لیست سئو و بهینه‌سازی سایت,روزیتا شه‌شناس $ مهرداد شه‌شناس,,ناشر مؤلف
روزنامه سازندگی ـ شماره ۶۹۶ ـ ۱۷ تیر ۹۹,,,روزنامه سازندگی
مبانی علم سنجی,محمد توکلی‌زاده راوری $ فرامرز سهیلی $ علی اکبر خاصه,,انتشارات دانشگاه پیام نور
آنجا خانه‌ی من نبود,بابک بوداغی,,انتشارات طلایه
مادر و دختر,زهرا موسوی,,انتشارات آثار سبز
جنگ الکترونیک,یدالله ایزدی,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
پیرمرد دریا,سیدمحمدصادق محدث,,انتشارات آثار سبز
بازاریابی دیجیتال,بهزاد سلمانی,,انتشارات نور علم
مجموعه قصه‌های عروس دریا؛ جلد ۱,گروه نویسندگان,,کانون پرورش فکری کودکان و نوجوانان
پنج داستان,الکساندر دوما,,انتشارات جامی
دوهفته‌نامه روشن ـ  شماره ۲۹ ـ نیمه دوم بهمن  ۹۴,,,مجله روشن
مجموعه قصه‌های عروس دریا؛ جلد ۲,گروه نویسندگان,,کانون پرورش فکری کودکان و نوجوانان
ابر قلقلکی,شاهده شفیعی,,کانون پرورش فکری کودکان و نوجوانان
افسانه کچل کفترباز,لیسا جمیله برجسته,,کانون پرورش فکری کودکان و نوجوانان
هنر شفاف اندیشیدن (خلاصه کتاب),رولف دوبلی,فاطمه فراهانی,سبکتو
ماهتاب,غزل سلیمانی,,انتشارات طلایه
اقلیم هشتم,محسن هجری,,کانون پرورش فکری کودکان و نوجوانان
اون چیه که، اون کیه که؟,مصطفی رحماندوست,,کانون پرورش فکری کودکان و نوجوانان
سارق دلم,نیلوفر نطاق,,انتشارات طلایه
سایه‌ی عشق,فاطمه سلمانی,,انتشارات طلایه
غرب میانه؛ قسمت پانزدهم,اسکوتی یانگ,محسن شکاری,کمیک سیتی
ماهنامه جامعه پویا ـ شماره ۵ ـ دی ماه ۱۳۹۴,,,جامعه پویا
مراقبت از کودک,آن دگلاس,زینب صفوی,انتشارات طلایه
آخرین زاغ بور دشت بزرگ,محمدرضا شمس,,کانون پرورش فکری کودکان و نوجوانان
ماساژ کودکان با روغن‌های گیاهی,دنیل فستی,الهام قدس,انتشارات طلایه
آقا ‌رنگی و گربه‌ی ناقلا,فرهاد حسن‌زاده,,کانون پرورش فکری کودکان و نوجوانان
۱۰۱ راه نظم‌بخشی به امور خود,دایانا دانیلز بوهر,ق‍دی‍ر  گ‍ل‍ک‍اری‍ان‌,انتشارات طلایه
باخانمان,هکتور مالو,محمد قاضی,کانون پرورش فکری کودکان و نوجوانان
۱۰۱ راه برای کسب موفقیت,دیوید اولیور,ن‍غ‍م‍ه‌ ع‍ل‍ی‌ق‍ل‍ی‌,انتشارات طلایه
بادبادکم به ابرها تکیه داده,مریم هاشم‌پور,,کانون پرورش فکری کودکان و نوجوانان
۱۲۸ بازی و سرگرمی جهت ارتقاء هوش فرزندانتان,,الهام قدس,انتشارات طلایه
ماهنامه جامعه پویا ـ شماره ۴ ـ  آذرماه ۱۳۹۴,,,جامعه پویا
بازگشت پروفسور زالزالک,جمال الدین اکرمی,,کانون پرورش فکری کودکان و نوجوانان
بازگشت زامس در روز شنبه,پاول مآر,مهدی شهشهانی,کانون پرورش فکری کودکان و نوجوانان
باورکن من لاکپشتم,مصطفی رحماندوست,,کانون پرورش فکری کودکان و نوجوانان
بچه‌ی همه,آناهیتا تیموریان,,کانون پرورش فکری کودکان و نوجوانان
طلوع زمینی نو,اکهارت تول,مریم تقدیسی,پندار تابان
غرق در نور,بتی جی. ایدی,زهره زاهدی,انتشارات جیحون
بدو، بدو، بدو!,زهره پریرخ,,کانون پرورش فکری کودکان و نوجوانان
برادر بزرگ‌تر,هانس پترسون,,کانون پرورش فکری کودکان و نوجوانان
بزرگ گوش کوچک,محمدرضا مرزوقی,,کانون پرورش فکری کودکان و نوجوانان
قدرت هوش خلاق,تونی بوزان,پروانه قدس,نشر بخشایش
ماهنامه جامعه پویا ـ شماره ۳ ـ آبان‌ماه ۱۳۹۴,,,جامعه پویا
قلعه حیوانات,جورج اورول,وحید کیان,كارگاه فيلم و گرافيگ سپاس
کمدی الهی (برزخ),دانته آلیگیری,کاوه میرعباسی,كارگاه فيلم و گرافيگ سپاس
کمدی الهی (بهشت),دانته آلیگیری,کاوه میرعباسی,كارگاه فيلم و گرافيگ سپاس
کمدی الهی (دوزخ),دانته آلیگیری,کاوه میرعباسی,كارگاه فيلم و گرافيگ سپاس
کرونا در آیینه‌ی سواد رسانه‌ای و علوم شناختی,معصومه نصیری,,انتشارات پشتیبان
کیمیاگری عشق,الیزابت کلر پرافیت اسپادارو $ پاتریشیا آر اسپادارو,شباهنگ دلشاد,انتشارات اژدهای طلایی
گفتار حضرت علی (ع),محمدحسین شریف موسوی,,پندار تابان
فصلنامه خاطرات سیاسی ـ شماره ۵ - تابستان ۱۳۹۸,,,فصلنامه خاطرات سیاسی
لبخند خدا,زهره زاهدی,,انتشارات آینده درخشان
ماهنامه جامعه پویا ـ شماره ۲ ـ مهرماه ۱۳۹۴,,,جامعه پویا
فصلنامه خاطرات سیاسی ـ شماره ۶ - پاییز ۱۳۹۸,,,فصلنامه خاطرات سیاسی
فصلنامه خاطرات سیاسی ـ شماره ۷ - زمستان ۱۳۹۹,,,فصلنامه خاطرات سیاسی
مرز بین دو جهان (جلد دوم),معصومه حبیبی,,ناشر مؤلف
روزنامه اقتصاد برتر ـ شماره ٧۴۴ ـ ١٨ تیر ٩٩,,,روزنامه اقتصاد برتر
جهان بدنی و آخرالزمان کرونایی,عبدالرضا ناصرمقدسی,,انتشارات لوگوس
بیراهه‌های زندگی,معصومه حبیبی,,ناشر مؤلف
زنان کوچک,لوییزا می الکات,محمد میرلو,نوین کتاب گویا
برنامه‌ریزی عصبی ـ‌ کلامی NLP,کیت برتون $ رومیلا ردی,فرشید قهرمانی,نوین کتاب گویا
فصلنامه نمای نزدیک,,,فصلنامه نمای نزدیک
سفیران ساحل امید,هانیه عرب,,انتشارات نظری
شهامت ابراز وجود,پیمان صحرائی,,انتشارات فناوری نوین
نفس,مجید اسفندیاری,,انتشارات نظری
هنر رهایی از چالش‌ها,پیمان صحرایی بابایی,,انتشارات فناوری نوین
روزنامه سازندگی ـ شماره ۶۹۷ ـ ۱۸ تیر ۹۹,,,روزنامه سازندگی
رژیم پاک‌سازی آنتونی رابینز (خلاصه کتاب),آنتونی رابینز,,سبکتو
قار,اکبر قنبرزاده,,نشر ایهام
راستی راستی بخورمت؟!,سوسن طاقدیس,,انتشارات سروش
ماهنامه جامعه پویا ـ شماره ۱ ـ شهریورماه ۱۳۹۴,,,جامعه پویا
هنوز عشق,,نیما درویش,نشر ایهام
زاستر,هادی نورمحمدی,,نشر ایهام
مغز خود را دوباره برنامه‌ریزی کن,باریش موسلو,نسرین سیدزوار,نشر ایهام
مردی که منم,مهران رحمانی,,نشر ایهام
کراس ترینینگ با وزن بدن,میکائیل بروئر,آیدا سلیمانی‌پور $ کیارش ملکی‌قرابقلو,انتشارات مبانی
جاشوی فانوس‌دار,کوروش کشمیری,,نشر ایهام
کردستان در بحران امنیت و محرومیت,رضا صادقی,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
جوانان اهواز زنده‌اند؛ جلد اول,مجید مختاری,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
کبوترباز,ابوالفضل یوسف‌آبادی,,نشر ایهام
ایران ورزشی - ۱۳۹۴ يکشنبه ۲۵ بهمن,,,روزنامه ایران ورزشی
بدبینی خوش‌بینانه,چارلز بوکوفسکی,ثنا  ولدخانی,نشر ایهام
مخابرات,یحیی نیازی,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
تاریک‌تر از سیاه,نیلوفر فرشچی,,نشر ایهام
ماهنامه همشهری ۲۴ ـ شماره ۱۲۰ ـ‌ تیر ۹۹,,,ماهنامه همشهری ۲۴
من بیمار توام,فاطمه پریدار,,نشر ایهام
تو مخاطب همه‌ی انگشتان اشاره‌ای,سعید مهدی‌زاده,,نشر ایهام
کنج فیروزه‌ای,الهام پوریونس,,نشر ایهام
معشوقه‌ی فرانسوی,رویا حبیبی,,نشر ایهام
شروع قصه‌مون کی بود؟,نیلوفر رضایی,,نشر ایهام
ایران - ۱۳۹۴ يکشنبه ۲۵ بهمن,,,روزنامه ایران
نظاره‌گر باران,تاتیانادو روسنی,بهرام منصوری,نشر ایهام
از سنندج تا خرمشهر,حسین اردستانی,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
عملیات رمضان,,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
عملیات کربلای ۱,مرکز اسناد و تحقیقات دفاع مقدس,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
عبور از مرز,علی‌رضا لطف‌الله زادگان,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
شماره‌ی پنج,مرتضی قاضی,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
۱۱ باور شگفت انگیز,پری عبادی,,انتشارات اندیشه طلایی
ابرار ورزشی - ۱۳۹۴/۱۱/۲۵,,,روزنامه ابرار ورزشی
ذهن آبی در جستجوی هدف,فرزاد میراحمدی,,انتشارات ذهن موفق
تندخوانی با ذهن ناخودآگاه,فرزاد میراحمدی,,انتشارات ذهن موفق
سیاست‌های زنانه به سبک هرا,فرزاد میراحمدی,,انتشارات ذهن موفق
طرحواره‌های شخصیتی,فرزاد میراحمدی,,انتشارات ذهن موفق
برنامه‌ریزی به سبک آپولوها,فرزاد میراحمدی,,انتشارات ذهن موفق
ابزارها و روش‌های برنامه‌ریزی علم و فناوری,مازیار کرمعلی $ بهرام اکبری,,دانشگاه و پژوهشگاه عالی دفاع ملی
اعزام انسان به فضا و اکتشافات فضایی,حنیف کازرونی $ حامد حامدیان,,دانشگاه و پژوهشگاه عالی دفاع ملی
الزامات امنیتی نرم‌افزار، پایگاه داده و زیرساخت هوشمندی علم و فناوری,یاسر حسن‌پور,,دانشگاه و پژوهشگاه عالی دفاع ملی
الگوی بومی مدیریت راهبردی دانش,عباس چهاردولی $ روح‌الله نیکخواه کیارمش,,دانشگاه و پژوهشگاه عالی دفاع ملی
چگونه ارزش‌ها را به فرزندم آموزش دهم,چری فولر,شمس‌الدین  حسینی $ الهام آرام‌نیا,نشر هیرمند
شهروند - ۱۳۹۴ يکشنبه ۲۵ بهمن,,,روزنامه شهروند
الگوی تربیت و آموزش مدیران,ناصر پورصادق $ یحیی نقی‌زاده,,دانشگاه و پژوهشگاه عالی دفاع ملی
الگوی راهبردی اداره‌ی امور هلال احمر جمهوری اسلامی ایران,جواد شجاع‎فرد,,دانشگاه و پژوهشگاه عالی دفاع ملی
الگوی راهبردی سنجش قدرت هوایی جمهوری اسلامی ایران بر مبنای موازنه‌ی تأثیر بر دشمنان,کامیار حسینی,,دانشگاه و پژوهشگاه عالی دفاع ملی
ایده‌ها، ایده‌پردازان و رهبران سیاسی,آنه پرکینز,محمد احدی,دانشگاه و پژوهشگاه عالی دفاع ملی
گایدلاین عفونی,,,کامران احمدی
گایدلاین روانپزشکی,,,کامران احمدی
گایدلاین اپیدمیولوژی و آمار حیاتی,,,کامران احمدی
گایدلاین جراحی ۱,,,کامران احمدی
شکوه مهتاب,گلنار کامیار,,انتشارات مولفین طلایی
گایدلاین جراحی ۲,,,کامران احمدی
جهان صنعت -  ۲۵ بهمن ۱۳۹۴,,,روزنامه جهان صنعت
سفیر عشق,سحر شیرازی $ فرناز توان $ افسانه دادخواه $ شکوفه رنجبر,,انتشارات مولفین طلایی
گایدلاین جراحی ۳,,,کامران احمدی
الهه‌ی زمان,زهرا ناظمی $ حسین امانی $ نگار توان $ فاطمه بستان,,انتشارات مولفین طلایی
گایدلاین جراحی ۴,,,کامران احمدی
گایدلاین اطفال ۱,,,کامران احمدی
گایدلاین اطفال ۲,,,کامران احمدی
گایدلاین اطفال ۳,,,کامران احمدی
آزمون‌های قطب‌های کشوری اسفند و شهریور ۹۶ (ماژور),,,کامران احمدی
آزمون‌های قطب‌های کشوری اسفند و شهریور ۹۶ (مینور),,,کامران احمدی
قانون - ۱۳۹۴ يکشنبه ۲۵ بهمن,,,روزنامه قانون
روزنامه سازندگی ـ شماره ۶۹۸ ـ ۱۹ تیر ۹۹,,,روزنامه سازندگی
فرزندم، امروز، خلاق فردا، ثروتمند,حمیدرضا خزاعی اصل,,نشر فرهوش
سین هشتم هفت سین,هدی قاسمی,,انتشارات متخصصان
طبقه‌ی ششم,سحر خوش‌اخلاق,,انتشارات متخصصان
گوزن‌های ناتمام,ناهید سدیدی,,انتشارات متخصصان
سیاه و سفید,هستی شکری,,انتشارات متخصصان
تابستان و غم,احمدرضا احمدی,,نشر چشمه
تخت بخواب,حسین یعقوبی,,نشر چشمه
ترانه‌های اورشلیم,ادریس بختیاری,,نشر چشمه
ترور و تفکر,تری ایگلتون $ یورگن هابرماس $ ژاک دریدا $ نوآم چامسکی $ هانا آرنت,امیرهوشنگ افتخاری‎‌راد $ نادر فتوره‌چی,نشر چشمه
اعتماد - ۱۳۹۴ يکشنبه ۲۵ بهمن,,,روزنامه اعتماد
اقتصادسنجی نظریه و کاربرد آن باEVIEWS,بن وگل ونگ,زهرا شیدائی $ محمدنبی شهیکی تاش,انتشارات نور علم
به سوی آسمان؛ قسمت پانزدهم (پایانی),جو هندرسون,محسن شکاری,کمیک سیتی
آرزوهای بزرگ,چارلز دیکنز,گروه مترجمان,شنیدار نگار نوین
ارتباط موثر,ایرج هاشمی,,شنیدار نگار نوین
افکار مزاحم,فاطمه شعیبی,,شنیدار نگار نوین
پرنسس دایانا,چری گیل کریست,گروه مترجمان,شنیدار نگار نوین
پولی برای سوزاندن,جان اس‌کوت,گروه مترجمان,شنیدار نگار نوین
تکنیک‌های متقاعدسازی,کوین هوگان,علی رضا توسلی,شنیدار نگار نوین
توی بدون ترس,اکبر بنائیان,,شنیدار نگار نوین
جنایت و مکافات,فئودور داستایفسکی,گروه مترجمان,شنیدار نگار نوین
خراسان - ۱۳۹۴ يکشنبه ۲۵ بهمن,,,روزنامه خراسان
دراکولا,برم استوکر,گروه مترجمان,شنیدار نگار نوین
سفرهای گالیور,جاناتان سوئیفت,گروه مترجمان,شنیدار نگار نوین
شاهزاده و گدا,مارک توان,گروه مترجمان,شنیدار نگار نوین
فرانکنشتاین,مری شلی,گروه مترجمان,شنیدار نگار نوین
لنز آبی (خلاصه کتاب),دافنه دوموریه,گروه مترجمان,شنیدار نگار نوین
میلاروپا,اریک ایمانوئل اشمیت,گروه مترجمان,شنیدار نگار نوین
وضعیت موقت,جومپا لاهیری,گروه مترجمان,شنیدار نگار نوین
سنگفرش هر خیابان از طلاست,کیم وو چونگ,علی‌اکبر ایزدی‌ توسنلو,انتشارات رادمهر
تسکین,سیدرسول پیره,,نشر چشمه
تصویری دختری در آخرین لحظه,سیامک گلشیری,,نشر چشمه
کیهان - يکشنبه ۲۵ بهمن ۱۳۹۴,,,روزنامه کیهان
تن تنهایی,سحر سخایی,,نشر چرخ
تو به اصفهان بازخواهی گشت,مصطفی انصافی,,نشر چرخ
روزنامه اقتصاد برتر ـ شماره ٧۴۵ ـ ٢١ تیر ٩٩,,,روزنامه اقتصاد برتر
خر پژوهی,ابوالفضل زرویی نصرآباد,,انتشارات نیستان هنر
برنامه‌ریزی برای نظام آموزشی و منطبق با نیازهای زیست محیطی,سید محمد بشیری $ فهیمه السادات حقیقی,,انتشارات دانشگاه پیام نور
امدادگر ورزشی پیشرفته,آذر آقایاری $ ابوالفضل فراهانی $ حمیدرضا امینی,,انتشارات دانشگاه پیام نور
نامه‌های عمو ابراهیم,حمیرا خدابنده,,انتشارات صریر
برنامه‌نویسی پایتون برای کودکان و نوجوانان به زبان ساده,علی‌رضا اسمعیلی $ یوسف عباس نژادورزی,,انتشارات فناوری نوین
سرباز خوب,فورد مادوکس فورد,زهرا نصراللهی,آوانامه
جوان - يکشنبه ۲۵ بهمن ۱۳۹۴,,,روزنامه جوان
ثریا,الکساندر شولر,امیرحسین اکبری شالچی,آوانامه
عکاسی ۱ (تکنیک و مفهوم),امین علی کردی,,انتشارات دانشگاه پیام نور
جیکجک علیشاه,ایرج افشاری اصل,,انتشارات نظری
روزنامه سازندگی ـ شماره ۶۹۹ ـ ۲۱ تیر ۹۹,,,روزنامه سازندگی
خاکستر و خاک,عتیق رحیمی,,رادیو گوشه
یوزپلنگ,ایرج افشاری اصل,,انتشارات نظری
فنگ‌شویی برای سلامتی و ثروت,جیمز آدلر,یاسین قاسمی‌بجد,انتشارات راز نهان
آفتاب یزد - ۲۵ بهمن ۱۳۹۴,,,روزنامه آفتاب یزد
تهرن و خونیان و خوزیان,محمود استاد محمد,,نشر چشمه
مثل باران,حمیرا خدابنده,,انتشارات صریر
جهان را به شاعران بسپارید,محمدرضا عبدالملکیان,,نشر چشمه
تاریخ و زیبایی شناسی نقاشی غرب ۱,خاطره کامیار,,انتشارات دانشگاه پیام نور
جیب‌های بارانی‌ات را بگرد,پیمان اسماعیلی,,نشر چشمه
بزن قدش!,کن بلانچارد $ شلدون بالز,هنگامه  خدابنده,شادن پژواک
حلبی‌آباد,سزار آیرا,ونداد جلیلی,نشر چشمه
تجاری‌سازی گرافیک,سمیه خدابخشی,,شادن پژواک
حمایت از هیچ,هارتموت لانگه $ محمود حسینی‌زاد,,نشر چشمه
آشنایی مدیر یک دقیقه‌ای با میمون,کن بلانچارد $ ویلیام اونکن جونیور $ هال باروز,هنگامه  خدابنده,شادن پژواک
ابتکار - ۲۵ بهمن ۱۳۹۴,,,روزنامه ابتکار
سیتوژنتیک,محسن فرشادفر $ غلامرضا بخشی خانیکی,,انتشارات دانشگاه پیام نور
کاربرد برنامه‌ریزی ریاضی در کشاورزی و منابع طبیعی,فاطمه علیجانی,,انتشارات دانشگاه پیام نور
به سوی فانوس دریایی,ویرجینیا وولف,خجسته کیهان,آوانامه
خدمات درمانی در تسخیر ارواح,ریچارد استپ,یاسین قاسمی‌بجد $ مریم اصغری,انتشارات پل
در جستجوی خوشبختی (خلاصه کتاب),کریس گاردنر,فاطمه فراهانی,سبکتو
روزی که رهایم کردی,النا فرانته,شیرین معتمدی,آوانامه
یک ماه خون گرفته ۱۱,غلامرضا سازگار,,موسسه هلال
ملکه یخی (جلد اول),,فرزاد رضایی $ اندیشه مهرابی,نشر آبشن
معجزه‌گر,توما آستروک,امین توکلی,نشر آبشن
مردم‌سالاری - ۱۳۹۴/۱۱/۲۵,,,روزنامه مردم سالاری
دوهفته‌نامه همشهری دانستنیها ـ شماره ۲۴۹ ـ نیمه دوم تیر ۹۹,,,مجله دانستنیها
خورشید حتماً می‌تابد,آنتونی ری هینتون $ لارالاو هاردین,فاطمه سه‌سلطانی,مهرگان خرد
دیجیتال مینیمالیسم,کال نیوپورت,زهرا حسینیان,انتشارات خوب
مرد جعبه‌ای,کوبو آبه,مرضیه طرلانی,انتشارات خوب
ماهنامه سروش خردسالان ـ شماره ۹۷ ـ تیر ۹۹,,,انتشارات سروش
فصلنامه سینمایی فارابی: سینما و انقلاب ـ شماره ۸۱ ـ پاییز ۹۷,,,بنیاد سینمایی فارابی
انسان و سمبول‌هایش,کارل گوستاو  یونگ,محمود سلطانیه,آوانامه
هفت صبح - ۱۵ فروردین ۱۳۹۴ - شماره ۱۱۲۷,,,روزنامه هفت صبح
شرق - ۱۳۹۴ يکشنبه ۲۵ بهمن,,,روزنامه شرق
ماهنامه سروش کودکان ـ شماره ۳۴۰ ـ تیر ۹۹,,,انتشارات سروش
کتاب‌های جادو؛ قسمت دوازدهم,کت هاوارد,محسن شکاری,کمیک سیتی
بومی‌سازی مدل بلاک‌چین و توسعه‌ی پول الکترونیکی ملی,سیامک غفاری,,انتشارات خانواده سالم
بامداد,حسین سلیمان پور,,انتشارات ندوی
عقل تلاش عقل معاش,شین امارا,سیامک غفاری $ احسان کاظمی,انتشارات خانواده سالم
اعترافات,محمدرضا زائری,,نشر آرما
به اضافه‌ی مردم,روح‌الله رشیدی,,انتشارات راهیار
آقای قهرمان,اسماعیل محمدپور,,انتشارات صریر
آرمان - ۱۳۹۴ يکشنبه ۲۵ بهمن,,,روزنامه آرمان ملی
روزنامه اقتصاد برتر ـ شماره ٧۴۶ ـ ٢٢ تیر ٩٩,,,روزنامه اقتصاد برتر
از پیله تا پروانه,محسن دیندار $ الهام معین‌پور,,انتشارات نور علم
پای صحبت نویسندگان و شاعران کودک و نوجوان,رامین جهانپور,,انتشارات نظری
روزنامه سازندگی ـ شماره ۷۰۰ ـ ۲۲ تیر ۹۹,,,روزنامه سازندگی
نشریه پیام گردونه _ شماره ۱۲ ـ‌ تیرماه ۹۹,,,نشریه پیام گردونه
نشریه نورالهدی نوجوان (پسرانه) ـ سال دوازدهم ـ تابستان ۱۳۹۹,,,انتشارات زائر رضوی
جرایم سایبری,سیدمنصور میرمرادی,,انتشارات ماهواره
درباره‌ی معنی زندگی,ویل دورانت,شهاب‌الدین عباسی,انتشارات ماه آوا
پیوند کوتاه و مقدّس؛ پژوهشی اجتماعی درباره‌ی موانع ازدواج موقت,محمد  مهدوی‌ فر,,نشر جمال
فصلنامه موسیقی ماهور _ شماره ۲ _ زمستان ۷۷,,,فصلنامه موسیقی ماهور
نظریه‌ی نسبیت و فلسفه کانت,امیر نعیمی,,انتشارات نگارستان اندیشه
ارتش ایران در دوره‌ی صفوی و تحولات آن,حمید اسدپور $ حسین اسکندری,,انتشارات نگارستان اندیشه
کلبه,ویلیام پل یانگ,فرشته جاوید حسینی,انتشارات ماه آوا
اندیشه‌‌ی سیاسی جان راولز,سعید ماخانی,,انتشارات نگارستان اندیشه
شهرهای مرزی ایران و بیزانس در دوره‌ی ساسانی,پرویز حسین طلایی $ علی‌اکبر مسگر,,انتشارات نگارستان اندیشه
مجله دانش یوگا _ شماره ۱۳۹ ـ تیر ۹۹,,,ماهنامه دانش یوگا
گفتمان‌های سیاسی و سینما,یوکابد عارفی,,انتشارات نگارستان اندیشه
آسان‌ترین روش ترک سیگار,آل‍ن‌ ک‍ار,نوذر نیازی,انتشارات ماه آوا
جوکر، لبخند قاتل؛ قسمت دوم,جف لمیر,محسن شکاری,کمیک سیتی
مینودر؛ هفتمین مجموعه شعر جشنواره سراسری آزاد جوان,افسون  امینی,,انتشارات سوره مهر
خود برتر (خلاصه کتاب),مایک بایر,فاطمه فراهانی,سبکتو
سفری با سهراب,کریم فیضی,,آوای چیروک
قطع رابطه‌ی آمریکا با ایران,هادی نخعی,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
ماهنامه نمایش ـ شماره ۲۴۹ _ خرداد ۹۹,,,ماهنامه نمایش
خاطرات یک دهه‌شصتی,عباس مهدوی,,نشر راوی
آخرین پلن,سعید بستان,,انتشارات معتبر
مدیریت راهبردی متوسمانه؛ جلد اول,عباس چهاردولی $ امیرحسین عزتی,,دانشگاه و پژوهشگاه عالی دفاع ملی
کلید کامیابی,پیمان صحرائی,,انتشارات فناوری نوین
مدیریت راهبردی متوسمانه؛ جلد دوم,عباس چهاردولی $ امیرحسین عزتی,,دانشگاه و پژوهشگاه عالی دفاع ملی
روزنامه اقتصاد برتر ـ شماره ٧۴٧ ـ ٢٣ تیر ٩٩,,,روزنامه اقتصاد برتر
می‌خواهی چه کاره شوی؟ راننده اتوبوس شهری,محمود برآبادی,,انتشارات دفتر پژوهش‌های فرهنگی
مروری بر حکمرانی نوآوری در کره‌ی ‌جنوبی و ترکیه,حسین محمدخانی غیاثوند $ حنیف کازرونی $ سعید شوال‌پور $ محمد امینی,,دانشگاه و پژوهشگاه عالی دفاع ملی
منابع قدرت,گری کلین,محسن جلیلوند $ بهنام باقری,دانشگاه و پژوهشگاه عالی دفاع ملی
مهارت‌های اندیشیدن,جان باترورث $ کئوف ثوایتز,علیرضا مهدوی خانقاه $ ناصر پورصادق,دانشگاه و پژوهشگاه عالی دفاع ملی
روزشمار جنگ ایران و عراق؛ کتاب هفتم جلد دوم (طبس تا سنندج),هادی نخعی,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
شهید ابراهیم همت در مکتب نبوی (ص),علیرضا شفیعی,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
داستان بلند عشق و نفرت,نعمت‌الله سلیمانی,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
تمام چیزهایی که پسر کوچولوی من درباره دنیا باید بداند,فردریک بکمن,راضیه تهرانی,انتشارات ماه آوا
مژه‌های سوخته,حامد کلاهدوز,,انتشارات مرکز اسناد و تحقیقات دفاع مقدس
چگونه به زبان همسرتان صحبت کنید,اچ.نورمن رایت,مژگان انصاری‌راد,انتشارات ماه آوا
یکی از ما دروغ می‌گوید,کارن مک‌منس,فائزه ابراهیمی,انتشارات ماه آوا
یونان؛ تصویر کلی، آرمان‌ها و فعالیت‌ها,سید محمدرضا  دربندی,,انتشارات بین‌المللی الهدی
سر بر شانه‌ی حنانه,سیما رفیعی,,انتشارات نظری
راز دل,آرزو فلاحی,,انتشارات نظری
پرهای ریخته‌ی یک فاخته,فاطمه خاور غزلانی,,انتشارات نظری
یاکاموز,پری رضوی یام,,انتشارات نظری
دختر رهبر سیرک,یوستین گوردر,شقایق قندهاری,انتشارات ماه آوا
مسخره کردن کار درستی نیست,ملیسا هیگینز,کارن اقوامی,آوا رسا
هدیه‌ای برای سوفی,ژیل ویگنالت,کارن اقوامی,آوا رسا
سرگذشت کانکوش,میم ونتورا,کارن اقوامی,آوا رسا
فاجعه‌ی فرفری کارل,آندره بوچارد,کارن اقوامی,آوا رسا
۱۰۱ ایده برتر؛ جلد ۹,جیمز  اسکینر $ رویس  کروگر $ مارک ویکتور  هانسن,,کلیدر
بنویس جنایت,دشیل همت,حمیدرضا زاهدی,انتشارات ماه آوا
بعدش چی میشه نینا؟,سو کسینر,صادق مولودی,آوا رسا
مارسل مارسو، استاد پانتومیم,گلوریا اسپیلمن,نشاط عزیزی,آوا رسا
روزنامه سازندگی ـ شماره ۷۰۱ ـ ۲۳ تیر ۹۹,,,روزنامه سازندگی
هر چه می‌خواهی بپرس,,,مرکز نشر هاجر
نقش تربیت و آموزش اطلاعاتی در رویکرد سیستمی,لطفعلی عنایتی,,دانشگاه و پژوهشگاه عالی دفاع ملی
هفت فردا,پل هاکن $ جِیمز آگلیوی $ پیتر شوارتز,گروه مترجمین دفتر آینده‌پژوهی,دانشگاه و پژوهشگاه عالی دفاع ملی
در قلمرو وحشت,ادگار آلن‌پو $ جک لندن,پریسا رضایی,انتشارات ماه آوا
واژه نامه تخصصی مدیریت بحران و بلایای طبیعی,آیدین ضیاپور سُهی $ محمدرضا خسروی,,دانشگاه و پژوهشگاه عالی دفاع ملی
می‌خواهی چه کاره شوی؟ پلیس راهنمایی,محمود برآبادی,,انتشارات دفتر پژوهش‌های فرهنگی
مفهوم‌شناسی دفاع، بازدارندگی، دشمن و دفاع همه‌جانبه از دیدگاه قرآن کریم,سورنا کیانی,,دانشگاه و پژوهشگاه عالی دفاع ملی
خودتان را دوباره بسازید,استیو چاندلر,اسماعیل نوری,انتشارات ماه آوا
شینی,مهدی پرکار ضمیری,,مهدی پرکار ضمیری(مرآت)
