name,author,translator,publisher
پیر پرنیان اندیش؛ جلد اول,,,انتشارات سخن
پیرپرنیان اندیش؛ جلد دوم,,,انتشارات سخن
یاس و زعفران,پریچهر بازرگان,,انتشارات سخن
روزنامه سازندگی ـ شماره ۵۱۴ ـ ۱۴ آبان ۹۸,,,روزنامه سازندگی
جوان - چهارشنبه ۰۲ دی ۱۳۹۴,,,روزنامه جوان
روزهای جیوه‌ای,عبدالعظیم صاعدی,,انتشارات هنر رسانه اردیبهشت
شاهنامه‌ی عبودیت,عبدالعظیم صاعدی,,انتشارات هنر رسانه اردیبهشت
ارتفاع بیدار عشق,عبدالعظیم صاعدی,,انتشارات هنر رسانه اردیبهشت
شهروند - ۱۳۹۸ سه شنبه ۱۴ آبان,,,روزنامه شهروند
فلسفه‌ی سیاسی آیت‌الله خامنه‌ای,محسن مهاجرنیا,,سازمان انتشارات پژوهشگاه فرهنگ و اندیشه اسلامی
شیشه غول چراغ جادو یا اهریمن خفته,علی فرهودیان $ حامد اختیاری $ آذرخش مکری,,انتشارات مهرسا
هفته‌نامه همشهری جوان ـ شماره ۷۱۴ ـ دوشنبه ۱۳ آبان ۹۸,,,هفته‌نامه همشهری جوان
ماجرای کله پاچه شیرینی خامه ای و اعتیاد!,حامد اختیاری $ آذرخش مکری,,انتشارات مهرسا
پیشگیری از عود,معصومه معارف‌وند $ حامد اختیاری,,انتشارات مهرسا
راهنمای درمان نگهدارنده با متادون و بوپرنورفین (برای خانواده ها),سید رامین رادفر $ حامد اختیاری $ آذرخش مکری,,انتشارات مهرسا
آفتاب یزد - ۰۲ دی ۱۳۹۴,,,روزنامه آفتاب یزد
چگونه بر خود مسلط شویم؟,پل ژاگو,ایرچ مهربان,نوین کتاب گویا
شیشه چیست؟ و اعتیاد به آن چگونه درمان می شود؟,حامد اختیاری $ علی فرهودیان $ رضا دانشمند,,انتشارات مهرسا
پایان درمان نگهدارنده با متادون در وابستگان به مواد مخدر,علی فرهودیان $ آذرخش مکری $ سعید صفاتیان,,انتشارات مهرسا
راهنمای درمان نگهدارنده با متادون در وابستگان به مواد افیونی,آذرش مکری $ علیرضا نوروزی,,انتشارات مهرسا
درمان نگه‌دارنده چیست و چگونه عمل می‌کند؟,رامین رادفر $ علی فرهودیان,,انتشارات مهرسا
درمان وابستگی به «شیشه» چگونه انجام می شود؟,رضا دانشمند $ حامد اختیاری $ علی فرهودیان $ آذرخش مکری,,انتشارات مهرسا
دندان‌های سفید و لثه‌های سالم,هاجر شکرچی‌زاده $ محمدرضا خامی,,انتشارات مهرسا
ماجرای جدال فرشته‌ی متادون و دیو شیشه,حامد اختیاری $ علی فرهودیان $ آذرخش مکری $ سعید صفاتیان,,انتشارات مهرسا
جمهوری اسلامی - ۰۲ دی ۱۳۹۴,,,روزنامه جمهوری اسلامی
افراد موفق چگونه فکر می کنند؟,جان مکسول,سامان شاهین‌پور,انتشارات مهرسا
گیاهان دارویی,اندرو شوالیئر $ محمدتقی عبادی,,انتشارات مهرسا
احساسات کودک من,فاطمه غنی‌پور $ حامد اختیاری,,انتشارات مهرسا
ماهنامه سرزمین من ـ  شماره ۱۱۸ ـ آبان ۹۸,,,ماهنامه سرزمین من
تفسیر اصولی قانون مدنی,سعید بیگدلی $ سیدمجتبی حسینی‌الموسوی,,انتشارات مهرسا
فرهنگ لغات حقوقی؛ فرانسه ـ فارسی,محمدکاظم لطفی $ وحید کوثری,,انتشارات مهرسا
راهنمای تقسیم سهام داینامیک,مایک مویر,کیارش عباس زاده $ زهره لورک $ محمد جلیلی $ مهیار احمدپور,نشر نوین
جهان اقتصاد-۲۱ اسفند ۱۳۹۳,,,روزنامه جهان اقتصاد
مردم‌سالاری - ۱۳۹۴/۱۰/۰۲,,,روزنامه مردم سالاری
حل مسائل برنامه‌نویسی پیشرفته با پایتون,رمضان عباس نژادورزی $ محمد نادعلیزاده چاری,,انتشارات فناوری نوین
حل مسائل ساختمان داده‌ها با جاوا,رمضان عباس نژادورزی,,انتشارات فناوری نوین
تروکاژ,محمدرضا قلی‌پور,,نشر آواژ
روزنامه اقتصاد برتر  ـ شماره ۵۹۰ ـ ۱۶ آبان ۹۸,,,روزنامه اقتصاد برتر
کیهان - پنجشنبه ۱۶ آبان ۱۳۹۸,,,روزنامه کیهان
آموزش الفبا,مریم حافظ آبادیان,,انتشارات متخصصان
روزنامه اقتصاد برتر ـ شماره ۵۹۱ ـ ۱۸ آبان ۹۸,,,روزنامه اقتصاد برتر
خراسان - ۱۳۹۸ شنبه ۱۸ آبان,,,روزنامه خراسان
کیهان - شنبه ۱۸ آبان ۱۳۹۸,,,روزنامه کیهان
ایران ورزشی - ۱۳۹۴ چهارشنبه ۲ دي,,,روزنامه ایران ورزشی
ابتکار - ۱۸ آبان ۱۳۹۸,,,روزنامه ابتکار
وطن امروز - ۱۳۹۸ شنبه ۱۸ آبان,,,روزنامه وطن امروز
من می‌مانم تو برگرد,محمدحسین عباسی ولدی $ صادق عباسی ولدی,,نشر شهید کاظمی
بهار - ۱۳۹۸ شنبه ۱۸ آبان,,,روزنامه بهار
ماهنامه اندیشه پویا ـ شماره ۶۲ ـ آبان ۹۸,,,ماهنامه اندیشه پویا
حکایت دولت و فرزانگی,مارک  فیشر,گیتی خوشدل,نوین کتاب گویا
روزنامه سازندگی ـ شماره ۵۱۵ ـ ۱۸ آبان ۹۸,,,روزنامه سازندگی
هفته‌نامه شنبه ـ شماره ۱۶۰ ـ  ۱۸ آبان ۹۸,,,هفته نامه شنبه
مجله‌ی طنز و کاریکاتور ـ  شماره ۲۹۴ ـ مرداد ۹۸,,,مجله طنز و کاریکاتور
راز,راندا برن,مسیحا  برزگر,نوین کتاب گویا
شرق - ۱۳۹۴ چهارشنبه ۲ دي,,,روزنامه شرق
جاذبه های طبیعی گیلان (جلد ۱),محمد دهدار درگاهی $ نیما فرید مجتهدی,,فرهنگ ایلیا
جاذبه های طبیعی گیلان (جلد ۲),محمد دهدار درگاهی $ نیما فرید مجتهدی,,فرهنگ ایلیا
جاذبه های طبیعی گیلان (جلد ۳),محمد دهدار درگاهی $ نیما فرید مجتهدی,,فرهنگ ایلیا
راه نفوذ بر دل ها,برایان تریسی,مهدی قراچه‌داغی,نوین کتاب گویا
گام دوم انقلاب خطاب به ملت ایران,سید‌علی خامنه‌ای,,انتشارات انقلاب اسلامی
زن و بازیابی هویت حقیقی,سید‌علی خامنه‌ای,,انتشارات انقلاب اسلامی
بازارهای هفتگی (دوره‌ای) گیلان,محمد بشرا,,فرهنگ ایلیا
کشاورزی در گیلان؛ گندم، ابریشم، زیتون، بادام زمینی، نیشکر,طاهر طاهری,,فرهنگ ایلیا
جنگل بارانی,ویکتور هوآنگ $ گرگ هوروویت,آیت حسینی $ یعقوب زاهدی آنباردان,همبودگاه
آرمان - ۱۳۹۴ چهارشنبه ۲ دي,,,روزنامه آرمان ملی
شهروند - ۱۳۹۸ شنبه ۱۸ آبان,,,روزنامه شهروند
سه شنبه ها با موری,میچ البوم,راضیه عبدلی,نشر روزگار
آنگاه که یاری شدی,علی صفایی حائری,,انتشارات لیله القدر
Dictionnaire juridique,Mohammad Kazem Lotfi $ Vahid Kowsari,,انتشارات مهرسا
شاه کلید,چارلز فرانسیس هانل,مهدی قراچه‌داغی,نوین کتاب گویا
کسب و کار خانوادگی,بهنام زمانیان,,انتشارات مهرسا
ماساژ برای بهبود عملکرد ورزشی,مایکل مگیلی کادی,علی حسین‌زاده گنابادی,انتشارات مهرسا
قوانین زندگی,ریچارد تمپلار,مهدی قراچه‌داغی,نوین کتاب گویا
بهار - ۱۳۹۴ چهارشنبه ۲ دي,,,روزنامه بهار
بهتر از همه,مکس لوکیدو,لیلا کاشانی وحید,انتشارات مهرسا
اینترنت شبیه چاله است,شونا آینز,احمد تصویری,انتشارات مهرسا
تو فقط شبیه خودت هستی,شونا آینز,احمد تصویری,انتشارات مهرسا
خانواده شبیه کیک است,شونا آینز,احمد تصویری,انتشارات مهرسا
خشم شبیه سپر است,شونا آینز,احمد تصویری,انتشارات مهرسا
دوستی شبیه الاکلنگ است,شونا آینز,احمد تصویری,انتشارات مهرسا
زمین بازی شبیه جنگل است,شونا آینز,احمد تصویری,انتشارات مهرسا
ابتکار - ۰۲ دی ۱۳۹۴,,,روزنامه ابتکار
زندگی شبیه باد است,شونا آینز,احمد تصویری,انتشارات مهرسا
عشق شبیه به درخت است,شونا آینز,احمد تصویری,انتشارات مهرسا
مغز شبیه باغ است,شونا آینز,احمد تصویری,انتشارات مهرسا
نگرانی شبیه ابر است,شونا آینز,احمد تصویری,انتشارات مهرسا
ماهنامه آزما ـ شماره ۱۴۱ ـ آبان ۹۸,,,ماهنامه آزما
چگونه از بدنم مراقبت و نگهداری کنم؟ (۱),ولری لی شیفر $ کارا ناترسون,مهناز جعفری,انتشارات مهرسا
چگونه از بدنم مراقبت و نگهداری کنم؟ (۲),کارا ناترسون,مهناز جعفری,انتشارات مهرسا
می خواستم فرشته باشم,علی شاهمرادی $ ملینا مارچتا,,نشر خزه
اگر همه این کار را بکنند!,الن جاورنیک,لیلا کاشانی وحید $ فاضل مرادی سبزوار,انتشارات مهرسا
بدترین روز زندگی من!,جولیا  کوک,میترا نوحی جهرمی,انتشارات مهرسا
پسری که مرا دوست داشت,بلقیس سلیمانی,,گروه انتشاراتی ققنوس
تقصیر من نبود که...,جولیا  کوک,ریحانه کرباسچیان $ لیلا کاشانی وحید,انتشارات مهرسا
دوباره یادم رفت اجازه بگیرم!,جولیا  کوک,زهرا غفاری,انتشارات مهرسا
هدف,برایان تریسی,مهدی قراچه‌داغی,نوین کتاب گویا
کلوچه‌های شکلاتی و آقای هیولا,مایکل یو,شبنم حیدری‌پور,انتشارات مهرسا
من کارهایم را جوری که دلم می‌خواهد انجام می‌دهم!,جولیا  کوک,زهرا غفاری,انتشارات مهرسا
نه شنیدن را دوست ندارم!,جولیا  کوک,زهرا غفاری,انتشارات مهرسا
واقعا این حرف ها را تو گفتی؟!,جولیا  کوک $ لیلا کاشانی وحید,نفیسه محسن‌زاده کرمانی,انتشارات مهرسا
وقتی راستش را نمی گویم چه طوفانی به پا می شود,جولیا  کوک,ریحانه کرباسچیان $ لیلا کاشانی وحید,انتشارات مهرسا
موفقیت در فروش نامحدود,برایان تریسی,مهدی قراچه‌داغی,نوین کتاب گویا
گنجشک‌ها نقطه گنجشک سر خط,ظریفه روئین,,انتشارات سوره مهر
با یک فرصت چه کار می توانم بکنم؟,کوبی یامادا,احمد تصویری,انتشارات مهرسا
با یک فکر تازه چه کار می توانم بکنم؟,کوبی یامادا,احمد تصویری,انتشارات مهرسا
با یک مشکل چه کار می توانم بکنم؟,کوبی یامادا,احمد تصویری,انتشارات مهرسا
حوصله‌ام سررفته!,دیو پتی,احمد تصویری,انتشارات مهرسا
دوست ندارم بزرگ شوم!,دیو پتی,احمد تصویری,انتشارات مهرسا
زمینی نو,اکهارت تول,مسیحا برزرگر,نوین کتاب گویا
من نمی خواهم قورباغه باشم!,دیو پتی,احمد تصویری,انتشارات مهرسا
چند کلمه حرف حساب,طاهره  مهدوی حاجی $ حامد اختیاری,,انتشارات مهرسا
راهی که پیدا شد...,طاهره  مهدوی حاجی $ حامد اختیاری,,انتشارات مهرسا
تنهایی من کرگدنی است که تو را دوست دارد,علی بلیغی,,انتشارات هنگام
فکر می کنی کی هستی؟,کیت لیون,آزیتا طباطبایی رضوی,انتشارات کهکشان دانش
مهرتن مغز هوشمند راز تندرستی,حامد اختیاری $ آسیه رضایی $ طاهره  مهدوی حاجی $ مغدی وارتانیان,,انتشارات مهرسا
کشاورزی در گیلان؛ برنج و چای,طاهر طاهری,,فرهنگ ایلیا
عکاسان و عکاسخانه‌های گیلان,کفایت آریایی فر,,فرهنگ ایلیا
کشت برنج در گیلان,ناصر عظیمی,,فرهنگ ایلیا
کوه‌های گیلان,نیما فرید مجتهدی,,فرهنگ ایلیا
خراسان - ۱۳۹۸ يکشنبه ۱۹ آبان,,,روزنامه خراسان
کیهان - يکشنبه ۱۹ آبان ۱۳۹۸,,,روزنامه کیهان
جهان صنعت -  ۰۲ دی ۱۳۹۴,,,روزنامه جهان صنعت
ابتکار - ۱۹ آبان ۱۳۹۸,,,روزنامه ابتکار
وطن امروز - ۱۳۹۸ يکشنبه ۱۹ آبان,,,روزنامه وطن امروز
راه مردم - شنبه ۱۸ آبان ۱۳۹۸,,,روزنامه راه مردم
راه مردم - یک شنبه ۱۹ آبان ۱۳۹۸,,,روزنامه راه مردم
ضمیر پنهان,کارل گوستاو  یونگ,ابوالقاسم اسماعیل‌پور,نوین کتاب گویا
بهار - ۱۳۹۸ يکشنبه ۱۹ آبان,,,روزنامه بهار
زبان تخصصی (رشته کامپیوتر),مهدی یوسف خانی $ سید ناصر آیت $ احمد فراهی,,انتشارات دانشگاه پیام نور
روزنامه اقتصاد برتر ـ شماره ۵۹۲ ـ ۱۹ آبان ۹۸,,,روزنامه اقتصاد برتر
روزنامه سازندگی ـ شماره ۵۱۶ ـ ۱۹ آبان ۹۸,,,روزنامه سازندگی
دو هفته‌نامه فصل‌نو ـ شماره ۱۹۶ ـ نیمه دوم آبان ۹۸,,,دوهفته‌نامه فصل نو
آشنایی با قرآن جلد 3,مرتضی مطهری,,انتشارات صدرا
ایران ورزشی-۲۱ اسفند ۹۳,,,روزنامه ایران ورزشی
دو نمایشنامه طنز کشکاب ـ گاف,محمدجواد صرامی,,انتشارات هزاره ققنوس
دو هفته‌نامه پیشخوان ـ شماره ۲۳۵ ـ نیمه دوم آبان ۹۸,,,مجله پیشخوان
فرمول رفاقت,رضا اخوی,,ستاد اقامه نماز
سایه‌سار عشق,سید علینقی آل محمد,,ستاد اقامه نماز
اجازه! ممکنه به من کمک کنید؟,کریستین شواب $ کاساندرا فلورا,لیلا کاشانی وحید,انتشارات مهرسا
مهم‌ترین اثر نماز,محمدعلی عبدالهی,,ستاد اقامه نماز
آن یک چیز,گری کلر $ جی پاپاسان,,سبکتو
ای وای! حالا می‌توانم چه کارهایی بکنم؟ جلد ۴,کریستین شواب $ کاساندرا فلورا,لیلا کاشانی وحید,انتشارات مهرسا
بچه‌ها! بیاین با هم بازی کنیم! جلد ۲,کریستین شواب $ کاساندرا فلورا,لیلا کاشانی وحید,انتشارات مهرسا
شهروند - ۱۳۹۸ يکشنبه ۱۹ آبان,,,روزنامه شهروند
کوری خودخواسته,مارگارت هفرنان,اقدس صفری,انتشارات سرور کیان
۱۰۱ تکنیک توجه آگاهی برای کار با کودکان و نوجوانان به شدت آسیب دیده,دی آمیکو,حبیب امانی $ غلارضا خادمی,انتشارات نیوند
کاریزما چیست و چگونه شخصیتی کاریزماتیک داشته باشیم,,,نوین کتاب گویا
بفرمایید! من الان بهش احتیاج ندارم! (جلد پنجم),کریستین شواب $ کاساندرا فلورا,لیلا کاشانی وحید,انتشارات مهرسا
چرا دوستم حالش خوب نیست؟ جلد ۳,کریستین شواب $ کاساندرا فلورا,لیلا کاشانی وحید,انتشارات مهرسا
فکرتان را عوض کنید تا زندگی تان تغییر کند,برایان تریسی,مهدی قراچه‌داغی,نوین کتاب گویا
سلام آدم های دنیای من! (جلد اول),کریستین شواب $ کاساندرا فلورا,لیلا کاشانی وحید,انتشارات مهرسا
فیلسوفان بدکردار,نایجل راجرز $ مل تامپسون,احسان شاه‌قاسمی,نوین کتاب گویا
مدرسه برای ما بچه‌ها کلی برنامه داره! جلد ۷,کریستین شواب $ کاساندرا فلورا,لیلا کاشانی وحید,انتشارات مهرسا
بازی‌های محلی گیلان,اباذر غلامی,,فرهنگ ایلیا
سینما در گیلان,کریم کوچکی‌زاده,,فرهنگ ایلیا
ماهنامه سپیده دانایی ـ شماره ۹۳ ـ آذر و دی ۱۳۹۴,,,سپیده دانایی
معماری برخی ازخانه‌های تاریخی گیلان,نیکروز مبرهن شفیعی,,فرهنگ ایلیا
طراحی خطاگریز فرآیندهای بهداشت و درمان,جان گروت,میرمهدی سیداصفهانی $ محمدرضا نباتچیان,مرکز نشر دانشگاه امیرکبیر
هفته نامه چلچراغ ـ شماره ۷۶۸ ـ ۱۸ آبان ماه ۱۳۹۸,,,نشریه چلچراغ
کات کبود,فرشته فرشاد,,نشر آواژ
قدرت عادت,چارلز داهیگ,مصطفی طرسکی $ معصومه ثابت قدم,نوین کتاب گویا
دوهفته‌نامه همشهری دانستنیها ـ شماره ۲۳۷ ـ نیمه دوم آبان ۹۸,,,مجله دانستنیها
طراحی اجزاء ماشین؛ جلد سوم,مهدی  اخلاقی,,مرکز نشر دانشگاه امیرکبیر
صبح یک میلیونر (خلاصه کتاب),لویس هووس,,سبکتو
روزنامه اقتصاد برتر ـ شماره ۵۹۳ ـ ۲۰ آبان ۹۸,,,روزنامه اقتصاد برتر
ماهنامه دیده بان فناوری ـ شماره ۵ ـ آذر94,,,دیده بان آی تی
خراسان - ۱۳۹۸ دوشنبه ۲۰ آبان,,,روزنامه خراسان
کیهان - دوشنبه ۲۰ آبان ۱۳۹۸,,,روزنامه کیهان
ابتکار - ۲۰ آبان ۱۳۹۸,,,روزنامه ابتکار
وطن امروز - ۱۳۹۸ دوشنبه ۲۰ آبان,,,روزنامه وطن امروز
راه مردم - دوشنبه ۲۰ آبان ۱۳۹۸,,,روزنامه راه مردم
بهار - ۱۳۹۸ دوشنبه ۲۰ آبان,,,روزنامه بهار
روزنامه سازندگی ـ شماره ۵۱۷ ـ ۲۰ آبان ۹۸,,,روزنامه سازندگی
هنر فروش کردن,برایان تریسی,مهدی قراچه‌داغی,نوین کتاب گویا
هنر گفت‌وگو,دبرا فاین,مرجان مهدی‌پور,نوین کتاب گویا
هنر همیشه برحق بودن,آرتور شوپنهاور,عرفان ثابتی,نوین کتاب گویا
ایران - ۱۳۹۴ پنج شنبه ۳ دي,,,روزنامه ایران
هنر رزم,سون تزو,فاطمه مشایخی,نوین کتاب گویا
خدا و استیون هاوکینگ,جان سی لن نوکس,اسفندیار زندپور,نوین کتاب گویا
سری خونین در آغوش خدا بود,محمد رضا مهدی‌زاده,,انتشارات هزاره ققنوس
ماهنامه هنر و ادبیات تجربه ـ شماره۶۶ ـ آبان ۹۸,,,ماهنامه هنر و ادبیات تجربه
شهروند - ۱۳۹۸ دوشنبه ۲۰ آبان,,,روزنامه شهروند
دو ماهنامه حوالی ـ شماره ۴ ـ پاییز ۹۸,,,مجله حوالی
روزنامه اقتصاد برتر ـ شماره ۵۹۴ ـ ۲۱ آبان ۹۸,,,روزنامه اقتصاد برتر
راه مردم - ۱۳۹۴ پنج شنبه ۳ دي,,,روزنامه راه مردم
راه مردم - سه شنبه ۲۱ آبان ۱۳۹۸,,,روزنامه راه مردم
خراسان - ۱۳۹۸ سه شنبه ۲۱ آبان,,,روزنامه خراسان
کیهان - سه‌شنبه ۲۱ آبان ۱۳۹۸,,,روزنامه کیهان
ابتکار - ۲۱ آبان ۱۳۹۸,,,روزنامه ابتکار
بهار - ۱۳۹۸ سه شنبه ۲۱ آبان,,,روزنامه بهار
وطن امروز - ۱۳۹۸ سه شنبه ۲۱ آبان,,,روزنامه وطن امروز
روزنامه اراده ملت ـ شماره ۲۱ ـ ۲۰ آبان ۹۸,,,هفته‌نامه اراده ملت
نشریه پیام گردونه ـ شماره ۴ ـ آبان ۹۸,,,نشریه پیام گردونه
روزنامه سازندگی ـ شماره ۵۱۸ ـ ۲۱ آبان ۹۸,,,روزنامه سازندگی
پاییز ۳۲,رضا جولایی,,نشر چشمه
ابرار ورزشی - ۱۳۹۴/۱۰/۳,,,روزنامه ابرار ورزشی
ماهنامه شبکه ـ شماره ۲۲۱ ـ مهر ۹۸,,,ماهنامه شبکه
کلید فلش اکشن اسکریپت,علی حیدری,,انتشارات کلید آموزش
شهروند - ۱۳۹۸ سه شنبه ۲۱ آبان,,,روزنامه شهروند
کلید انیمیشن,احسان  مظلومی,,انتشارات کلید آموزش
ماهنامه شبکه ـ شماره ۲۲۲ ـ آبان ۹۸,,,ماهنامه شبکه
کلید طراحی و معماری ساختمان با استفاده از نرم افزار Archicad,جمال چنگیزی,,انتشارات کلید آموزش
قصه‌های من و مامان ۱,ویولت رزاق‌پناه,,نوین کتاب گویا
قصه‌های من و مامان ۲,ویولت رزاق‌پناه,,نوین کتاب گویا
میان شک و ایمان (گفتگوهایی درباره دین و عقل),جان هیک,ادیب فروتن,نوین کتاب گویا
شهروند - ۱۳۹۴ پنج شنبه ۳ دي,,,روزنامه شهروند
قانون جذب و ارتعاش,استر هیکس,سایت جادوی باور,ناشر مؤلف
سایه باد,کارلوس روئیت ثافون,علی صنعوی,نشر نیماژ
کلید کورل دراو,علی حیدری,,انتشارات کلید آموزش
تغذیه برای مبتلایان به سرطان,ماری مارکمن $ کارولین لمرزفلد $ کریستینا تورستر لوگایدس,مهرک ایروانلو,نوین کتاب گویا
زندگی گالیله,برتولت برشت,حمید  سمندریان,نوین کتاب گویا
کلید فلش Flash,علی حیدری,,انتشارات کلید آموزش
نیروی بیکران تفکر مثبت,نورمن وینسنت پیل,شهناز مجیدی,نوین کتاب گویا
قانون - ۱۳۹۴ پنج شنبه ۳ دي,,,روزنامه قانون
مجموعه برتر شو، درس ریه,علی رمضانی,,علی رمضانی
وصله‌های شلوار من,عباس غریبی,,انتشارات آرنا
روزنامه اقتصاد برتر ـ شماره ۵۹۵ ـ ۲۲ آبان ۹۸,,,روزنامه اقتصاد برتر
راه مردم - چهارشنبه ۲۲ آبان ۱۳۹۸,,,روزنامه راه مردم
خراسان - ۱۳۹۸ چهارشنبه ۲۲ آبان,,,روزنامه خراسان
کیهان - چهارشنبه ۲۲ آبان ۱۳۹۸,,,روزنامه کیهان
ابتکار - ۲۲ آبان ۱۳۹۸,,,روزنامه ابتکار
مجله آبادان‌نامه ـ شماره ۵ ـ  تابستان ۹۸,,,ماهنامه آبادان‌نامه
وطن امروز - ۱۳۹۸ چهارشنبه ۲۲ آبان,,,روزنامه وطن امروز
استیو جابز,جی الیوت,امیرمحمد قدس شریفی,نوین کتاب گویا
اعتماد - ۱۳۹۴ پنج شنبه ۳ دي,,,روزنامه اعتماد
بهار - ۱۳۹۸ چهارشنبه ۲۲ آبان,,,روزنامه بهار
گایدلاین چشم,,,کامران احمدی
روزنامه سازندگی ـ شماره ۵۱۹ ـ ۲۲ آبان ۹۸,,,روزنامه سازندگی
ماهنامه ایران فردا ـ شماره ۵۴ ـ آبان ۹۸,,,ماهنامه ایران فردا
فرهنگ گیلکی,منوچهر ستوده,,فرهنگ ایلیا
یک قرار عاشقانه,لیلا غلامرضایی,,انتشارات صریر
یک قطعه‌ی قدیمی زنگ‌‌زده دردناک,آرزو فضل‌اله,,نشر روزگار
شهروند - ۱۳۹۸ چهارشنبه ۲۲ آبان,,,روزنامه شهروند
گیلان به روایت کارت‌پستال‌های تاریخی,مهرداد اسکویی,,فرهنگ ایلیا
ابرار ورزشی- ۲۱ اسفند ۱۳۹۳,,,روزنامه ابرار ورزشی
خراسان - ۱۳۹۴ پنج شنبه ۳ دي,,,روزنامه خراسان
ما بیرون زمان ایستاده‌ایم,احمد شاملو,,آوا خورشید
چگونه گورخر راه راه شد؟,لئو گراسه,کاوه فیض‌اللهی,نشر نو
این‌ها همه یعنی چه؟,تامس نیگل,جواد حیدری,نشر نو
نظم زمان,کارلو روولی,مزدا موحد,نشر نو
پایان دموکراسی,دیوید رانسیمن,حسین پیران,نشر نو
